,Ad Name,Adset Name,Spend In USD,Impressions,First Ad Spend Date,Last Ad Spend Date,Days ad spending
1,MD_LA_FB_3257_IMG_EN_FU-sugar_C-Split_H-1616_T-H380_T-59_T-473_W05_V5 | 28-Day Plan | Engineered | LP: mybody.health/startnow/mb-pbp-sugar | FB: MB | CTA: Download,WC || Mix || MB Funnel || CBO || MB Legacy Pixel || best adsets L30d #12 || 04.10 Full Copy DJ - Advantage+ shopping campaign Ad Set,"$1,357","139,396",2025-04-10,2025-04-12,2
2,MD_LA_FB_3257_IMG_EN_FU-sugar_C-Split_H-1616_T-H380_T-59_T-473_W05_V5 | 28-Day Plan | Engineered | LP: mybody.health/startnow/landing-1-mb-pbp-sugar | FB: MB | CTA: Download,WC || TOP4 || Funnel: MB || CBO || MB Legacy Pixel || L3D Adset Mix #2 || 04.08 Full Copy DJ - Advantage+ shopping campaign Ad Set,"$1,296","120,841",2025-04-08,2025-04-12,4
3,MD_LA_FB_3257_IMG_EN_FU-sugar_C-Split_H-1616_T-H380_T-59_T-473_W05_V5 | 28-Day Plan | Engineered | LP: mybody.health/startnow/mb-pbp-sugar | FB: MB | CTA: Download,Klinio Leads | All | 41-65+ | TOP4 | MB Legacy Pixel | 1DC1DV | Manual Manual Feed & Reels Only | 3x8 | NC | 11:40,"$1,265","67,783",2025-04-05,2025-04-08,3
4,MD_LA_FB_3257_IMG_EN_FU-sugar_C-Split_H-1616_T-H380_T-59_T-473_W05_V5 | 28-Day Plan | Engineered | LP: mybody.health/startnow/seniors-mb-pbp-sugar | FB: MB | CTA: Download,WC || Mix || MB Funnel || CBO || MB Legacy Pixel || best adsets L30d #12 || 04.10 Full Copy DJ - Advantage+ shopping campaign Ad Set,$854,"90,723",2025-04-10,2025-04-12,2
5,MD_MPS_FB_3236_IMG_EN_FU-Sugar_C-NoDiabetes_H-1824_Itr_W04_V8 | 28-Day Plan | 5 Reasons why | LP: mybody.health/startnow/mb-pbp-sugar-landing-1 | FB: MB Health | CTA: Learn More,Klinio Leads | All | 41-65+ | TOP3 | MB Legacy Pixel | 1DC1DV | Manual Feed & Reels Only | 3x8 | NC | 11:40,$716,"37,301",2025-04-06,2025-04-08,2
6,MD_RK_FB_3328_IMG_EN_FU-sugar_C-A1cBeginners_H-H-1822_W09_V6.png | 28-Day Plan | Engineered | LP: mybody.health/startnow/mb-pbp-sugar | FB: MB Health | CTA: Learn More,Broad excl. WV | All | 35-65+ | WW | MB Legacy Pixel | 1DC1DV | Manual Feed & Reels Only | 1x14 | NC | 11:40 – Copy,$695,"42,770",2025-04-08,2025-04-10,2
7,MD_LA_FB_3267_VID_EN_fu-sugar_C-SimpleVideos_H-1822_W06_V8.mp4 | 28-Day Plan | Engineered | LP: mybody.health/startnow/mb-pbp-sugar-landing-2 | FB: MB Health | CTA: Learn More,WC || TOP3 || MB Funnel || ASC+ || MB Legacy Pixel || Broad x MD_LA_FB_3267_VID_EN_fu-sugar-landing-2_C-SimpleVideos_H-1822_W06_V8.mp4 || 1x21 || NC || 12:00 || 04.07 DJ  Advantage+ shopping campaign Ad Set,$687,"36,101",2025-04-07,2025-04-09,2
8,MB_LA_FB_3382_IMG_EN_FU-pcos-landing1_C-LocaleDE_H-1980_T-820_W13_V4 | Lindert Symptom | Entwickelt | LP: mybody.health/de/startnow/mb-pbp-pcos-landing1 | FB: MB Health,WC || DE-L || PCOS || ABO || MB Legacy pixel || Advantage+ shopping || ASC+,$674,"68,154",2025-04-02,2025-04-10,8
9,MD_MPS_FB_3294_IMG_DE_FU-sugar_C-LocaleDE_H-1822_T-674_W07_V3 | 28-tägiger | Entwickelt | LP: mybody.health/de/startnow/mb-pbp-sugar | FB: MB Health,DE-C | LP Mix | Broad | 25+ | All | 1DC | Auto Placements,$654,"26,953",2025-03-26,2025-04-10,15
10,MD_LA_FB_3227_IMG_EN_FU-Sugar_C-Veins_H-1807_T-674_W03_V4 | 28-Day Plan | Engineered | LP: mybody.health/startnow/seniors-mb-pbp-sugar | FB: Thrive at 65 | CTA: Learn More,WC || TOP3 || MB Funnel || CBO || MB Legacy Pixel || L7D Adset Mix #2 x Top Ads || 3x8 || NC || 04.10 DJ - Advantage+ shopping campaign Ad Set,$636,"81,104",2025-04-10,2025-04-12,2
11,MD_LA_FB_3267_VID_EN_FU-Sugar_C-SimpleVideos_H-1822_W06_V7.mp4 | 28-Day Plan | Engineered | LP: mybody.health/startnow/seniors-mb-pbp-sugar | FB: MB Health | CTA: Learn More,WC || TOP3 || MB Funnel || CBO || MB Legacy Pixel || L7D Adset Mix #2 x Top Ads || 3x8 || NC || 04.10 DJ - Advantage+ shopping campaign Ad Set,$566,"19,333",2025-04-10,2025-04-13,3
12,MD_RK_FB_3328_IMG_EN_FU-sugar_C-A1cBeginners_H-H-1822_W09_V6.png | 28-Day Plan | Engineered | LP: mybody.health/startnow/seniors-1-mb-pbp-sugar | FB: MB Health | CTA: Learn More,Broad excl. WV | All | 35-65+ | WW | MB Legacy Pixel | 1DC1DV | Manual Feed & Reels Only | 1x14 | NC | 11:40,$495,"28,282",2025-04-12,2025-04-13,1
13,MD_GA_FB_2808_IMG_EN_FU-sugar_C-DiabeticDiet_H-1384_TESTI-674_W30_V5 | 28-day Diabetes | Engineered | LP: mydiabetes.healthhealth/startnow/lg-quiz-mark-pbp,All | 60+ | US | Hyros Pixel,$435,"29,973",2025-03-27,2025-04-14,18
14,MD_LA_FB_3267_VID_EN_FU-sugar_C-SimpleVideos_H-1822_W06_V8.mp4 | 28-Day Plan | Engineered | LP: mybody.health/startnow/mb-pbp-sugar | FB: MB Health | CTA: Learn More,Klinio Leads | All | 41-65+ | TOP4 | MB Legacy Pixel | 1DC1DV | Manual Manual Feed & Reels Only | 3x8 | NC | 11:40 – Copy,$434,"13,330",2025-04-09,2025-04-10,1
15,MD_GA_FB_2597_EN_FU-Sugar_PP-MD_IMG_1x1_AdT-SplitScreEN_FU-Sugar_H-1200_TESTI-H380_TESTI-59_TESTI-473_CTA-0_V5 | 28-Day | Engineered | LP: mybody.health/startnow/mb-pbp-sugar-landing-1 | FB: MB Health | CTA: Learn More,Klinio Leads | All | 18-65+ | US | MB Legacy Pixel | 1DC1DV | Manual Manual Feed & Reels Only | 3x8 | NC | 11:40,$403,"18,400",2025-04-07,2025-04-09,2
16,MD_GA_FB_2808_IMG_EN_FU-sugar_C-DiabeticDiet_H-1384_TESTI-674_W30_V5 | 28-day Diabetes | Engineered | LP: mydiabetes.healthhealth/startnow/startnow/lg-quiz-video-pbp,All | 60+ | US | Hyros Pixel | 2v,$402,"24,321",2025-03-27,2025-04-14,18
17,MD_LA_FB_3257_IMG_EN_FU-sugar_C-Split_H-1616_T-H380_T-59_T-473_W05_V5 | 28-Day Plan | Engineered | LP: mybody.health/startnow/landing-1-mb-pbp-sugar | FB: MB | CTA: Download,WC || TOP4 || Funnel: MB || CBO || MB Legacy Pixel || L3D Adset Mix #2 || 04.08 Full Copy DJ - Advantage+ shopping campaign Ad Set,$366,"32,736",2025-04-08,2025-04-14,6
18,MB_LA_FB_3382_IMG_EN_FU-pcos-landing1_C-LocaleES_H-1980_T-820_W13_V2 | Controla el | ¡Diseñado | LP: mybody.health/us/startnow/mb-pbp-pcos-landing1 | FB: MB Health,MB_LA_FB_3382_IMG_EN_FU-pcos_C-localeES_H-1980_T-820_W13_V2 | WK14,$362,"221,073",2025-04-02,2025-04-10,8
19,MB_LA_FB_3382_IMG_EN_FU-pcos-landing1_C-LocaleDE_H-1980_T-820_W13_V4 | Lindert Symptom | Entwickelt | LP: mybody.health/de/startnow/mb-pbp-pcos-landing1 | FB: MB Health,DE-L | LP: PCOS | Broad | 25+ | All | 1DC | Manual Placements,$362,"36,737",2025-04-02,2025-04-11,9
20,MD_LA_FB_3087_IMG_EN_FU-sugar_C-Beginners_H-1616_W48_V1 | 5 Reasons Why | 5 Reasons Why | LP: mybody.health/startnow/mb-pbp-sugar-landing-1| FB: MB Health | CTA: Learn More,Klinio Leads | All | 18-65+ | US | MB Legacy Pixel | 1DC1DV | Manual Manual Feed & Reels Only | 3x8 | NC | 11:40,$359,"11,795",2025-04-05,2025-04-07,2
21,MD_LA_FB_3257_IMG_EN_Fu-sugar_C-Split_H-1616_T-H380_T-59_T-473_W05_V5 | 28-Day Plan | Engineered | LP: mybody.health/startnow/landing-2-mb-pbp-sugar | FB: Thrive at 65 | CTA: Download,BMI & Diabetics | All | 18-65+ | WW + Exclusions 02.11 | MB Legacy Pixel | 1DC1DV | Manual Feed & Reels Only | 3x2 | NC | 11:40,$358,"23,045",2025-04-10,2025-04-12,2
22,MD_LA_FB_3267_VID_EN_Fu-sugar_C-SimpleVideos_H-1822_W06_V7.mp4 | 28-Day Plan | Engineered | LP: mybody.health/startnow/landing-2-mb-pbp-sugar  | FB: MB Health | CTA: Learn More,WC || TOP3 || MB Funnel || CBO || MB Legacy Pixel || L7D Adset Mix #2 x Top Ads || 3x8 || NC || 04.10 DJ - Advantage+ shopping campaign Ad Set,$357,"13,180",2025-04-10,2025-04-11,1
23,MD_LA_FB_3257_IMG_EN_Fu-sugar_C-Split_H-1616_T-H380_T-59_T-473_W05_V5 | 28-Day Plan | Engineered | LP: mybody.health/startnow/landing-2-mb-pbp-sugar | FB: MB Health | CTA: Download,WC || TOP3 || MB Funnel || CBO || MB Legacy Pixel || L7D Adset Mix #2 x Top Ads || 3x8 || NC || 04.10 DJ - Advantage+ shopping campaign Ad Set,$354,"31,463",2025-04-10,2025-04-12,2
24,MD_LA_FB_3267_VID_EN_fu-sugar_C-SimpleVideos_H-1822_W06_V8.mp4 | 28-Day Plan | Engineered | LP: mybody.health/startnow/seniors-1-mb-pbp-sugar | FB: Thrive at 65 | CTA: Learn More,Klinio Leads | All | 41-65+ | TOP3 | MB Legacy Pixel | 1DC1DV | Manual Feed & Reels Only | 3x8 | NC | 11:40 – Copy,$337,"13,368",2025-04-09,2025-04-10,1
25,MD_LA_FB_3267_VID_EN_FU-sugar_C-SimpleVideos_H-1822_W06_V8.mp4 | 28-Day Plan | Engineered | LP: mybody.health/startnow/seniors-mb-pbp-sugar | FB: Thrive at 65 | CTA: Learn More,MD + Other Project Leads | All | 25-65+ | TOP3 | MB Legacy Pixel | 1DC1DV | Automatic | 3x3 | NC | 11:40,$319,"13,532",2025-04-10,2025-04-11,1
26,MD_LA_FB_3267_VID_EN_FU-sugar_C-SimpleVideos_H-1822_W06_V8.mp4 | 28-Day Plan | Engineered | LP: mybody.health/startnow/seniors-1-mb-pbp-sugar | FB: MB Health | CTA: Learn More,Klinio Leads | All | 41-65+ | TOP4 | MB Legacy Pixel | 1DC1DV | Manual Manual Feed & Reels Only | 3x8 | NC | 11:40 – Copy,$317,"12,193",2025-04-10,2025-04-12,2
27,MD_LA_FB_3267_VID_EN_FU-sugar_C-SimpleVideos_H-1822_W06_V8.mp4 | 28-Day Plan | Engineered | LP: mybody.health/startnow/seniors-1-mb-pbp-sugar | FB: MB Health | CTA: Learn More,WC || Mix || MB Funnel || CBO || MB Legacy Pixel || best adsets L30d #12 || 04.10 Full Copy DJ - Advantage+ shopping campaign Ad Set,$313,"13,140",2025-04-10,2025-04-12,2
28,MD_LA_FB_3267_VID_EN_fu-sugar-landing-2_C-SimpleVideos_H-1822_W06_V8.mp4 | 28-Day Plan | Engineered | LP: mybody.health/startnow/mb-pbp-sugar-landing-2 | FB: MB Health | CTA: Learn More,WC || TOP3 || MB Funnel || ASC+ || MB Legacy Pixel || Broad x MD_LA_FB_3267_VID_EN_fu-sugar-landing-2_C-SimpleVideos_H-1822_W06_V8.mp4 || 1x21 || NC || 12:00 || 04.07 DJ  Advantage+ shopping campaign Ad Set,$311,"19,637",2025-04-07,2025-04-08,1
29,MD_LA_FB_3257_IMG_EN_FU-sugar_C-Split_H-1616_T-H380_T-59_T-473_W05_V5 | 28-Day Plan | Engineered | LP: mybody.health/startnow/mb-pbp-sugar | FB: MB | CTA: Download,WC || Mix || Funnel: MB || CBO || MB Legacy Pixel || L3D Adset Mix #2 || 04.04 DJ - Advantage+ shopping campaign Ad Set,$304,"22,526",2025-04-07,2025-04-08,1
30,MD_LA_FB_3267_VID_EN_FU-sugar_C-SimpleVideos_H-1822_W06_V8.mp4 | 28-Day Plan | Engineered | LP: mybody.health/startnow/mb-pbp-sugar | FB: MB Health | CTA: Learn More,WC || TOP4 || Funnel: MB || CBO || MB Legacy Pixel || L3D Adset Mix #2 || 04.08 Full Copy DJ - Advantage+ shopping campaign Ad Set,$288,"13,570",2025-04-08,2025-04-14,6
31,MD_LA_FB_3257_IMG_EN_FU-weightloss-men_C-Split_H-1616_T-H380_T-59_T-473_W05_V5 | 28-Day Plan | Engineered | LP: mybody.health/startnow/mb-pbp-wl-men | FB: Men's Health & Wellness | CTA: Learn More,"LAL (1% - 3%, US) || 35+ || Automatic Placements || 1DC || 04.09",$274,"19,870",2025-04-09,2025-04-12,3
32,MB_LA_FB_3396_IMG_EN_FU-pcos_C-pcos_H-1980_T-820_Itr_W14_V2 | 28-Day Plan | Engineered | LP: mybody.health/startnow/mb-pbp-pcos-landing1 | FB: MB Health | CTA: Learn More,MB_LA_FB_3396_IMG_EN_FU-pcos_C-pcos_H-1980_T-820_Itr_W14_V2 | WK14,$273,"18,240",2025-04-05,2025-04-09,4
33,MD_LA_FB_3267_VID_EN_FU-sugar_C-SimpleVideos_H-1822_W06_V8.mp4 | 28-Day Plan | Engineered | LP: mybody.health/startnow/mb-pbp-sugar | FB: MB Health | CTA: Learn More,WC || TOP3 || MB Funnel || CBO || MB Legacy Pixel || L7D Adset Mix #2 x Top Ads || 3x8 || NC || 04.10 DJ - Advantage+ shopping campaign Ad Set,$257,"11,135",2025-04-10,2025-04-12,2
34,MD_MPS_FB_3236_IMG_EN_FU-weightloss-men_C-NoDiabetes_H-1824_Itr_W04_V8 | 28-Day Plan | 🚨STOP scrolling! | LP: mybody.health/startnow/mb-pbp-wl-men | FB: Men's Health & Wellness | CTA: Learn More,BROAD || 35+ || Automatic Placements || TOP4 || 1DC || 04.05,$257,"14,240",2025-04-05,2025-04-09,4
35,MD_RK_FB_3328_IMG_EN_FU-sugar_C-A1cBeginners_H-H-1822_W09_V6.png | 28-Day Plan | Engineered | LP: mybody.health/startnow/seniors-mb-pbp-sugar | FB: Thrive at 65 | CTA: Learn More,Klinio Leads | All | 25-65+ | TOP4 | MB Legacy Pixel | 1DC1DV | Manual Manual Feed & Reels Only | 2x7 | NC | 11:40,$256,"16,077",2025-04-12,2025-04-13,1
36,MD_RK_FB_3328_IMG_EN_FU-sugar_C-A1cBeginners_H-H-1822_W09_V6.png | 28-Day Plan | Engineered | LP: mybody.health/startnow/seniors-1-mb-pbp-sugar | FB: MB | CTA: Learn More,Klinio Leads | All | 41-65+ | TOP4 | MB Legacy Pixel | 1DC1DV | Manual Manual Feed & Reels Only | 3x8 | NC | 11:40 – Copy,$255,"13,307",2025-04-10,2025-04-12,2
37,MB_LA_FB_3382_IMG_EN_FU-pcos-landing1_C-LocaleIT_H-1980_T-820_W13_V4 | pcos sotto | Studiato per | LP: mybody.health/it/startnow/mb-pbp-pcos-landing1 | FB: MB Health,MB_LA_FB_3382_IMG_EN_FU-pcos_C-localeIT_H-1980_T-820_W13_V4 | WK14,$253,"44,599",2025-04-01,2025-04-10,9
38,MB_LA_FB_3405_IMG_EN_FU-sugar_C-LocaleES_H-1967_T-836_W15_V6 | Plan de 28 | ¡Diseñado | LP: mybody.health/es/startnow/mb-pbp-sugar | FB: MB Health,MB_LA_FB_3405_IMG_EN_FU-sugar_C-LocaleES_H-1967_T-836_W15_V6 | WK15,$248,"36,805",2025-04-11,2025-04-13,2
39,MB_LA_FB_3382_IMG_EN_FU-pcos-landing1_C-LocaleIT_H-1980_T-820_W13_V4 | pcos sotto | Combatti con | LP: mybody.health/it/startnow/mb-pbp-pcos-landing1 | FB: MB Health,IT-C || mb-pbp-sugar || ABO || Facebook pixel || Advantage+ shopping || ASC+ || 1DC,$247,"38,094",2025-04-02,2025-04-09,7
40,MB_RK_FB_3344_IMG_EN_FU-sugar_C-diabetes_H-1616_T-674_W11_V6 | 28-Day Plan | Engineered | LP: mybody.health/startnow/mb-pbp-sugar | FB: Thrive at 65 | CTA: Learn More,WC || TOP3 || MB Funnel || CBO || MB Legacy Pixel || L7D Adset Mix #2 x Top Ads || 3x8 || NC || 04.10 DJ - Advantage+ shopping campaign Ad Set,$243,"17,590",2025-04-10,2025-04-13,3
41,MB_LA_FB_3396_IMG_EN_FU-pcos_C-pcos_H-1980_T-820_Itr_W14_V2 | 28-Day Plan | Engineered | LP: mybody.health/startnow/mb-pbp-pcos-landing1 | FB: MB Health | CTA: Learn More,Geopolitics | All | 18-40 | TOP4 | MB Legacy Pixel | 1DC1DV | Automatic | 3x2 | NC | 11:40,$240,"24,544",2025-04-08,2025-04-09,1
42,MD_LA_FB_3267_VID_EN_fu-sugar_C-SimpleVideos_H-1822_W06_V8.mp4 | 28-Day Plan | Engineered | LP: mybody.health/startnow/mb-pbp-sugar-landing-2 | FB: Thrive at 65 | CTA: Learn More,WC || Mix || Funnel: MB || CBO || MB Legacy Pixel || L3D Adset Mix #4 || 04.07 DJ - Advantage+ shopping campaign Ad Set,$239,"11,151",2025-04-07,2025-04-08,1
43,MD_LA_FB_3257_IMG_EN_FU-sugar_C-Split_H-1616_T-H380_T-59_T-473_W05_V5 | 28-Day Plan | Engineered | LP: mybody.health/startnow/mb-pbp-sugar | FB: MB | CTA: Download,Klinio Leads | All | 41-65+ | TOP4 | MB Legacy Pixel | 1DC1DV | Manual Manual Feed & Reels Only | 3x8 | NC | 11:40 – Copy,$220,"10,777",2025-04-09,2025-04-09,0
44,MB_RK_FB_3395_IMG_EN_FU-pcos_C-LocaleIT_H-1980_T-820_W14_V2 | Con noi gestire | 5 motivi per | LP: mybody.health/it/startnow/mb-pbp-pcos-landing1 | FB: MB Health,MB_RK_FB_3395_IMG_EN_FU-pcos_C-LocaleIT_H-1980_T-820_W14_V2 | WK14,$216,"40,208",2025-04-04,2025-04-10,6
45,MD_LA_FB_3257_IMG_EN_FU-sugar_C-Split_H-1616_T-H380_T-59_T-473_W05_V5 | 28-Day Plan | Engineered | LP: mybody.health/startnow/seniors-1-mb-pbp-sugar | FB: MB | CTA: Download,WC || Mix || Funnel: MB || ASC+ || MB Legacy Pixel || L3D Adset Mix #3 || 04.12 DJ - Advantage+ shopping campaign Ad Set,$215,"21,906",2025-04-12,2025-04-13,1
46,MD_RK_FB_3323_VID_EN_FU-sugar_C-Mix_H-1822_W09_V1.mp4 | Controlled Blood Sugar | Engineered | LP: mybody.health/startnow/mb-pbp-sugar | FB: MB Health | CTA: Learn More,Klinio Leads | All | 18-65+ | US | MB Legacy Pixel | 1DC1DV | Manual Manual Feed & Reels Only | 3x8 | NC | 11:40,$215,"6,948",2025-04-07,2025-04-10,3
47,MD_LA_FB_3257_IMG_EN_FU-sugar_C-Split_H-1616_T-H380_T-59_T-473_W05_V5 | 28-Day Plan | Engineered | LP: mybody.health/startnow/mb-pbp-sugar | FB: MB | CTA: Download,Burpee | All | 41-65+ | TOP4 | MB Legacy Pixel | 1DC1DV | Automatic | 1x3 | NC,$215,"30,192",2025-04-11,2025-04-14,3
48,MD_LA_FB_3267_VID_EN_fu-sugar-landing-2_C-SimpleVideos_H-1822_W06_V8.mp4 | 28-Day Plan | Engineered | LP: mybody.health/startnow/mb-pbp-sugar-landing-2 | FB: Thrive at 65 | CTA: Learn More,WC || TOP3 || MB Funnel || ASC+ || MB Legacy Pixel || Broad x MD_LA_FB_3267_VID_EN_fu-sugar-landing-2_C-SimpleVideos_H-1822_W06_V8.mp4 || 1x21 || NC || 12:00 || 04.07 DJ  Advantage+ shopping campaign Ad Set,$212,"13,527",2025-04-07,2025-04-09,2
49,MB_LA_FB_3396_IMG_EN_FU-pcos_C-pcos_H-1980_T-820_Itr_W14_V2 | 28-Day Plan | Engineered | LP: mybody.health/startnow/mb-pbp-pcos-landing1 | FB: MB Health | CTA: Learn More,Broad | All | 18-40 | TOP4 | MB NEW Pixel | 1DC1DV | Manual IG Only | 1x3 | NC,$209,"15,800",2025-04-09,2025-04-12,3
50,MD_GA_FB_2597_EN_FU-sugar_PP-MD_IMG_1x1_AdT-SplitScreen_H-1200_TESTI-H380_TESTI-59_TESTI-473_CTA-0_V5 | 28-Day Plan | 🚨 Engineered | LP: mybody.health/startnow/mb-pbp-sugar | FB: MB Health | CTA: Learn More,WC || TOP4 || Funnel: MB || CBO || MB Legacy Pixel || L3D Adset Mix #2 || 04.08 Full Copy DJ - Advantage+ shopping campaign Ad Set,$207,"13,923",2025-04-08,2025-04-14,6
51,MD_RK_FB_3328_IMG_EN_fu-sugar_C-A1cBeginners_H-H-1822_W09_V6.png | 28-Day Plan | Engineered | LP: mybody.health/startnow/landing-2-mb-pbp-sugar  | FB: MB | CTA: Learn More,WC || TOP4 || Funnel: MB || CBO || MB Legacy Pixel || L3D Adset Mix #2 || 04.08 Full Copy DJ - Advantage+ shopping campaign Ad Set,$206,"11,981",2025-04-08,2025-04-12,4
52,MD_LA_FB_3267_VID_EN_FU-sugar_C-SimpleVideos_H-1822_W06_V8.mp4 | 28-Day Plan | Engineered | LP: mybody.health/startnow/landing-1-mb-pbp-sugar | FB: MB Health | CTA: Learn More,WC || TOP4 || Funnel: MB || CBO || MB Legacy Pixel || L3D Adset Mix #2 || 04.08 Full Copy DJ - Advantage+ shopping campaign Ad Set,$206,"9,378",2025-04-08,2025-04-14,6
53,MB_LA_FB_3405_IMG_EN_FU-sugar_C-LocaleES_H-1616_T-674_W15_V2 | Plan de 28 | ¡Diseñado | LP: mybody.health/es/startnow/mb-pbp-sugar | FB: MB Health,MB_LA_FB_3405_IMG_EN_FU-sugar_C-LocaleES_H-1616_T-674_W15_V2 | WK15,$206,"31,596",2025-04-11,2025-04-13,2
54,MB_LA_FB_3402_IMG_EN_FU-sugar_C-Adapt_H-1454_H380_W14_V5 | Controlled | Engineered | LP: mybody.health/startnow/mb-pbp-sugar | FB: MB Health | CTA: Learn More,MB_LA_FB_3402_IMG_EN_FU-sugar_C-Adapt_H-1454_H380_W14_V5 | WK15,$204,"10,644",2025-04-09,2025-04-12,3
55,MD_LA_FB_3257_IMG_EN_FU-sugar_C-Split_H-1616_T-H380_T-59_T-473_W05_V5 | 28-Day Plan | Engineered | LP: mybody.health/startnow/mb-pbp-sugar | FB: MB | CTA: Download,BarkBox | All | 41-65+ | TOP4 | MB Legacy Pixel | 1DC1DV | Automatic | 1x3 | NC,$204,"22,550",2025-04-09,2025-04-14,5
56,MD_RK_FB_3328_IMG_EN_FU-sugar_C-A1cBeginners_H-H-1822_W09_V6.png | 28-Day Plan | Engineered | LP: mybody.health/startnow/mb-pbp-sugar | FB: MB Health | CTA: Learn More,Klinio Leads | All | 25-65+ | TOP4 | MB Legacy Pixel | 1DC1DV | Manual Manual Feed & Reels Only | 2x7 | NC | 11:40 – Copy,$201,"8,597",2025-04-09,2025-04-10,1
57,MB_LA_FB_3402_IMG_EN_FU-sugar_C-Adapt_H-1454_H380_W14_V5 | 28-Day Plan | Engineered | LP: mybody.health/startnow/mb-pbp-sugar | FB: Thrive at 65 | CTA: Learn More,Klinio Leads | All | 41-65+ | TOP4 | MB Legacy Pixel | 1DC1DV | Manual Manual Feed & Reels Only | 3x8 | NC | 11:40 – Copy,$197,"11,997",2025-04-10,2025-04-11,1
58,MB_LA_FB_3382_IMG_EN_FU-pcos-landing1_C-LocaleDE_H-1980_T-820_W13_V5 | Lindert Symptom | Entwickelt | LP: mybody.health/de/startnow/mb-pbp-pcos-landing1 | FB: MB Health,WC || DE-L || PCOS || ABO || MB Legacy pixel || Advantage+ shopping || ASC+,$195,"15,252",2025-04-02,2025-04-10,8
59,MB_LA_FB_3382_IMG_EN_FU-pcos-landing1_C-LocaleIT_H-1980_T-820_W13_V4 | pcos sotto | Studiato per | LP: mybody.health/it/startnow/mb-pbp-pcos-landing1 | FB: MB Health,IT-L | LP: PCOS | Broad | 25+ | All | 1DC | Manual Placements,$186,"33,440",2025-04-02,2025-04-08,6
60,MD_MPS_FB_3286_VID_IT_FU-sugar_C-MBLocaleIT_H-1823_W07_V3.mp4   || Programma di || 🚨BASTA scrollare! || LP: mybody.health/it/startnow/egg2-mb-pbp-sugar || FB: MB Health || CTA: Learn More,WC || IT-C || Funnel: MB || mb-locales || MB Legacy pixel || ASC+ || Sugar - egg1/egg2 || 04.10 Ad set,$179,"10,374",2025-04-10,2025-04-12,2
61,MD_LA_FB_3267_VID_EN_FU-sugar_C-SimpleVideos_H-1822_W06_V8.mp4 | 28-Day Plan | Engineered | LP: mybody.health/startnow/landing-2-mb-pbp-sugar | FB: MB Health | CTA: Learn More,Engaged Shoppers | All | 41-65+ | TOP4 | MB Legacy Pixel | 1DC1DV | Manual Feed & Reels | 3x6 | NC | 11:40 – Copy,$178,"8,131",2025-04-09,2025-04-10,1
62,MD_MPS_FB_3294_IMG_DE_FU-sugar_C-LocaleDE_H-1822_T-674_W07_V3 || In 28 Tagen || Entwickelt || LP: mybody.health/de/startnow/egg1-mb-pbp-sugar || FB: Health Tips || CTA: Learn More,WC || DE || Funnel: MB || mb-locales || MB Legacy pixel || Advantage+ shopping || ASC+ || Sugar - egg1/egg2 || 04.09 Ad set,$178,"5,840",2025-04-09,2025-04-13,4
63,MD_LA_FB_3267_VID_EN_FU-sugar_C-SimpleVideos_H-1822_W06_V8.mp4 | 28-Day Plan | Engineered | LP: mybody.health/startnow/mb-pbp-sugar | FB: MB Health | CTA: Learn More,Engaged Shoppers | All | 18+ | TOP4 | MB Legacy Pixel | 1DC1DV | Manual Feed & Reels | 3x6 | 00:00 – Copy,$176,"9,450",2025-04-09,2025-04-10,1
64,MB_LA_FB_3405_IMG_EN_FU-sugar_C-LocaleES_H-1967_T-836_W15_V6 | Plan de 28 | ¡Diseñado | LP: mybody.health/es/startnow/egg1-mb-pbp-sugar | FB: MB Health,WC || ES-C || Funnel: MB || mb-locales || MB Legacy pixel || ASC+ || TOPL7D || Sugar - egg1/egg2 || 04.11 Ad set,$176,"16,931",2025-04-12,2025-04-14,2
65,MB_MPS_FB_3359_VID_EN_FU-weightloss-men_C-Diabetes_H-19_T-674_Itr_W12_V5.mp4 | 28-Day Plan | Engineered | LP: mybody.health/startnow/mb-pbp-wl-men | FB: Men's Health & Wellness | CTA: Learn More,BROAD || 35+ || Automatic Placements || TOP4 || 1DC || 04.05,$172,"7,790",2025-04-05,2025-04-07,2
66,MB_LA_FB_3382_IMG_EN_FU-pcos-landing1_C-LocaleDE_H-1980_T-820_W13_V2 | Lindert Symptom | Probleme mit | LP: mybody.health/de/startnow/mb-pbp-pcos-landing1 | FB: MB Health,MB_LA_FB_3382_IMG_EN_FU-pcos_C-localeDE_H-1980_T-820_W13_V2 | WK14,$170,"14,523",2025-04-01,2025-04-09,8
67,MD_LA_FB_3257_IMG_EN_Fu-sugar_C-Split_H-1616_T-H380_T-59_T-473_W05_V5 | 28-Day Plan | Engineered | LP: mybody.health/startnow/landing-2-mb-pbp-sugar | FB: Thrive at 65 | CTA: Download,WC || TOP3 || MB Funnel || CBO || MB Legacy Pixel || L7D Adset Mix #2 x Top Ads || 3x8 || NC || 11:40 || 04.10 DJ Full Copy - Advantage+ shopping campaign Ad Set,$169,"18,105",2025-04-10,2025-04-11,1
68,MB_LA_FB_3401_IMG_EN_FU-sugar_C-md_H-1822_T-H380_T-59_T-473_W14_V5 | Controlled | Engineered | LP: mybody.health/startnow/mb-pbp-sugar | FB: MB Health | CTA: Learn More,MB_LA_FB_3401_IMG_EN_FU-sugar_C-md_H-1822_T-H380_T-59_T-473_W14_V5 | WK15,$166,"9,746",2025-04-10,2025-04-12,2
