,Ad Name,Adset Name,Creative Type,Spend In USD,Impressions,First Ad Spend Date,Last Ad Spend Date,Days ad spending
1,MD_LA_FB_3267_VID_EN_FU-sugar_C-SimpleVideos_H-1822_W06_V8.mp4 | 28-Day Plan | Engineered | LP: mybody.health/startnow/mb-pbp-sugar | FB: Thrive at 65 | CTA: Learn More,Klinio Leads | All | 41-65+ | TOP3 | MB Legacy Pixel | 1DC1DV | Manual Feed & Reels Only | 3x8 | NC | 05:00,VIDEO,"$2,281","98,338",2025-03-30,2025-04-04,5
2,MD_GA_FB_2808_IMG_EN_FU-sugar_C-DiabeticDiet_H-1384_TESTI-674_W30_V5 | 28-day Diabetes | Engineered | LP: mydiabetes.healthhealth/startnow/startnow/lg-quiz-video-pbp,All | 60+ | US | Hyros Pixel | 2v,SHARE,"$1,857","90,588",2025-03-27,2025-04-06,10
3,MD_GA_FB_2808_IMG_EN_FU-sugar_C-DiabeticDiet_H-1384_TESTI-674_W30_V5 | 28-day Diabetes | Engineered | LP: mydiabetes.healthhealth/startnow/lg-quiz-mark-pbp,All | 60+ | US | Hyros Pixel,SHARE,"$1,469","95,239",2025-03-27,2025-04-06,10
4,MD_LA_FB_3257_IMG_EN_fu-sugar-landing-2_C-Split_H-1616_T-H380_T-59_T-473_W05_V5 | 28-Day Plan | Engineered | LP: mybody.health/startnow/mb-pbp-sugar-landing-2 | FB: MB Health | CTA: Download,BMI & Diabetics | All | 18-65+ | WW + Exclusions 02.11 | MB Legacy Pixel | 1DC1DV | Manual Feed & Reels Only | 3x2 | NC | 11:40,SHARE,"$1,034","60,628",2025-03-30,2025-04-02,3
5,MD_LA_FB_3257_IMG_EN_FU-sugar_C-Split_H-1616_T-H380_T-59_T-473_W05_V5 | 28-Day Plan | Engineered | LP: mybody.health/startnow/mb-pbp-sugar | FB: MB | CTA: Download,Engaged Shoppers | All | 18+ | TOP4 | MB Legacy Pixel | 1DC1DV | Manual Feed & Reels | 3x6 | 00:00,SHARE,$827,"66,367",2025-04-03,2025-04-05,2
6,MB_RK_FB_3380_VID_EN_FU-sugar_C-simplevideo_H-1355_T-674_W13_V1.mp4 | 28-Day Plan | Struggling | LP: mybody.health/startnow/mb-pbp-sugar | FB: MB Health | CTA: Learn More,Skiing | All | 41-65+ | TOP4 | MB Legacy Pixel | 1DC1DV | Automatic | 3x2 | CC 58.01 | 11:40,VIDEO,$770,"24,400",2025-04-01,2025-04-03,2
7,MD_RK_FB_3328_IMG_EN_FU-sugar_C-A1cBeginners_H-H-1822_W09_V5 | 28-day Diabetes | Engineered | LP: mydiabetes.healthhealth/startnow/lg-quiz-video-pbp,All | 60+ | US | Hyros Pixel | 2v,SHARE,$695,"40,984",2025-03-27,2025-04-06,10
8,MD_LA_FB_3257_IMG_EN_fu-sugar-landing-2_C-Split_H-1616_T-H380_T-59_T-473_W05_V5 | 28-Day Plan | Engineered | LP: mybody.health/startnow/mb-pbp-sugar-landing-2 | FB: MB Health | CTA: Download,BMI & Diabetics | All | 18-65+ | WW + Exclusions 02.11 | MB Legacy Pixel | 1DC1DV | Manual Feed & Reels Only | 3x2 | NC | 11:40,SHARE,$667,"31,988",2025-04-03,2025-04-04,1
9,MB_RK_FB_3376_IMG_EN_FU-sugar_C-diabetes_H-1616_T-674_W13_V1 | 28-Day Plan | 🚨STOP scrolling! | LP: mybody.health/startnow/mb-pbp-sugar | FB: MB Health | CTA: Learn More,BMI & Diabetics | All | 41-65+ | WW + Exclusions 02.11 | MB Legacy Pixel | 1DC1DV | Manual Feed & Reels Only | 3x2 | NC | 11:40,SHARE,$632,"38,463",2025-04-01,2025-04-03,2
10,MD_LA_FB_3267_VID_EN_FU-sugar_C-SimpleVideos_H-1822_W06_V8.mp4 | 28-Day Plan | Engineered | LP: mybody.health/startnow/mb-pbp-sugar | FB: MB Health | CTA: Learn More,Saint Patricks Day | All | 50-65+ | TOP3 | MB Legacy Pixel | 1DC1DV | Manual & Reels Only | 3x2 | NC | 11:40,VIDEO,$619,"25,850",2025-04-02,2025-04-03,1
11,MD_LA_FB_3267_VID_EN_FU-sugar_C-SimpleVideos_H-1822_W06_V8.mp4 | 28-Day Plan | Engineered | LP: mybody.health/startnow/mb-pbp-sugar | FB: MB Health | CTA: Learn More,MD + Other Project Leads | All | 25-65+ | TOP3 | MB Legacy Pixel | 1DC1DV | Automatic | 3x8 | NC | 05:00,VIDEO,$582,"18,740",2025-03-27,2025-04-02,6
12,MD_LA_FB_3267_VID_EN_fu-weightloss-seniors_C-SimpleVideos_H-1822_W06_V8.mp4 | 28-Day Plan | Engineered | LP: mybody.health/startnow/mb-pbp-wl-seniors | FB: Thrive at 65 | CTA: Learn More,Engaged Shoppers | All | 18+ | TOP4 | MB Legacy Pixel | 1DC1DV | Manual Feed & Reels | 3x6 | NC | 11:40,VIDEO,$497,"39,822",2025-04-03,2025-04-04,1
13,MB_LA_FB_3361_IMG_EN_fu-pcos-landing1_C-PCOS_H-1980_T-820_Itr_W12_V4 | Controlled | Engineered | LP: mybody.health/startnow/mb-pbp-pcos-landing1 | FB: MB Health | CTA: Learn More,WC || TOP3 || MB Funnel || ASC+ || MB Legacy Pixel || L7D Adsets x Top Ads #1 || 3x7 || NC || 12:03 || 04.04 DJ Full Copy - Advantage+ shopping campaign Ad Set,SHARE,$487,"29,331",2025-04-04,2025-04-05,1
14,MB_LA_FB_3382_IMG_EN_FU-pcos-landing1_C-LocaleDE_H-1980_T-820_W13_V4 | Lindert Symptom | Entwickelt | LP: mybody.health/de/startnow/mb-pbp-pcos-landing1 | FB: MB Health,WC || DE-L || mb-pbp-sugar || ABO || MB Legacy pixel || Advantage+ shopping || ASC+,SHARE,$478,"39,047",2025-04-02,2025-04-06,4
15,MB_LA_FB_3382_IMG_EN_FU-pcos-landing1_C-LocaleIT_H-1980_T-820_W13_V4 | pcos sotto | Combatti con | LP: mybody.health/it/startnow/mb-pbp-pcos-landing1 | FB: MB Health,IT-C || mb-pbp-sugar || ABO || Facebook pixel || Advantage+ shopping || ASC+ || 1DC,SHARE,$477,"72,059",2025-04-02,2025-04-06,4
16,MD_MPS_FB_2621_EN_fu-weightloss-seniors_PP-MD_IMG_1x1_AdT-SplitScreen_H-0_TESTI-H380_TESTI-59_TESTI-473_CTA-2_C-W_X-Itr_V4 |  28-Day Plan | 🚨 Engineered | LP: mybody.health/startnow/mb-pbp-wl-seniors | FB: MB Health | CTA: Learn More,Saint Patricks Day | All | 50-65+ | TOP3 | MB Legacy Pixel | 1DC1DV | Manual & Reels Only | 3x2 | NC | 11:40,SHARE,$469,"30,094",2025-03-28,2025-04-02,5
17,MD_RK_FB_3328_IMG_EN_fu-weightloss-midage_C-A1cBeginners_H-H-1822_W09_V6.png | 28-Day Plan | Engineered | LP: mybody.health/startnow/mb-pbp-wl-midage | FB: MB | CTA: Learn More,MD + Other Project Leads | All | 18-50 | WW + Exclusions 03.25 | MB NEW Pixel | 1DC1DV | Automatic | 3x5 | NC | 11:40,SHARE,$444,"43,475",2025-03-30,2025-04-01,2
