,Ad Name,Adset Name,Creative Type,Spend In USD,Impressions,First Ad Spend Date,Last Ad Spend Date,Days ad spending
1,MOE_787_1_SpicyApplovin3New_MD_VID_9x16_EN_Pills_P-001_T-01_O-NO_V-YES_HL-Mix-Mix_M-Mix_D-25-04-1 | W14 | {2025.04.02} - Copy,PILLS QUIZ | SCALE / VID CREATIVES | ASC+ | {2023.12.12},VIDEO,"$4,705","53,890",2025-04-07,2025-05-05,28
2,MOE_630_3_CBcopycatNew_BOF_MD_VID_9x16_EN_Pills_P-001_T-01_O-YES_V-YES_HL-Blonde-L_M-143_D-25-03-2 | W12 | {2025.03.19} - Copy,PILLS QUIZ | SCALE / VID CREATIVES | ASC+ | {2023.12.12},VIDEO,"$4,498","122,561",2025-04-07,2025-05-05,28
3,MOE_553_2_MD_VID_9x16_EN_Opt-463-1_Pills_P-001_T-13_O-YES_V-NO_HL-Brunette-L_M-150_D-24-04-3 | W23 | CBO | PILLS QUIZ | {2024.06.05},MO_553_PillsOpti_MD / SCALE | W23 | US  - W25+ | EX: PUR | 1DC | W23 | {2024.06.05},VIDEO,"$4,233","40,883",2024-10-14,2025-05-05,203
4,MOE_RS_FB_9_Opt_VID_9x16_EN_BF_Opt-1192-2_P-001_O-NO_HL-Blonde-L_M-03_D-22-01-1_1 |  LP: SPRAY QUIZ | {2023.08.28},SCALE | QUIZ (US ads) | UK A18+ | 7DC | Ex: None | LP: SPRAY QUIZ,VIDEO,"$3,832","135,626",2025-04-17,2025-05-05,18
5,MOE_787_1_SpicyApplovin3New_MD_VID_9x16_EN_Pills_P-001_T-01_O-NO_V-YES_HL-Mix-Mix_M-Mix_D-25-04-1 | W14 | {2025.04.02} - Copy,PILLS QUIZ | SCALE / VID CREATIVES | ASC+ | {2023.12.12},VIDEO,"$3,690","34,216",2025-04-10,2025-05-05,25
6,MOE_1699_2_AXLopti_RS_IMG_1x1_EN_Opt-1230-4_BF24_Code10_P-001_T-01_O-YES_V-NO_HL-None_M-None_D-24-11-2 | LP: SPRAY QUIZ - Copy,SCALE | RETARGETING | US+CA+AUS A18+ | 1DC | EX: Pur | LP: SPRAY QUIZ,SHARE,"$3,576","95,504",2024-11-25,2025-05-05,161
7,"MOE_813_MD_VID_9x16_EN_Opt-489-3_P-009_O-YES_V-NO_HL-Blonde-L_M-104_D-23-06-1_1 | I thought this would only help my hair grow | If You Want to Grow Hair, Do It Right | LP: SPRAY QUIZ {2023.08.23}",SCALE | QUIZ (US ads) | UK A18+ | 7DC | Ex: None | LP: SPRAY QUIZ,VIDEO,"$2,874","164,406",2025-04-17,2025-05-05,18
8,MOE_RS_FB_832_New_VID_1x1_EN_Pills_P-NO_O-NO_R-SET16_HL-Brunette-L_M-None_D-22-9-2_3 | I wish I’d tried these earlier! | Loved by more than 100.000 women | LP: PILLS QUIZ {2023.05.29},PILLS QUIZ | SCALE / VID CREATIVES | ASC+ | {2023.12.12},VIDEO,"$2,863","67,758",2024-02-14,2025-05-05,446
9,V5 (723_5 + 525_4 +574_2) - Copy 2,SCALE | Prospecting | ASC-CBO | US | US A18+ | 7DC | Ex: PUR WV LEAD | LP: SPRAY QUIZ,SHARE,"$2,806","103,365",2025-04-08,2025-05-05,27
10,MOE_RS_FB_464_New_VID_9x16_EN_Pills_P-009_O-NO_HL-Brunette-L_M-81_D-23-04-1_2 | I wish I’d tried these earlier! | Loved by more than 100.000 women | LP: PILLS QUIZ {2023.04.08},PAGE-HGI-V1 / SCALE | US - W22+ | 1C | {2023.10.06},VIDEO,"$2,721","44,230",2023-10-06,2025-05-05,577
11,MOE_OD_FB_735_Opt_VID_4x5_EN_Spray_Opt-617-6_P-001_H-None_O-NO_HL-Brunette-L_M-31_D-22-8-1_2 | LP: SPRAY QUIZ,SCALE | ASC (Top Winners 0% CC) | 7DC | US+CA+AU | EX: PUR 180 | 100% | LP: SPRAY QUIZ {2024.03.25}   Ad set,VIDEO,"$2,685","142,792",2024-08-30,2025-05-05,248
12,"MOE_813_MD_VID_9x16_EN_Opt-489-3_P-009_O-YES_V-NO_HL-Blonde-L_M-104_D-23-06-1_1 | I thought this would only help my hair grow | If You Want to Grow Hair, Do It Right | LP: SPRAY QUIZ {2023.08.23}",SCALE | ASC (Top Winners 0% CC) | 7DC | US+CA+AU | EX: PUR 180 | 100% | LP: SPRAY QUIZ {2024.03.25}   Ad set,VIDEO,"$2,636","136,119",2024-07-23,2025-05-05,286
13,MOE_854_1_SpicyNew_TOF_RS_VID_9x16_EN_P-001_T-01_O-NO_V-YES_HL-Mix-Mix_M-Mix_D-25-04-2 | LP: SPRAY QUIZ - Copy 2,PP: 001 | Top3 | Broad A+ | A25+ | 1DC | Ex: Hot | LP: SPRAY QUIZ,VIDEO,"$2,529","71,687",2025-04-22,2025-05-02,10
14,MOE_91_AAVopti_MD_IMG_1x1_EN_Opt-24-4_Pills_P-016_T-01_O-YES_V-NO_HL-None_M-None_D-24-01-4_1 | Hair Growth Insider | PILLS QUIZ | {2024.01.24},PAGE-HGI-V2 / SCALE | (last touch) | US - W24-64 | 1C | {2024.02.20},SHARE,"$2,482","68,134",2024-02-20,2025-05-05,440
15,MOE_446_2_ANMnew_MD_IMG_1x1_EN_Pills_P-016_T-01_O-YES_V-NO_HL-None_M-None_D-24-04-1 | 1C | CBO | W14 | PILLS QUIZ | {2024.04.05},PILLS QUIZ | SCALE / IMG CREATIVES | ASC+ | {2023.11.13},SHARE,"$2,472","53,856",2024-04-23,2025-05-05,377
16,MOE_7_1_SoSorryNew_KK_IMG_9x16_EN_Pills_P-001_T-01_O-YES_V-NO_HL-None_M-None_D-25-01-1 | PAGE: MOE SUPPS | W2 | 2025.01.06},"MO_7_SoSorryNew_KK_BOF / SCALE | US  - W22+ | EX: PUR, WV | PAGE: MOE SUPPS | W2 | {2025.01.06}",SHARE,"$2,466","52,967",2025-01-06,2025-05-05,119
17,MOE_930_1_ALUopti_RS_VID_9x16_EN_Opt-787-2_P-004_T-01_O-YES_V-YES_HL-Black-L_M-Mix_D-24-07-2 | LP: SPRAY QUIZ - Copy 2,SCALE | ASC (Top Winners 0% CC) | 7DC | US+CA+AU | EX: PUR 180 | 100% | LP: SPRAY QUIZ {2024.03.25}   Ad set,VIDEO,"$2,458","67,764",2025-01-10,2025-05-05,115
18,MOE_795_4_MOF_MD_VID_9x16_EN_Opt-553_Pills_P-001_T-01_O-YES_V-NO_HL-Blonde-L_M-56_D-25-04-1 | W15 | {2025.04.07},PILLS QUIZ | TEST | SANDBOX-BAU | ASC+ | {2025.04.08},VIDEO,"$2,432","53,627",2025-04-30,2025-05-05,5
