,Ad Name,Adset Name,Creative Type,Spend In USD,Impressions,First Ad Spend Date,Last Ad Spend Date,Days ad spending
1,MOE_999_3_LikeOzemButNew_TOF_RS_VID_9x16_EN_P-009_T-02_O-YES_V-YES_HL-Mix-L_M-Mix_D-25-04-4 | LP: SPRAY QUIZ,PP: 009 | Top3 | Broad A+ | A25+ | 1DC | Ex: Hot | LP: SPRAY QUIZ,VIDEO,"$6,815","269,792",2025-05-05,2025-05-10,5
2,MOE_787_1_SpicyApplovin3New_MD_VID_9x16_EN_Pills_P-001_T-01_O-NO_V-YES_HL-Mix-Mix_M-Mix_D-25-04-1 | W14 | {2025.04.02},PILLS QUIZ | SCALE / VID CREATIVES | ASC+ | {2023.12.12},VIDEO,"$6,320","55,382",2025-04-10,2025-05-12,32
3,MOE_630_3_CBcopycatNew_BOF_MD_VID_9x16_EN_Pills_P-001_T-01_O-YES_V-YES_HL-Blonde-L_M-143_D-25-03-2 | W12 | {2025.03.19},PILLS QUIZ | SCALE / VID CREATIVES | ASC+ | {2023.12.12},VIDEO,"$5,804","124,532",2025-04-07,2025-05-12,35
4,MOE_553_2_MD_VID_9x16_EN_Opt-463-1_Pills_P-001_T-13_O-YES_V-NO_HL-Brunette-L_M-150_D-24-04-3 | W23 | CBO | PILLS QUIZ | {2024.06.05},MO_553_PillsOpti_MD / SCALE | W23 | US  - W25+ | EX: PUR | 1DC | W23 | {2024.06.05},VIDEO,"$5,138","45,823",2024-10-14,2025-05-11,209
5,MOE_999_3_LikeOzemButNew_TOF_RS_VID_9x16_EN_P-009_T-02_O-YES_V-YES_HL-Mix-L_M-Mix_D-25-04-4 | LP: SPRAY QUIZ,SCALE | Prospecting | ASC-CBO | US | US A18+ | 7DC | Ex: PUR WV LEAD | LP: SPRAY QUIZ,VIDEO,"$4,600","141,090",2025-05-03,2025-05-12,9
6,MOE_91_AAVopti_MD_IMG_1x1_EN_Opt-24-4_Pills_P-016_T-01_O-YES_V-NO_HL-None_M-None_D-24-01-4_1 | Hair Growth Insider | PILLS QUIZ | {2024.01.24},PAGE-HGI-V2 / SCALE | (last touch) | US - W24-64 | 1C | {2024.02.20},SHARE,"$4,260","110,030",2024-02-20,2025-05-12,447
7,MOE_OD_FB_735_Opt_VID_4x5_EN_Spray_Opt-617-6_P-001_H-None_O-NO_HL-Brunette-L_M-31_D-22-8-1_2 | LP: SPRAY QUIZ,SCALE | ASC (Top Winners 0% CC) | 7DC | US+CA+AU | EX: PUR 180 | 100% | LP: SPRAY QUIZ {2024.03.25}   Ad set,VIDEO,"$4,094","205,487",2024-08-30,2025-05-12,255
8,MOE_7_1_SoSorryNew_KK_IMG_9x16_EN_Pills_P-001_T-01_O-YES_V-NO_HL-None_M-None_D-25-01-1 | PAGE: MOE SUPPS | W2 | 2025.01.06},"MO_7_SoSorryNew_KK_BOF / SCALE | US  - W22+ | EX: PUR, WV | PAGE: MOE SUPPS | W2 | {2025.01.06}",SHARE,"$3,957","80,776",2025-01-06,2025-05-12,126
9,MOE_999_3_LikeOzemButNew_TOF_RS_VID_9x16_EN_P-009_T-02_O-YES_V-YES_HL-Mix-L_M-Mix_D-25-04-4 | LP: SPRAY QUIZ,SCALE | ASC (Top Winners 0% CC) | 7DC | US+CA+AU | EX: PUR 180 | 100% | LP: SPRAY QUIZ {2024.03.25}   Ad set,VIDEO,"$2,702","94,139",2025-05-10,2025-05-11,1
10,MOE_RS_FB_464_New_VID_9x16_EN_Pills_P-009_O-NO_HL-Brunette-L_M-81_D-23-04-1_2 | I wish I’d tried these earlier! | Loved by more than 100.000 women | LP: PILLS QUIZ {2023.04.08},PAGE-HGI-V1 / SCALE | US - W22+ | 1C | {2023.10.06},VIDEO,"$2,669","42,414",2023-10-06,2025-05-12,584
