,Ad Name,Adset Name,Creative Type,Spend In USD,Impressions,First Ad Spend Date,Last Ad Spend Date,Days ad spending
1,PB_PG_FB_3042_F-IMG_R-9x16_EN_25WK13_ACE8964_I-chat_A-Cortisol_Itr-2_local_DE.png | Programm für | Tag 1 | FU:375/DE | FB: Frauengesundheit und mehr,PB_PG_FB_3042_F-IMG_R-9x16_EN_25WK13_ACE8964_I-chat_A-Cortisol_Itr-2_local_DE.png | WK21,SHARE,"$18,790","1,149,091",2025-05-23,2025-06-08,16
2,PB_BR_FB_3222_F-IMG_R-1x1_ES_25WK20_ACE9629_I-blog_cortinew_HG_es_T-ITR_A-Cortisol_1_local_ES.jpg | Detox de | Tras solo | FU:375/ES | FB: Salud de la mujer y más,PB_BR_FB_3222_F-IMG_R-1x1_ES_25WK20_ACE9629_I-blog_cortinew_HG_es_T-ITR_A-Cortisol_1_local_ES.jpg | WK21,SHARE,"$5,605","273,742",2025-05-26,2025-05-30,4
3,PB_PG_FB_2830_F-VID_R-9x16_EN_25WK05_ACE8210_I-beginnersNew_A-Cortisol_Itr-4_local_ES-USA.mp4 | Plan de control | Día 1 | FU:375/ES-US | FB: Salud de la mujer y más,PB_PG_FB_2830_F-VID_R-9x16_EN_25WK05_ACE8210_I-beginnersNew_A-Cortisol_Itr-4_local_ES-USA.mp4 | WK21,VIDEO,"$3,955","221,192",2025-05-23,2025-06-08,16
4,PB_PG_FB_3042_F-IMG_R-9x16_EN_25WK13_ACE8964_I-chat_A-Cortisol_Itr-2_local_IT.png | Programma per | Giorno | FU:375/IT | FB: Salute della donna e molto di più,PB_PG_FB_3042_F-IMG_R-9x16_EN_25WK13_ACE8964_I-chat_A-Cortisol_Itr-2_local_IT.png | WK21,SHARE,"$3,865","562,286",2025-05-23,2025-06-04,12
5,PB_BR_FB_2865_F-VID_R-9x16_EN_25WK07_ACE8376_I-TikTokBasic_A-Cortisol_Itr-7_local_DE.mp4 | Programm für | Tag 1 | FU:375/DE | FB: Frauengesundheit und mehr,PB_BR_FB_2865_F-VID_R-9x16_EN_25WK07_ACE8376_I-TikTokBasic_A-Cortisol_Itr-7_local_DE.mp4 | WK17,VIDEO,"$3,194","107,468",2025-05-03,2025-06-08,36
6,PB_PG_FB_2321_F-IMG_R-4x5_EN_24WK41_ACE6456_I-cortisolCleanseItr_T-1_Itr-5_local_FR.png | Plan de gestion | Jour 1 | FU:375/FR | FB: Santé des femmes et plus,"💰🇫🇷 Advantage+ || LP:FR || FR, BE || FU:mixed || 1C1V || Top creatives Ad Set",SHARE,"$2,907","223,970",2025-05-18,2025-06-07,20
7,"PB_BR_FB_3097_F-IMG_R-1x1_EN_25WK14_ACE9199_I-blog_PCOSper1_HG_en_T-NC_A-PCOS_2.jpg | FIXING PCOS: How I Dropped 50+ lbs | Ashley, Laura, Mara | FU: 385 | FB: Women's Health & More",Advantage+ || WW || LP:US || FU:mixed || ABO || 1C1V || Same PCOS advertorial x20 || 04.22 Ad Set,SHARE,"$2,849","293,917",2025-04-22,2025-06-03,42
8,PB_PG-FB_3162_F-VID_R-9x16_EN_25WK17_ACE9390_I-appInJUN_T-ITR_A-PCOS_1.mp4,W2A | CPA | US | ABO | 2025-05-19,VIDEO,"$2,493","76,719",2025-05-26,2025-06-09,14
9,PB_PG_FB_2830_F-VID_R-9x16_EN_25WK05_ACE8210_I-beginnersNew_A-Cortisol_Itr-4_local_DE.mp4 | Programm für | Tag 1 | FU:375/DE | FB: Frauengesundheit und mehr,"Broad | 18+ | All | DE, AU, CH | FB pixel | 1C1V | CC45 | FU:mixed | batch#1 | 05.26",VIDEO,"$2,413","176,767",2025-05-27,2025-06-01,5
10,PB_BR_FB_2865_F-VID_R-9x16_EN_25WK07_ACE8376_I-TikTokBasic_A-Cortisol_Itr-7_local_IT.mp4 | Programma per |  Giorno | FU:375/IT | FB: Salute della donna e molto di più,PB_BR_FB_2865_F-VID_R-9x16_EN_25WK07_ACE8376_I-TikTokBasic_A-Cortisol_Itr-7_local_IT.mp4 | WK17,VIDEO,"$2,127","247,135",2025-05-03,2025-06-08,36
