,Ad Name,Adset Name,Creative Type,Spend In USD,Impressions,First Ad Spend Date,Last Ad Spend Date,Days ad spending
1,BI_2025_IV_W4-3_FB_1029_MB_IMG_9x16_Opti_901_HIHE-307_HIBC-251_blog_cortisoldetox_cv_en_V09 || A108 || B111 || C101 || 2025.04.26,HealthInsider_ASC_1C_2024.12.30,SHARE,"$27,672","975,925",2025-04-26,2025-05-19,23
2,BI_2025_IV_W4-3_FB_1029_MB_IMG_9x16_Opti_901_HIHE-307_HIBC-251_blog_cortisoldetox_cv_en_V09 || A108 || B111 || C101 || 2025.05.07,Interests_1C_2025.05.10,SHARE,"$8,753","293,790",2025-05-10,2025-05-19,9
3,BI_2025_IV_W4-4_FB_1036_VJ_IMG_1x1_Opti_HIHE-269_HIBC-220_blog_fhpersonalstoryuptd_cv_en_V09 || AA17 || BB23 || CC13,Feminine_Health_HealthInsider_CreativeTesting_ASC_1C_2025.04.24,SHARE,"$6,281","336,124",2025-04-25,2025-05-18,23
4,BI_2025_IV_W3-4_FB_981_VJ_IMG_1x1_Opti_904_HIHE-285_HIBC-231_Green_blog_fhmenopausestory_cv_en_V09 || AA20 || BB26 || CC14,Feminine_Health_HealthInsider_CreativeTesting_ASC_1C_2025.03.27,SHARE,"$5,607","182,484",2025-03-27,2025-05-19,53
5,BI_F-WL1566_2025_FB_IKZ_W5-1_FB_1078_MS_IMG_9x16_Opti_933_HE-2673_BC-2014_CTA-1489_C-rmr_S-MothersDay_V01 || A131 || B136 || C132,Bioma_Prospecting_ASC_1C_2025.05.07,SHARE,"$4,597","205,893",2025-05-13,2025-05-16,3
6,BI_F-WL1569_2025_IKZ_W4-4_FB_1051_MS_IMG_9x16_Opti_1033_HE-2537_S-MothersDay_C-RMR_V01 || A131 || B135 || C130 || 2025.04.26,Bioma_LLA_Diabetics_Other_Projects_1C_2025.03.20,SHARE,"$4,383","107,851",2025-05-02,2025-05-17,15
7,BI_F-WL1566_2025_FB_IKZ_W5-1_FB_1078_MS_IMG_9x16_Opti_933_HE-2673_BC-2014_CTA-1489_C-rmr_S-MothersDay_V01 || A131 || B136 || C132,Bioma_ASC_CC_1C_2025.02.22,SHARE,"$4,356","203,346",2025-05-13,2025-05-16,3
8,BI_2025_AL_W4-2_FB_1013_MB_IMG_1x1_Opti_911_HIHE-280_HICTA-27_blog_cortisoldoctor_cv_en_V03 || A119 || B122 || C112 || 2025.05.07,BROAD_1C_Batch2_2025.05.09,SHARE,"$3,833","73,169",2025-05-09,2025-05-15,6
9,BI_2025_IV_W4-3_FB_1029_MB_IMG_1x1_Opti_891_HIHE-307_HIBC-251_blog_cortisoldetox_cv_en_V03 || A108 || B111 || C101 || 2025.05.02,HealthInsider_Prospecting_7%_ASC_1C_2025.05.10,SHARE,"$3,809","148,596",2025-05-10,2025-05-15,5
10,BI_F-WL2140_2025_JG_W4-3_FB_1020_DE_VID_9x16_New_HE-3093_BC-2349_P-GLP1-C_M-KEwH_C-livenads_S-Limited_V1 || A38 || B120 || C117 || 2025.04.26,Bioma_LLA5%_Applovin_Leads_1C_2025.04.11,VIDEO,"$3,683","90,675",2025-05-02,2025-05-18,16
11,BI_F-WL1926_2025_AL_W03-4_FB_982_ER_IMG_1x1_New_BC-2295_P-GLP1_C-article_V01 || A31 || B119 || C117 || 2025.05.07,Bioma_Prospecting_ASC_1C_2025.05.07,SHARE,"$3,679","135,948",2025-05-07,2025-05-18,11
12,BI_2025_AL_W2-3_FB_919_VJ_IMG_1x1_Opti_HIHE-261_HICTA-23_Blue_blog_cortisoldetox_cv_en_V05 || A108 || B111 || C101 || 2025.03.12,HealthInsider_ASC_1C_2024.12.30,SHARE,"$3,606","178,978",2025-03-12,2025-05-18,67
13,BI_2025_IV_W2-4_FB_929_VJ_IMG_1x1_New_HIHE-261_HICTA-23_Purple_blog_cortisoldetox_cv_en_V04 || A108 || B111 || C114,HealthInsider_ASC_1C_2024.12.30,SHARE,"$3,253","106,688",2025-05-13,2025-05-17,4
14,BI_F-WL1566_2025_FB_IKZ_W5-1_FB_1078_MS_IMG_9x16_Opti_933_HE-2673_BC-2014_CTA-1489_C-rmr_S-MothersDay_V01 || A131 || B136 || C132,Remarketing_ASC_RMR winners mix_2025.05.13 Ad Set,SHARE,"$3,229","173,373",2025-05-13,2025-05-16,3
15,BI_2025_FB_IKZ_W5-1_FB_1078_MS_IMG_1x1_Opti_322_HE-3405_BC-35_C-rmr_S-MothersDay_V01 || A131 || B136 || C132,Bioma_Prospecting_ASC_1C_2025.05.07,SHARE,"$3,126","98,522",2025-05-16,2025-05-19,3
16,BI_2025_FB_IKZ_W5-1_FB_1078_MS_IMG_1x1_Opti_322_HE-3405_BC-35_C-rmr_S-MothersDay_V01 || A131 || B136 || C132,Remarketing_ASC_RMR winners mix_2025.05.13 Ad Set,SHARE,"$2,907","128,385",2025-05-16,2025-05-19,3
17,BI_2025_IV_W3-3_FB_969_VJ_IMG_1x1_Opti_861_HIHE-280_HICTA-27_BnW_blog_cortisoldoctor_cv_en_V03 || A119 || B122 || C112 || 2025.03.25,Healthinsider_Prospectig | ASC+ | Cold winners | 2025.05.13 Ad Set,SHARE,"$2,896","120,357",2025-05-13,2025-05-16,3
18,BI_F-FH0467_FB_2025_AL_W5-1_1080_IB_VID_9x16_New_HE-555_BC-449_CTA-232_P-LL_M-TRACEwHUSBAND_C-ugc_V01 || AA18 || BB24 || CC1,P2PSANDBOX_ASC_SandboxBAU_1C_2025.05.09,VIDEO,"$2,706","36,441",2025-05-09,2025-05-16,7
19,BI_F-WL0530_2025_FB_IKZ_W4-5_FB_1067_IB_IMG_1x1_Opti_726_HE-1184_BC-1364_CTA-1559_P-Ozempic_C-rmr_S-MothersDay_V01 || A131 || B135 || C130,Bioma_Prospecting_ASC_1C_2025.05.07,SHARE,"$2,591","86,829",2025-05-14,2025-05-19,5
20,BI_F-WL0207_2025_IKZ_W4-5_FB_1060_MS_IMG_9x16_Opti_674_HE-1597_BC-1115_CTA-1557_P-antide_C-NotCheap_S-MothersDay_V01 || A131 || B119 || C1,Bioma_ASC_CC_1C_2025.02.22,SHARE,"$2,463","102,803",2025-05-13,2025-05-15,2
21,7_Static_collage_Build_your_meal_Dinner,Marathon_Broad_Tactic3_InstagramFollowers_BestBrandRoasAds_2025.03.19,SHARE,"$2,382","364,957",2025-05-07,2025-05-19,12
22,BI_F-WL1688_2025_AL_W2-3_FB_900_MS_VID_VL-20s_9x16_New_HE-2602_BC-1927_CTA-1219_M-TRACE_C-ugc_S-251_V01,Marathon_Broad_Tactic3_InstagramFollowers_BestBrandRoasAds_2025.03.19,VIDEO,"$2,379","166,187",2025-03-19,2025-05-19,61
23,BI_F-WL2176_2025_IKZ_W4-4_FB_1034_KL_IMG_1x1_New_HE-3296_C-CompetitorAds_V1 || A38 || B120 || C1 || 2025.04.26,Bioma_LLA_Purchasers_7C_2025.02.18,VIDEO,"$2,236","82,401",2025-05-02,2025-05-14,12
24,BI_2025_AL_W2-3_FB_919_VJ_IMG_1x1_Opti_HIHE-261_HICTA-23_Blue_blog_cortisoldetox_cv_en_V05 || A108 || B111 || C101 || 2025.03.12,HealthInsider_Prospecting_ASC_1C_2024.12.30_2025.05.17,SHARE,"$2,199","100,692",2025-05-17,2025-05-19,2
25,BI_2025_AL_W4-5_FB_1057_MB_IMG_1x1_New_HIHE-28_HIBC-228_blog_naturesozempic_cv_en_V19 || A120 || B123 || C113,Healthinsider_Prospectig | ASC+ | Cold winners | 2025.05.13 Ad Set,SHARE,"$2,157","93,688",2025-05-13,2025-05-17,4
26,BI_2025_AL_W3-4_FB_983_MB_IMG_1x1_Opti_HIHE-290_HIBC-236_Green_blog_naturesozempic_cv_en_V05 || A120 || B123 || C113 || 2025.04.01,HealthInsider_ASC_1C_2024.12.30,SHARE,"$2,021","50,049",2025-05-13,2025-05-19,6
27,BI_F-WL1566_2025_FB_IV_W5-2_FB_1094_MS_IMG_9x16_Opti_1067_HE-2673_BC-2014_C-rmr_S-memorial_V01 A132 || B138 || C135,Broad || WL 35% - BB3027 || 1C || 2025.05.14 | Memorial Day 2025,SHARE,"$2,000","112,779",2025-05-12,2025-05-19,7
28,BI_Marathon_2025_JG_W4-3_FB_VID_9x16_M-Guoste_C-tik_tok_V21,Marathon_Broad_Tactic3_FacebookPageLikes_BestBrandRoasAds_2025.03.19,VIDEO,"$1,937","121,028",2025-04-22,2025-05-19,27
