,Ad Name,Adset Name,Creative Type,Spend In USD,Impressions,First Ad Spend Date,Last Ad Spend Date,Days ad spending
1,BI_F-WL0427_2025_IV_W4-3_FB_1028_VK_IMG_9x16_Opti_704_HE-1774_CTA-1499_S-easter_V01 || A129 || B132 || C127,LOW_WL_US_BIOMA_ASC_1C_2025.02.12,SHARE,"$17,370","500,385",2025-04-18,2025-06-16,59
2,BI_2025_AL_W5-4_FB_1143_MB_IMG_1x1_Opti_911_HIHE-343_HIBC-281_blog_biomaglp1comparison_V10 A134 || B141 || C143 || 2025.06.03,WL_US_HEALTHINSIDER_BROAD_1C_2025.06.03,SHARE,"$16,942","876,137",2025-06-04,2025-06-16,12
3,BI_2025_AL_W5-4_FB_1143_MB_IMG_1x1_Opti_855_HIHE-343_HIBC-281_blog_biomaglp1comparison_V04 || A134 || B141 || C143 || 2025.06.07,TOP_WL_US_HEALTHINSIDER_ASC_1C_2024.12.30,SHARE,"$9,318","276,745",2025-06-07,2025-06-16,9
4,BI_2025_IV_W4-3_FB_1029_MB_IMG_9x16_Opti_901_HIHE-307_HIBC-251_blog_cortisoldetox_cv_en_V09 || A108 || B111 || C101 || 2025.04.26,TOP_WL_US_HEALTHINSIDER_ASC_1C_2024.12.30,SHARE,"$8,978","439,031",2025-04-26,2025-06-16,51
5,BI_F-WL1569_2025_IV_W5-2_FB_1096_VK_IMG_9x16_Opti_1051_HE-2537_C-rmr_S-memorial_V01 A132 || B138 || C135 || 2025.06.03 - Copy,WL_US_BIOMA_ASC_1C_2025.06.03,SHARE,"$7,966","263,156",2025-06-03,2025-06-16,13
6,BI_F-WL1493_2025_IKZ_W5-4_FB_1142_MS_IMG_1x1_Opti_905_BC-2735_C-post_V01 || A131 || B119 || C1 || 2025.06.03 - Copy,WL_US_BIOMA_ASC_1C_2025.06.03,SHARE,"$7,335","349,153",2025-06-03,2025-06-16,13
7,BI_F-WL1584_2025_FB_IKZ_W5-2_1109_MS_VID_VL-15s_9x16_Opti_937_HE-3009_BC-2028_CTA-1259_P-GLP1_M-TRACE_C-dosdonts_V01 || A38 || B120 || C1 || 2025.06.03,WL_US_BIOMA_BROAD_1C_2025.06.03,VIDEO,"$6,723","234,415",2025-06-03,2025-06-16,13
8,BI_F-WL1584_2025_FB_IKZ_W5-3_1124_MS_VID_VL-15s_9x16_Opti_937_HE-2641_BC-2028_CTA-1259_P-GLP1_M-TRACE_C-dosdonts_S-202_V01 || A131 || B119 || C1 || 2025.06.03,WL_US_BIOMA_ASC_1C_2025.06.03,VIDEO,"$3,933","126,047",2025-06-03,2025-06-15,12
9,BI_F-WL0707_2025_AL_W2-3_FB_918_GR_VID_VL-25s_9x16_Opti_757_HE-2872_BC-863_M-AM_S-1_V08 || A1 || B81 || C1 || 2025.03.12,TOP_WL_US_BIOMA_VideosOnly_ASC_1C_2025.05.19,VIDEO,"$3,617","122,879",2025-05-20,2025-06-16,27
10,BI_2025_FB_IV_W5-2_FB_1092_IB_VID_9x16_Opti_361_HE-571_BC-2678_CTA-1489_M-MIX_S-memorial_V01 A132 || B139 || C138 || 2025.06.03,WL_US_BIOMA_ASC_1C_2025.06.03,VIDEO,"$3,325","80,214",2025-06-03,2025-06-14,11
