,Ad Name,Adset Name,Creative Type,Spend In USD,Impressions,First Ad Spend Date,Last Ad Spend Date,Days ad spending
1,BI_F-WL1584_2025_FB_IV_W3-1_937_IB_VID_VL-15s_9x16_New_HE-2688_BC-2028_CTA-1259_P-GLP1_M-TRACE_C-dosdonts_S-202_V01 || A31 || B119 || C1 || 2025.03.18,Bioma_ASC_LastTouch_1C_2025.02.17,VIDEO,"$48,883","1,108,075",2025-03-18,2025-04-27,40
2,BI_F-WL1498_2025_IV_W2-2_FB_905_GR_VID_VL-45s_9x16_New_HE-2618_BC-1944_CTA-1231_P-CD_M-TRACEwHUSBAND_White_C-livenads_S-257_V13 || A1 || B119 || C1 || D1 || 2025.02.25,Bioma_VariousLLA_7C_2025.02.21,VIDEO,"$20,635","520,886",2025-02-25,2025-04-27,61
3,BI_F-WL0707_2025_AL_W2-3_FB_918_GR_VID_VL-25s_9x16_Opti_757_HE-2872_BC-863_M-AM_S-1_V09 || A1 || B81 || C1 || 2025.03.18,Bioma_ASC_1C_Videos_Only_2025.02.22,VIDEO,"$16,501","254,357",2025-03-18,2025-04-27,40
4,BI_F-WL1926_2025_AL_W03-4_FB_982_ER_IMG_1x1_New_BC-2295_P-GLP1_C-article_V01 || A31 || B119 || C117 || 2025.04.04,Bioma_Kilo_Products_1%_LLA_7C_2025.02.18,SHARE,"$16,468","445,643",2025-04-05,2025-04-25,20
5,BI_F-WL0719_2025_IV_W4-3_FB_1027_VK_IMG_1x1_Opti_764_HE-3286_P-Ozempic_C-post_S-easter_V01 || A129 || B132 || C127,Bioma_ASC_1C_2025.02.12,SHARE,"$13,371","557,803",2025-04-18,2025-04-26,8
6,BI_F-WL1566_2025_IV_W4-3_FB_1033_ER_IMG_9x16_Opti_933_HE-2673_BC-2014_S-Easter_C-RMR_Mix_V01 || A129 || B133 || C128,Broad || WL 60% - BB2885 || 1C || 2025.04.17,SHARE,"$11,826","604,213",2025-04-17,2025-04-27,10
7,BI_F-WL0043_2025_AL_W2-4_FB_930_VK_VID_VL-10s_9x16_Opti_641_HE-3009_BC-2303_CTA-1206_P-Ozempic_S-Limited_S-15_V03 || A1 || B81 || C1 || 2025.03.12,Bioma_InterestsStack_7C_2025.02.18,VIDEO,"$7,615","229,296",2025-03-12,2025-04-25,44
8,BI_F-WL1809_2025_MA_W3-1_FB_941_KL_VID_VL-20s_9x16_New_HE-2902_BC-2205_CTA-1331_P-ozempic-glp1_M-CH_C-sad _S-Limited_S-124_V1 || A31 || B119 || C1 || 2025.03.18,Bioma_LLA_Purchasers_7C_2025.02.18,VIDEO,"$7,084","171,944",2025-03-18,2025-04-26,39
9,BI_F-WL0041_2025_IV_W4-3_FB_1033_ER_IMG_9x16_Opti_HE-989_BC-2558_CTA-1503_P-CD_S-Easter_C-RMR_M-NONE_Green_C-food_V1 || A129 || B133 || C128,Broad || WL 60% - BB2884 || 1C || 2025.04.17,SHARE,"$6,888","169,469",2025-04-17,2025-04-27,10
10,BI_F-WL1569_2025_IV_W4-3_FB_1033_ER_IMG_9x16_Opti_957_HE-2537_M-NONE_LightBlue_S-Easter_C-RMR_V01 || A129 || B133 || C128,Broad || WL 60% - BB2885 || 1C || 2025.04.17,SHARE,"$5,967","211,828",2025-04-17,2025-04-23,6
11,BI_Marathon_2025_JG_W4-3_FB_VID_9x16_M-influee_C-influencers_V18,Marathon_Broad_Tactic3_InstagramFollowers_BestBrandRoasAds_2025.03.19,VIDEO,"$5,703","787,204",2025-04-22,2025-04-27,5
12,BI_2025_IV_W3-4_FB_981_VJ_IMG_1x1_Opti_904_HIHE-285_HIBC-231_Green_blog_fhmenopausestory_cv_en_V09 || AA20 || BB26 || CC14,Feminine_Health_HealthInsider_CreativeTesting_ASC_1C_2025.03.27,SHARE,"$5,650","198,565",2025-03-27,2025-04-27,31
13,BI_F-WL2030_2025_JG_W3-3_FB_972_KL_VID_VL-25s_9x16_Opti_HE-2221_BC-1584_P-MP_M-TRACEwHUSBAND_S-209_V1 || A31 || B119 || C1 || 2025.04.16,BROAD_Bioma_7C_2025.02.12,VIDEO,"$5,129","115,723",2025-04-16,2025-04-25,9
14,BI_F-WL0798_2025_IV_W4-3_FB_1028_VK_IMG_1x1_Opti_797_HE-3290_BC-2560_CTA-1493_S-easter_V01 || A129 || B132 || C127,Broad || WL 60% - BB2881 || 1C || 2025.04.17,SHARE,"$5,122","188,976",2025-04-17,2025-04-27,10
15,BI_F-WL1555_2025_JG_W2-3_FB_917_GR_VID_VL-25s_9x16_New_HE-2663_BC-2007_CTA-1248_M-EE_White_C-MoerieAds_S-3_V05 || A1 || B81 || C1 || 2025.03.04,Bioma_ASC_CC_1C_2025.02.22,VIDEO,"$4,827","107,772",2025-03-04,2025-04-22,49
