,Ad Name,Adset Name,Creative Type,Spend In USD,Impressions,First Ad Spend Date,Last Ad Spend Date,Days ad spending
1,BBX_241_25W17_AK_FB_VID_9x16_NEW_UGC_andy_Itr-3 - Copy 2,M25-64 || ALL || M-MAIN || 1.04,VIDEO,"$9,256","175,395",2025-05-07,2025-05-19,12
2,BBX_CHUB-AA_FB_178_F-IMG_R-1x1_EN_25WK10_P-box_I-Freeze-sale_Itr-3 - Copy,25-64 || ALL || MAIN || 7.04,SHARE,"$6,145","98,674",2025-04-07,2025-05-19,42
3,BB_2024_Apr_W14-TV_FB_IMG_1x1_New_Stock_H-6_Sachet_In_Dust_v3 | 386294247663495 - Copy 4,W25-64 || ALL || W-MAIN 14.04,SHARE,"$3,020","33,629",2025-04-15,2025-05-19,34
4,059_BB_TV_IMG_1x1_Iteration-of_OGsachets_Disappear | 381096238183296 - Copy 2,M25-64 || ALL || M-MAIN || 1.04,SHARE,"$2,863","49,200",2025-04-01,2025-05-19,48
5,BBX_241_25W17_AK_FB_VID_9x16_NEW_UGC_andy_Itr-3 - Copy,US | M25-64 | ALL | 1dc | 3MIX-1 | 6.05,VIDEO,"$2,371","51,962",2025-05-06,2025-05-19,13
6,BBX_159_25W8_AK_FB_IMG_1x1_ITR_UGC_fbpost_Itr-3 - Copy 2,CC160 || BEST || 7dc || 29.04.25,SHARE,"$2,163","29,694",2025-04-29,2025-05-19,20
7,BBX_145_25W6_AK_FB_VID_9x16_NEW_UGC_UGCblond_Itr-1-3 - Copy 4,W25-64 || ALL || W-MAIN 14.04,VIDEO,"$1,854","17,535",2025-04-15,2025-05-19,34
8,BBX_266_25W20_AK_FB_IMG_1x1_NEW_Other_memorialday_Itr-1,ASC Memorial day || 15.05.2025,SHARE,"$1,782","27,499",2025-05-15,2025-05-18,3
9,BB_2024_May_W22-TV_B2_075_FB_IMG_1x1_New_Prana_Iteration_V3 | 421929340766652 - Copy 3,US | M25-64 | ALL | 1dc | 3MIX-1 | 6.05,SHARE,"$1,356","33,042",2025-05-06,2025-05-18,12
10,BBX_200_25W13_AK_FB_VID_9x16_ITR_UGC_andrew_Itr-1 - Copy,M25-64 || ALL || M-MAIN || 1.04,VIDEO,"$1,215","16,627",2025-04-01,2025-05-19,48
11,BBX_244_25W18_AK_FB_IMG_1x1_NEW_Other_summervacation_Itr-3,CTEST 2.05 | W18 | B | BBX_244_25W18_AK_FB_IMG_1x1_NEW_Other_summervacation_Itr-1,SHARE,"$1,141","19,138",2025-05-02,2025-05-19,17
12,BBX_257_25W19_AK_FB_IMG_1x1_NEW_UGC_lowlbs_Itr-1,CTEST 8.05 | W19 | B | BBX_257_25W19_AK_FB_IMG_1x1_NEW_UGC_lowlbs_Itr-1,SHARE,"$1,125","19,394",2025-05-08,2025-05-19,11
13,BBX_241_25W17_AK_FB_VID_9x16_NEW_UGC_andy_Itr-3,CTEST 4.25 | W17 | B | BBX_241_25W17_AK_FB_VID_9x16_NEW_UGC_andy_Itr-1,VIDEO,"$1,114","17,392",2025-04-25,2025-05-19,24
14,BBX_159_25W8_AK_FB_IMG_1x1_ITR_UGC_fbpost_Itr-2 - Copy 2,CC160 || BEST || 7dc || 29.04.25,SHARE,"$1,091","10,985",2025-04-29,2025-05-19,20
15,BBX_259_25W19_AK_FB_VID_9x16_NEW_UGC_nobodytold_Itr-2,CTEST 8.05 | W19 | B | BBX_259_25W19_AK_FB_VID_9x16_NEW_UGC_nobodytold_Itr-1,VIDEO,"$1,070","13,116",2025-05-08,2025-05-18,10
16,BBX_25W8_CRO_FB_VID_9x16_NEW_UGC_billo-FM_Itr-380588 - Copy,25-64 || ALL || MAIN || 7.04,VIDEO,"$1,056","9,013",2025-04-07,2025-05-19,42
17,BBX_258_25W19_AK_FB_VID_9x16_NEW_UGC_Andy_Itr-2,CTEST 8.05 | W19 | B | BBX_258_25W19_AK_FB_VID_9x16_NEW_UGC_Andy_Itr-1,VIDEO,"$1,046","16,514",2025-05-08,2025-05-19,11
18,BBX_242_25W17_AK_FB_VID_9x16_ITR_UGC_outofstock_Itr-1 - Copy,W25-64 || ALL || NEW || 30.04,VIDEO,"$1,008","11,590",2025-04-30,2025-05-19,19
19,BBX_206_25W13_AK_FB_IMG_1x1_ITR_UGC_fbpost_Itr-1 - Copy,W25-64 || ALL || NEW || 30.04,SHARE,$996,"10,719",2025-04-30,2025-05-18,18
20,BBX_158_25W8_AK_FB_IMG_1x1_ITR_UGC_fbpost_Itr-1 - Copy,CC140 || BEST ADS || 7dc || MIX W8/9 || 18.03.25,SHARE,$893,"11,081",2025-03-18,2025-05-19,62
21,BBX_206_25W13_AK_FB_IMG_1x1_ITR_UGC_fbpost_Itr-1,CTEST 3.28 | W13 | B | BBX_206_25W13_AK_FB_IMG_1x1_ITR_UGC_fbpost_Itr-1,SHARE,$846,"11,048",2025-03-28,2025-05-19,52
22,BBX_165_25W9_AK_FB_IMG_1x1_NEW_UGC_bodybackground_Itr-2,CTEST 2.26 | W9 | B | BBX_165_25W9_AK_FB_IMG_1x1_NEW_UGC_bodybackground_Itr-1,SHARE,$845,"10,684",2025-02-26,2025-05-19,82
23,BBX_212_25W15_AK_FB_IMG_1x1_ITR_UGC_freezesale_Itr-1,CTEST 4.09 | W15 | B | BBX_212_25W15_AK_FB_IMG_1x1_ITR_UGC_freezesale_Itr-1,SHARE,$842,"11,475",2025-04-09,2025-05-19,40
24,BBX_158_25W8_AK_FB_IMG_1x1_ITR_UGC_fbpost_Itr-2 - Copy,25-64 || ALL || MAIN || 7.04,SHARE,$827,"12,435",2025-04-07,2025-05-16,39
25,BBX_212_25W15_AK_FB_IMG_1x1_ITR_UGC_freezesale_Itr-1 - Copy 2,W25-64 || ALL || W-MAIN 14.04,SHARE,$817,"10,074",2025-05-07,2025-05-19,12
26,BBX_185_25W11_AK_FB_VID_1x1_NEW_UGC_fasting_Itr-3 - Copy,CC125 || BEST ADS || 7dc || MIX W10-12 || 16.04.25,VIDEO,$735,"6,891",2025-04-17,2025-05-19,32
27,BBX_CHUB-AA_FB_254_F-IMG_R-1x1_EN_25WK19_P-box_I-Freeze-sale-OPTI2_Itr-1,CTEST 12.05 | W20 | B | BBX_CHUB-AA_FB_254_F-IMG_R-1x1_EN_25WK19_P-box_I-Freeze-sale-OPTI2_Itr-1,SHARE,$695,"12,878",2025-05-12,2025-05-18,6
28,BBX_242_25W17_AK_FB_VID_9x16_ITR_UGC_outofstock_Itr-1,CTEST 4.25 | W17 | B | BBX_242_25W17_AK_FB_VID_9x16_ITR_UGC_outofstock_Itr-1,VIDEO,$691,"11,763",2025-04-25,2025-05-19,24
29,BBX_212_25W15_AK_FB_IMG_1x1_ITR_UGC_freezesale_Itr-1 - Copy,US | W25-64 | ALL | 1dc | 3MIX-2 | 6.05,SHARE,$686,"12,024",2025-05-06,2025-05-14,8
