,Ad Name,Adset Name,Creative Type,Spend In USD,Impressions,First Ad Spend Date,Last Ad Spend Date,Days ad spending
1,059_BB_TV_IMG_1x1_Iteration-of_OGsachets_Disappear | 381096238183296 - Copy 2,M25-64 || ALL || NEW || 1.04,SHARE,"$5,821","99,880",2025-04-01,2025-05-05,34
2,BB_2024_May_W22-TV_B2_075_FB_IMG_1x1_New_Prana_Iteration_V3 | 421929340766652 - Copy 2,M25-64 || ALL || NEW || 1.04,SHARE,"$2,932","51,465",2025-04-01,2025-05-01,30
3,BBX_185_25W11_AK_FB_VID_1x1_NEW_UGC_fasting_Itr-3 - Copy,US | BROAD | ALL | 1dc | 3MIX-VID3 | 04.22,VIDEO,"$2,421","30,323",2025-04-22,2025-05-05,13
4,BBX_145_25W6_AK_FB_VID_9x16_NEW_UGC_UGCblond_Itr-1-3 - Copy 4,W25-64 || ALL || WMIX 14.04,VIDEO,"$2,374","25,269",2025-04-15,2025-05-05,20
5,BBX_CHUB-AS_FB_196_F-IMG_R-1x1_EN_25WK10_P-box_I-Freeze-sale_ITR-V2_Itr-6 - Copy,US | BROAD | ALL | 1dc | 3MIX-3 | 04.07,SHARE,"$2,120","36,172",2025-04-07,2025-05-05,28
6,BBX_CHUB-AA_FB_178_F-IMG_R-1x1_EN_25WK10_P-box_I-Freeze-sale_Itr-3 - Copy,25-64 || ALL || NEW || 7.04,SHARE,"$2,044","26,196",2025-04-07,2025-05-05,28
7,BBX_206_25W13_AK_FB_IMG_1x1_ITR_UGC_fbpost_Itr-1 - Copy,W25-64 || ALL || NEW || 2.05,SHARE,"$1,661","13,695",2025-05-02,2025-05-05,3
8,BBX_225_25W16_AK_FB_IMG_1x1_NEW_Other_bodyparts_Itr-2 - Copy,M25-64 || ALL || NEW || 1.04,SHARE,"$1,525","22,152",2025-04-30,2025-05-03,3
9,BBX_185_25W11_AK_FB_VID_1x1_NEW_UGC_fasting_Itr-3 - Copy,25-64 || ALL || NEW || 7.04,VIDEO,"$1,280","9,729",2025-04-07,2025-05-05,28
10,BB_2024_Apr_W14-TV_FB_IMG_1x1_New_Stock_H-6_Sachet_In_Dust_v3 | 386294247663495 - Copy 4,W25-64 || ALL || WMIX 14.04,SHARE,"$1,227","13,344",2025-04-15,2025-05-05,20
11,BBX_225_25W16_AK_FB_IMG_1x1_NEW_Other_bodyparts_Itr-2,CTEST 4.16 | W16 | B | BBX_225_25W16_AK_FB_IMG_1x1_NEW_Other_bodyparts_Itr-1_,SHARE,"$1,130","14,531",2025-04-16,2025-05-05,19
12,BBX_200_25W13_AK_FB_VID_9x16_ITR_UGC_andrew_Itr-1 - Copy,M25-64 || ALL || NEW || 1.04,VIDEO,"$1,066","15,512",2025-04-01,2025-05-05,34
