,Ad Name,Adset Name,Creative Type,Spend In USD,Impressions,First Ad Spend Date,Last Ad Spend Date,Days ad spending
1,BBX_241_25W17_AK_FB_VID_9x16_NEW_UGC_andy_Itr-3 - Copy 2,M25-64 || ALL || M-MAIN || 1.04,VIDEO,"$7,570","121,477",2025-05-07,2025-05-12,5
2,BBX_CHUB-AA_FB_178_F-IMG_R-1x1_EN_25WK10_P-box_I-Freeze-sale_Itr-3 - Copy,25-64 || ALL || MAIN || 7.04,SHARE,"$3,979","52,248",2025-04-07,2025-05-12,35
3,BBX_251_25W19_AK_FB_IMG_1x1_ITR_UGC_mothersdayfbpost_Itr-1,ASC Mothers Day 2025 || 2.05.2025,SHARE,"$3,004","38,542",2025-05-07,2025-05-11,4
4,BBX_145_25W6_AK_FB_VID_9x16_NEW_UGC_UGCblond_Itr-1-3 - Copy 4,W25-64 || ALL || W-MAIN 14.04,VIDEO,"$2,406","22,418",2025-04-15,2025-05-12,27
5,059_BB_TV_IMG_1x1_Iteration-of_OGsachets_Disappear | 381096238183296 - Copy 2,M25-64 || ALL || M-MAIN || 1.04,SHARE,"$2,339","38,996",2025-04-01,2025-05-12,41
6,BB_2024_Apr_W14-TV_FB_IMG_1x1_New_Stock_H-6_Sachet_In_Dust_v3 | 386294247663495 - Copy 4,W25-64 || ALL || W-MAIN 14.04,SHARE,"$2,322","23,981",2025-04-15,2025-05-12,27
7,BBX_241_25W17_AK_FB_VID_9x16_NEW_UGC_andy_Itr-3 - Copy,US | M25-64 | ALL | 1dc | 3MIX-1 | 6.05,VIDEO,"$2,200","46,522",2025-05-06,2025-05-12,6
8,BBX_CHUB-AS_FB_196_F-IMG_R-1x1_EN_25WK10_P-box_I-Freeze-sale_ITR-V2_Itr-6 - Copy,US | BROAD | ALL | 1dc | 3MIX-3 | 04.07,SHARE,"$2,097","35,412",2025-04-07,2025-05-12,35
9,BBX_159_25W8_AK_FB_IMG_1x1_ITR_UGC_fbpost_Itr-3 - Copy 2,CC160 || BEST || 7dc || 29.04.25,SHARE,"$1,897","21,746",2025-04-29,2025-05-12,13
10,BBX_253_25W19_AK_FB_IMG_1x1_ITR_3D_mothersday_Itr-1,ASC Mothers Day 2025 || 2.05.2025,SHARE,"$1,587","20,524",2025-05-07,2025-05-12,5
11,BBX_212_25W15_AK_FB_IMG_1x1_ITR_UGC_freezesale_Itr-1 - Copy,US | W25-64 | ALL | 1dc | 3MIX-2 | 6.05,SHARE,"$1,549","24,294",2025-05-06,2025-05-12,6
12,BBX_206_25W13_AK_FB_IMG_1x1_ITR_UGC_fbpost_Itr-1 - Copy,W25-64 || ALL || NEW || 30.04,SHARE,"$1,413","12,680",2025-04-30,2025-05-12,12
13,BBX_245_25W18_AK_FB_IMG_1x1_NEW_Other_mothersday_Itr-1,ASC Mothers Day 2025 || 2.05.2025,SHARE,"$1,357","22,175",2025-05-02,2025-05-07,5
14,BBX_206_25W13_AK_FB_IMG_1x1_ITR_UGC_fbpost_Itr-1 - Copy,US | BROAD | ALL | 1dc | 5MIX-NEW | 29.04,SHARE,"$1,248","13,197",2025-04-29,2025-05-10,11
15,BBX_244_25W18_AK_FB_IMG_1x1_NEW_Other_summervacation_Itr-3,CTEST 2.05 | W18 | B | BBX_244_25W18_AK_FB_IMG_1x1_NEW_Other_summervacation_Itr-1,SHARE,"$1,103","16,870",2025-05-02,2025-05-12,10
16,BBX_241_25W17_AK_FB_VID_9x16_NEW_UGC_andy_Itr-3,CTEST 4.25 | W17 | B | BBX_241_25W17_AK_FB_VID_9x16_NEW_UGC_andy_Itr-1,VIDEO,"$1,079","16,898",2025-04-25,2025-05-12,17
17,BBX_159_25W8_AK_FB_IMG_1x1_ITR_UGC_fbpost_Itr-2 - Copy 2,CC160 || BEST || 7dc || 29.04.25,SHARE,$946,"8,006",2025-04-29,2025-05-12,13
18,BBX_242_25W17_AK_FB_VID_9x16_ITR_UGC_outofstock_Itr-1,CTEST 4.25 | W17 | B | BBX_242_25W17_AK_FB_VID_9x16_ITR_UGC_outofstock_Itr-1,VIDEO,$851,"12,111",2025-04-25,2025-05-12,17
19,BBX_212_25W15_AK_FB_IMG_1x1_ITR_UGC_freezesale_Itr-1,CTEST 4.09 | W15 | B | BBX_212_25W15_AK_FB_IMG_1x1_ITR_UGC_freezesale_Itr-1,SHARE,$835,"9,443",2025-04-09,2025-05-12,33
20,BBX_165_25W9_AK_FB_IMG_1x1_NEW_UGC_bodybackground_Itr-2,CTEST 2.26 | W9 | B | BBX_165_25W9_AK_FB_IMG_1x1_NEW_UGC_bodybackground_Itr-1,SHARE,$828,"7,877",2025-02-26,2025-05-12,75
21,BBX_206_25W13_AK_FB_IMG_1x1_ITR_UGC_fbpost_Itr-1,CTEST 3.28 | W13 | B | BBX_206_25W13_AK_FB_IMG_1x1_ITR_UGC_fbpost_Itr-1,SHARE,$826,"7,885",2025-03-28,2025-05-12,45
22,BBX_CHUB-AS_FB_196_F-IMG_R-1x1_EN_25WK10_P-box_I-Freeze-sale_ITR-V2_Itr-1,CTEST 3.24 | W12 | B | BBX_CHUB-AS_FB_196_F-IMG_R-1x1_EN_25WK10_P-box_I-Freeze-sale_ITR-V2_Itr-1,SHARE,$799,"9,674",2025-03-24,2025-05-12,49
23,BBX_200_25W13_AK_FB_VID_9x16_ITR_UGC_andrew_Itr-1 - Copy,M25-64 || ALL || M-MAIN || 1.04,VIDEO,$640,"7,950",2025-04-01,2025-05-12,41
24,BBX_253_25W19_AK_FB_IMG_1x1_ITR_3D_mothersday_Itr-3,ASC Mothers Day 2025 || 2.05.2025,SHARE,$633,"9,343",2025-05-07,2025-05-12,5
25,BBX_25W8_CRO_FB_VID_9x16_NEW_UGC_billo-FM_Itr-380588 - Copy,25-64 || ALL || MAIN || 7.04,VIDEO,$600,"3,897",2025-04-07,2025-05-12,35
26,BBX_212_25W15_AK_FB_IMG_1x1_ITR_UGC_freezesale_Itr-1 - Copy,W25-64 || ALL || NEW || 30.04,SHARE,$544,"6,659",2025-04-30,2025-05-12,12
27,BBX_158_25W8_AK_FB_IMG_1x1_ITR_UGC_fbpost_Itr-1 - Copy,CC140 || BEST ADS || 7dc || MIX W8/9 || 18.03.25,SHARE,$542,"5,944",2025-03-18,2025-05-12,55
28,BBX_257_25W19_AK_FB_IMG_1x1_NEW_UGC_lowlbs_Itr-1,CTEST 8.05 | W19 | B | BBX_257_25W19_AK_FB_IMG_1x1_NEW_UGC_lowlbs_Itr-1,SHARE,$532,"9,963",2025-05-08,2025-05-12,4
29,BBX_225_25W16_AK_FB_IMG_1x1_NEW_Other_bodyparts_Itr-2,CTEST 4.16 | W16 | B | BBX_225_25W16_AK_FB_IMG_1x1_NEW_Other_bodyparts_Itr-1_,SHARE,$531,"7,613",2025-04-16,2025-05-08,22
30,BBX_249_25W18_AK_FB_VID_9x16_NEW_UGC_mothersday_Itr-2,ASC Mothers Day 2025 || 2.05.2025,VIDEO,$517,"4,672",2025-05-03,2025-05-12,9
31,BBX_165_25W9_AK_FB_IMG_1x1_NEW_UGC_bodybackground_Itr-2 - Copy,25-64 || ALL || MAIN || 7.04,SHARE,$496,"4,682",2025-04-07,2025-05-07,30
32,BBX_185_25W11_AK_FB_VID_1x1_NEW_UGC_fasting_Itr-3 - Copy,25-64 || ALL || MAIN || 7.04,VIDEO,$493,"4,255",2025-04-07,2025-05-07,30
33,BBX_180_25W11_AK_FB_IMG_1x1_NEW_UGC_body_Itr-1 - Copy,25-64 || ALL || MAIN || 7.04,SHARE,$460,"4,234",2025-04-07,2025-05-09,32
34,BB_2024_May_W22-TV_B2_075_FB_IMG_1x1_New_Prana_Iteration_V3 | 421929340766652 - Copy 2,M25-64 || ALL || M-MAIN || 1.04,SHARE,$442,"8,789",2025-04-01,2025-05-06,35
35,BBX_251_25W19_AK_FB_IMG_1x1_ITR_UGC_mothersdayfbpost_Itr-3,ASC Mothers Day 2025 || 2.05.2025,SHARE,$404,"5,110",2025-05-07,2025-05-12,5
36,BB_2024_Apr_W14-TV_FB_IMG_1x1_New_Stock_H-6_Sachet_In_Dust_v3 | 386294247663495 - Copy,CC125 || BEST ADS || 7dc || 24.01.25,SHARE,$391,"6,591",2025-01-24,2025-05-12,108
37,BBX_165_25W9_AK_FB_IMG_1x1_NEW_UGC_bodybackground_Itr-2 - Copy 2,US | BROAD | ALL | 1dc | 5MIX-NEW | 29.04,SHARE,$347,"4,213",2025-05-05,2025-05-11,6
38,BBX_158_25W8_AK_FB_IMG_1x1_ITR_UGC_fbpost_Itr-2 - Copy,25-64 || ALL || MAIN || 7.04,SHARE,$340,"4,471",2025-04-07,2025-05-12,35
39,BBX_231_25W16_AK_FB_VID_1x1_NEW_UGC_outofstock_Itr-1 - Copy,US | BROAD | ALL | 1dc | 5MIX-NEW | 29.04,VIDEO,$306,"4,591",2025-04-29,2025-05-11,12
40,BBX_185_25W11_AK_FB_VID_1x1_NEW_UGC_fasting_Itr-3 - Copy,US | BROAD | ALL | 1dc | 3MIX-VID3 | 04.22,VIDEO,$306,"4,593",2025-04-22,2025-05-05,13
41,BBX_185_25W11_AK_FB_VID_1x1_NEW_UGC_fasting_Itr-3 - Copy,CC125 || BEST ADS || 7dc || MIX W10-12 || 16.04.25,VIDEO,$298,"2,240",2025-04-17,2025-05-12,25
42,BBX_154_25W8_AK_FB_IMG_1x1_ITR_UGC_blackpost_Itr-1 - Copy 2,CC160 || BEST || 7dc || 29.04.25,SHARE,$295,"4,720",2025-04-29,2025-05-12,13
43,BBX_256_25W19_AK_FB_IMG_1x1_NEW_Product_sachets_Itr-3,CTEST 8.05 | W19 | B | BBX_256_25W19_AK_FB_IMG_1x1_NEW_Product_sachets_Itr-1,SHARE,$291,"4,537",2025-05-08,2025-05-11,3
44,BBX_258_25W19_AK_FB_VID_9x16_NEW_UGC_Andy_Itr-2,CTEST 8.05 | W19 | B | BBX_258_25W19_AK_FB_VID_9x16_NEW_UGC_Andy_Itr-1,VIDEO,$290,"4,562",2025-05-08,2025-05-12,4
45,BBX_247_25W18_AK_FB_VID_9x16_ITR_UGC_outofstock_Itr-3,CTEST 2.05 | W18 | B | BBX_247_25W18_AK_FB_VID_9x16_ITR_UGC_outofstock_Itr-1,VIDEO,$278,"2,812",2025-05-03,2025-05-08,5
46,BBX_242_25W17_AK_FB_VID_9x16_ITR_UGC_outofstock_Itr-2,CTEST 4.25 | W17 | B | BBX_242_25W17_AK_FB_VID_9x16_ITR_UGC_outofstock_Itr-1,VIDEO,$256,"3,761",2025-04-25,2025-05-12,17
47,BBX_258_25W19_AK_FB_VID_9x16_NEW_UGC_Andy_Itr-3,CTEST 8.05 | W19 | B | BBX_258_25W19_AK_FB_VID_9x16_NEW_UGC_Andy_Itr-1,VIDEO,$254,"4,074",2025-05-08,2025-05-11,3
48,BBX_259_25W19_AK_FB_VID_9x16_NEW_UGC_nobodytold_Itr-1,CTEST 8.05 | W19 | B | BBX_259_25W19_AK_FB_VID_9x16_NEW_UGC_nobodytold_Itr-1,VIDEO,$243,"3,473",2025-05-08,2025-05-11,3
49,BBX_206_25W13_AK_FB_IMG_1x1_ITR_UGC_fbpost_Itr-1 - Copy,W25-64 || ALL || NEW || 2.05,SHARE,$242,"2,030",2025-05-02,2025-05-05,3
50,BBX_259_25W19_AK_FB_VID_9x16_NEW_UGC_nobodytold_Itr-3,CTEST 8.05 | W19 | B | BBX_259_25W19_AK_FB_VID_9x16_NEW_UGC_nobodytold_Itr-1,VIDEO,$228,"2,889",2025-05-08,2025-05-11,3
51,BBX_247_25W18_AK_FB_VID_9x16_ITR_UGC_outofstock_Itr-1,CTEST 2.05 | W18 | B | BBX_247_25W18_AK_FB_VID_9x16_ITR_UGC_outofstock_Itr-1,VIDEO,$228,"2,257",2025-05-03,2025-05-08,5
52,BBX_245_25W18_AK_FB_IMG_1x1_NEW_Other_mothersday_Itr-3,ASC Mothers Day 2025 || 2.05.2025,SHARE,$228,"2,825",2025-05-02,2025-05-12,10
53,BB_DG_35_VID_4x5_Fasting_V3 | 332851943007726 - Copy,CC125 || BEST ADS || 7dc || 24.01.25,VIDEO,$196,"1,974",2025-01-24,2025-05-12,108
54,BBX_252_25W19_AK_FB_IMG_1x1_ITR_AI_mothersday_Itr-3,ASC Mothers Day 2025 || 2.05.2025,SHARE,$195,"2,248",2025-05-07,2025-05-12,5
55,BBX_231_25W16_AK_FB_VID_1x1_NEW_UGC_outofstock_Itr-3,CTEST 4.17 | W16 | B | BBX_231_25W16_AK_FB_IMG_1x1_NEW_UGC_outofstock_Itr-1,VIDEO,$177,"2,242",2025-04-17,2025-05-06,19
56,BBX_206_25W13_AK_FB_IMG_1x1_ITR_UGC_fbpost_Itr-1 - Copy,W25-64 || ALL || W-MAIN 23.04,SHARE,$163,"1,638",2025-04-23,2025-05-06,13
57,BBX_239_25W17_AK_FB_IMG_1x1_ITR_Product_inabox_Itr-3,CTEST 4.25 | W17 | B | BBX_239_25W17_AK_FB_IMG_1x1_ITR_Product_inabox_Itr-1,SHARE,$159,"2,526",2025-04-25,2025-05-06,11
58,BBX_242_25W17_AK_FB_VID_9x16_ITR_UGC_outofstock_Itr-1 - Copy,W25-64 || ALL || NEW || 30.04,VIDEO,$149,"1,823",2025-04-30,2025-05-12,12
59,BBX_212_25W15_AK_FB_IMG_1x1_ITR_UGC_freezesale_Itr-1 - Copy 2,W25-64 || ALL || W-MAIN 14.04,SHARE,$143,"1,390",2025-05-07,2025-05-12,5
60,BBX_CHUB-AA_FB_243_F-IMG_R-1x1_EN_25WK18_P-boxkit_I-Burning_Itr-3,CTEST 2.05 | W18 | B | BBX_CHUB-AA_FB_243_F-IMG_R-1x1_EN_25WK18_P-box_I-Burning_Itr-1,SHARE,$142,"1,996",2025-05-03,2025-05-06,3
61,BBX_CHUB-AA_FB_243_F-IMG_R-1x1_EN_25WK18_P-box_I-Burning_Itr-1,CTEST 2.05 | W18 | B | BBX_CHUB-AA_FB_243_F-IMG_R-1x1_EN_25WK18_P-box_I-Burning_Itr-1,SHARE,$129,"1,565",2025-05-02,2025-05-07,5
62,BBX_256_25W19_AK_FB_IMG_1x1_NEW_Product_sachets_Itr-1,CTEST 8.05 | W19 | B | BBX_256_25W19_AK_FB_IMG_1x1_NEW_Product_sachets_Itr-1,SHARE,$126,"2,441",2025-05-08,2025-05-11,3
63,BBX_212_25W15_AK_FB_IMG_1x1_ITR_UGC_freezesale_Itr-1 - Copy,W25-64 || ALL || W-MAIN 23.04,SHARE,$122,"1,179",2025-04-23,2025-05-12,19
64,BBX_251_25W19_AK_FB_IMG_1x1_ITR_UGC_mothersdayfbpost_Itr-2,ASC Mothers Day 2025 || 2.05.2025,SHARE,$119,"1,550",2025-05-07,2025-05-12,5
65,BBX_259_25W19_AK_FB_VID_9x16_NEW_UGC_nobodytold_Itr-2,CTEST 8.05 | W19 | B | BBX_259_25W19_AK_FB_VID_9x16_NEW_UGC_nobodytold_Itr-1,VIDEO,$111,"1,134",2025-05-08,2025-05-12,4
66,BBX_CHUB-AS_FB_196_F-IMG_R-1x1_EN_25WK10_P-box_I-Freeze-sale_ITR-V2_Itr-1 - Copy,M25-64 || ALL || M-MAIN || 1.04,SHARE,$108,"1,519",2025-04-30,2025-05-12,12
67,BBX_225_25W16_AK_FB_IMG_1x1_NEW_Other_bodyparts_Itr-2 - Copy 2,M25-64 || ALL || M-MAIN || 1.04,SHARE,$102,"1,868",2025-05-05,2025-05-06,1
68,BBX_256_25W19_AK_FB_IMG_1x1_NEW_Product_sachets_Itr-2,CTEST 8.05 | W19 | B | BBX_256_25W19_AK_FB_IMG_1x1_NEW_Product_sachets_Itr-1,SHARE,$101,"1,365",2025-05-08,2025-05-09,1
69,BB_2024_May_W22-TV_B2_075_FB_IMG_1x1_New_Prana_Iteration_V3 | 421929340766652 - Copy 3,US | M25-64 | ALL | 1dc | 3MIX-1 | 6.05,SHARE,$99,"2,297",2025-05-06,2025-05-12,6
70,059_BB_TV_IMG_1x1_Iteration-of_050_Copy | 395261006766819 - Copy,CC125 || BEST ADS || 7dc || 24.01.25,SHARE,$96,"1,407",2025-01-24,2025-05-12,108
