,Ad Name,Adset Name,Spend In USD,Impressions,First Ad Spend Date,Last Ad Spend Date,Days ad spending
11,BBX_CHUB-AS_FB_196_F-IMG_R-1x1_EN_25WK10_P-box_I-Freeze-sale_ITR-V2_Itr-4,CTEST 3.24 | W12 | B | BBX_CHUB-AS_FB_196_F-IMG_R-1x1_EN_25WK10_P-box_I-Freeze-sale_ITR-V2_Itr-4,$838,"15,391",2025-03-24,2025-04-14,21
12,BBX_185_25W11_AK_FB_VID_1x1_NEW_UGC_fasting_Itr-2,CTEST 3.13 | W11 | B | BBX_185_25W11_AK_FB_IMG_1x1_NEW_UGC_fasting_Itr-1,$831,"15,062",2025-03-13,2025-04-14,32
13,BBX_199_25W13_AK_FB_IMG_1x1_ITR_UGC_bodyback_Itr-1,CTEST 3.27 | W13 | B | BBX_199_25W13_AK_FB_IMG_1x1_ITR_UGC_bodyback_Itr-1,$786,"19,763",2025-03-27,2025-04-14,18
14,BBX_192_25W12_AK_FB_IMG_1x1_ITR_UGC_egg_Itr-1,CTEST 3.18 | W12 | B | BBX_192_25W12_AK_FB_IMG_1x1_ITR_UGC_egg_Itr-1,$770,"14,561",2025-03-18,2025-04-14,27
15,BBX_207_25W13_AK_FB_IMG_1x1_ITR_UGC_fbpost_Itr-1,CTEST 3.28 | W13 | B | BBX_207_25W13_AK_FB_IMG_1x1_ITR_UGC_fbpost_Itr-1,$767,"13,449",2025-03-28,2025-04-14,17
16,BBX_CHUB-AA_FB_178_F-IMG_R-1x1_EN_25WK10_P-box_I-Freeze-sale_Itr-3,CTEST 3.13 | W11 | B | BBX_CHUB-AA_FB_178_F-IMG_R-1x1_EN_25WK10_P-box_I-Freeze-sale_Itr-1,$760,"11,974",2025-03-13,2025-04-14,32
17,BBX_200_25W13_AK_FB_VID_9x16_ITR_UGC_andrew_Itr-1,CTEST 3.27 | W13 | B | BBX_200_25W13_AK_FB_VID_9x16_ITR_UGC_andrew_Itr-1,$732,"12,397",2025-03-27,2025-04-14,18
18,BBX_185_25W11_AK_FB_VID_1x1_NEW_UGC_fasting_Itr-3 - Copy,US | LAL 1% Klaviyo customer list | ALL | 7dc |  MIX 2 | 1.04,$727,"14,089",2025-04-01,2025-04-09,8
19,BBX_214_25W15_AK_FB_IMG_1x1_ITR_UGC_eastersale_Itr-3,ASC Easter 2025 || 25.4.10,$710,"12,920",2025-04-10,2025-04-14,4
20,BBX_206_25W13_AK_FB_IMG_1x1_ITR_UGC_fbpost_Itr-1,CTEST 3.28 | W13 | B | BBX_206_25W13_AK_FB_IMG_1x1_ITR_UGC_fbpost_Itr-1,$706,"11,560",2025-03-28,2025-04-14,17
21,BBX_CHUB-AS_FB_196_F-IMG_R-1x1_EN_25WK10_P-box_I-Freeze-sale_ITR-V2_Itr-1,CTEST 3.24 | W12 | B | BBX_CHUB-AS_FB_196_F-IMG_R-1x1_EN_25WK10_P-box_I-Freeze-sale_ITR-V2_Itr-1,$697,"10,770",2025-03-24,2025-04-14,21
22,BBX_159_25W8_AK_FB_IMG_1x1_ITR_UGC_fbpost_Itr-2 - Copy,US | LAL 1% Klaviyo customer list | ALL | 7dc |  MIX 2 | 1.04,$655,"12,400",2025-04-01,2025-04-14,13
23,BBX_192_25W12_AK_FB_IMG_1x1_ITR_UGC_egg_Itr-1 - Copy,US | BROAD | ALL | 1dc | 3MIX-1 | 04.07,$606,"15,428",2025-04-07,2025-04-09,2
24,059_BB_TV_IMG_1x1_Iteration-of_050_Copy | 395261006766819 - Copy,CC110 || BEST ADS || 7dc || OLD || 18.2.25,$597,"11,200",2025-02-18,2025-04-14,55
25,BBX_145_25W6_AK_FB_VID_9x16_NEW_UGC_UGCblond_Itr-1-3 - Copy 4,W25-64 || ALL || Women focused ads,$546,"8,907",2025-04-04,2025-04-14,10
