,Ad Name,Adset Name,Creative Type,Spend In USD,Impressions,First Ad Spend Date,Last Ad Spend Date,Days ad spending
1,BBX_276_25W21_AK_FB_VID_9x16_ITR_UGC_blake_Itr-3 - Copy,25-64 || ALL || MAIN || 7.04,VIDEO,"$11,224","291,192",2025-05-30,2025-06-16,17
2,BBX_CHUB-AA_FB_178_F-IMG_R-1x1_EN_25WK10_P-box_I-Freeze-sale_Itr-3 - Copy,25-64 || ALL || MAIN || 7.04,SHARE,"$5,849","133,413",2025-04-07,2025-06-16,70
3,BBX_287_25W22_AK_FB_VID_9x16_NEW_UGC_hack_Itr-1,M25-64 || ALL || M-MAIN || 1.04,VIDEO,"$4,601","132,619",2025-06-03,2025-06-16,13
4,059_BB_TV_IMG_1x1_Iteration-of_OGsachets_Disappear | 381096238183296,W25-64 || ALL || W-MAIN 14.04,SHARE,"$3,573","58,870",2025-06-05,2025-06-16,11
5,BBX_276_25W21_AK_FB_VID_9x16_ITR_UGC_blake_Itr-3 - Copy,M25-64 || ALL || M-MAIN || 1.04,VIDEO,"$3,099","94,132",2025-05-30,2025-06-16,17
6,BBX_CHUB-AA_FB_267_F-IMG_R-1x1_EN_25WK20_P-sachets_I-Summersale-Looking4people_Itr-1,W25-64 || ALL || W-MAIN 14.04,SHARE,"$3,033","45,607",2025-06-05,2025-06-16,11
7,BBX_165_25W9_AK_FB_IMG_1x1_NEW_UGC_bodybackground_Itr-2 - Copy 2,W25-64 || ALL || W-MAIN 14.04,SHARE,"$1,587","18,343",2025-05-22,2025-06-14,23
8,BBX_179_25W10_AK_FB_IMG_1x1_NEW_UGC_fbpost_Itr-2 - Copy,25-64 || ALL || MAIN || 7.04,SHARE,"$1,547","38,793",2025-04-07,2025-06-16,70
9,BBX_263_25W20_AK_FB_IMG_1x1_NEW_Product_lookingfor_Itr-3 - Copy,25-64 || ALL || MAIN || 7.04,SHARE,"$1,459","29,062",2025-05-30,2025-06-16,17
10,059_BB_TV_IMG_1x1_Iteration-of_050_Copy | 395261006766819 - Copy,CC140 || BEST ADS || 7dc || 24.01.25,SHARE,"$1,269","23,027",2025-01-24,2025-06-16,143
11,BBX_212_25W15_AK_FB_IMG_1x1_ITR_UGC_freezesale_Itr-1 - Copy,W25-64 || ALL || NEW || 30.04,SHARE,"$1,267","17,736",2025-04-30,2025-06-16,47
12,BBX_241_25W17_AK_FB_VID_9x16_NEW_UGC_andy_Itr-3_new,CTEST 03.06 | W23 | B | BBX_241_25W17_AK_FB_VID_9x16_NEW_UGC_andy_Itr-3_new,VIDEO,"$1,117","24,502",2025-06-03,2025-06-16,13
13,BBX_276_25W21_AK_FB_VID_9x16_ITR_UGC_blake_Itr-3,CTEST 22.05 | W21 | B | BBX_276_25W21_AK_FB_VID_9x16_ITR_UGC_blake_Itr-1,VIDEO,"$1,117","32,613",2025-05-22,2025-06-16,25
14,BBX_CHUB-AA_FB_267_F-IMG_R-1x1_EN_25WK20_P-sachets_I-Summersale-Looking4people_Itr-1,CTEST 15.05 | W20 | B | BBX_CHUB-AA_FB_267_F-IMG_R-1x1_EN_25WK20_P-sachets_I-Summersale-Looking4people_Itr-1,SHARE,"$1,115","18,078",2025-05-15,2025-06-16,32
15,BBX_CHUB-AA_FB_289_F-IMG_R-1x1_EN_25WK23_P-box_I-LosePounds_Itr-1,CTEST 05.06 | W22 | B | BBX_CHUB-AA_FB_289_F-IMG_R-1x1_EN_25WK23_P-box_I-LosePounds_Itr,SHARE,"$1,112","21,298",2025-06-05,2025-06-16,11
16,BBX_258_25W19_AK_FB_VID_9x16_NEW_UGC_Andy_Itr-2,CTEST 8.05 | W19 | B | BBX_258_25W19_AK_FB_VID_9x16_NEW_UGC_Andy_Itr-1,VIDEO,"$1,105","22,406",2025-05-08,2025-06-16,39
17,BBX_263_25W20_AK_FB_IMG_1x1_NEW_Product_lookingfor_Itr-3,CTEST 14.05 | W20 | B | BBX_263_25W20_AK_FB_IMG_1x1_NEW_Product_lookingfor_Itr-1,SHARE,"$1,102","24,275",2025-05-14,2025-06-16,33
18,BBX_287_25W22_AK_FB_VID_9x16_NEW_UGC_hack_Itr-1,CTEST 30.05 | W22 | B | BBX_287_25W22_AK_FB_VID_9x16_NEW_UGC_hack_Itr-1,VIDEO,"$1,102","33,731",2025-05-30,2025-06-16,17
19,BBX_293_25W23_AK_FB_VID_9x16_NEW_UGC_blake_Itr-3,CTEST 07.06 | W23 | B | BBX_293_25W23_AK_FB_VID_9x16_NEW_UGC_blake_Itr-1,VIDEO,"$1,088","24,170",2025-06-07,2025-06-16,9
20,BBX_292_25W23_AK_FB_VID_9x16_NEW_UGC_3day_Itr-3,CTEST 07.06 | W23 | B | BBX_292_25W23_AK_FB_VID_9x16_NEW_UGC_3day_Itr-1,VIDEO,"$1,040","15,124",2025-06-07,2025-06-16,9
21,BB_DG_35_VID_4x5_Fasting_V3 | 332851943007726 - Copy,CC140 || BEST ADS || 7dc || 24.01.25,VIDEO,"$1,007","14,410",2025-01-24,2025-06-14,141
22,BBX_CHUB-KZ_FB_288_F-IMG_R-1x1_EN_25WK23_P-sachets_I-Summersale-Looking4peopleOpti_Itr-2,CTEST 05.06 | W22 | B | BBX_CHUB-KZ_FB_288_F-IMG_R-1x1_EN_25WK23_P-sachets_I-Summersale-Looking4peopleOpti_Itr,SHARE,$855,"16,524",2025-06-05,2025-06-16,11
23,BBX_242_25W17_AK_FB_VID_9x16_ITR_UGC_outofstock_Itr-1 - Copy,W25-64 || ALL || NEW || 30.04,VIDEO,$765,"9,349",2025-04-30,2025-06-14,45
24,059_BB_TV_IMG_1x1_Iteration-of_OGsachets_Disappear | 381096238183296 - Copy 2,M25-64 || ALL || M-MAIN || 1.04,SHARE,$752,"19,140",2025-04-01,2025-06-16,76
25,BBX_185_25W11_AK_FB_VID_1x1_NEW_UGC_fasting_Itr-3 - Copy,CC140 || BEST ADS || 7dc || MIX W10-12 || 16.04.25,VIDEO,$747,"13,297",2025-04-17,2025-06-15,59
26,BBX_242_25W17_AK_FB_VID_9x16_ITR_UGC_outofstock_Itr-1,CTEST 4.25 | W17 | B | BBX_242_25W17_AK_FB_VID_9x16_ITR_UGC_outofstock_Itr-1,VIDEO,$676,"13,204",2025-04-25,2025-06-16,52
