,Ad Name,Adset Name,Creative Type,Spend In USD,Impressions,First Ad Spend Date,Last Ad Spend Date,Days ad spending
1,BBX_2024_NOV_W47-TV_Mon_122_FB_IMG_1x1_OBVIITeration_1 - Copy,CC110 || BEST ADS || 7dc || 25.1.2,SHARE,$992,"33,473",2025-01-02,2025-01-06,4
2,BB_DB_NewYear_steps - Copy,ASC #14 || 24.12.19 Ad set,SHARE,$850,"20,012",2024-12-19,2025-01-03,15
3,BB_DB_Weigtloss_Product - Copy,ASC #14 || 24.12.19 Ad set,SHARE,$833,"12,375",2024-12-19,2025-01-01,13
4,BB_2024_May_W22-TV_B2_075_FB_IMG_1x1_New_Prana_Iteration_V3 - Copy,US | LAL 1% Klaviyo customer list | ALL | 1dc | OLD ADS | 12.9,SHARE,$675,"17,553",2024-12-09,2025-01-04,26
5,BBX_2024_Nov_W46-TV_Mon_118_FB_IMG_1x1_ITR_Dissapear_1 - Copy,ASC #14 || 24.12.19 Ad set,SHARE,$649,"8,093",2024-12-19,2025-01-02,14
6,BB_DB_NewYear_steps - Copy 2,ASC #14 || 24.12.19 Ad set,SHARE,$633,"13,393",2025-01-03,2025-01-07,4
7,BBX_2024_AUG_W32-TV_B2_095_FB_IMG_1x1_new_fastin_timeline_v1 - Copy 2,ASC #14 || 24.12.19 Ad set,SHARE,$507,"9,518",2024-12-19,2025-01-07,19
8,BB_AK_ny weight loss method_product in use,CTEST 12.28 | W52 | B | DB NY 1,SHARE,$466,"10,652",2024-12-29,2025-01-04,6
9,BBX_2024_dec_W51TV_Tue_131_FB_IMG_1x1_New_rndm1,CTEST 12.18 | W51 | B | BBX_2024_dec_W51TV_Tue_131_FB_IMG_1x1_New_rndm1,SHARE,$411,"11,783",2024-12-18,2025-01-02,15
10,BB_DB_Product_Results,CTEST 1.2 | W1 | B | DB BB_Variation(W50),SHARE,$363,"7,489",2025-01-02,2025-01-06,4
11,BB_2024_May_W20-TV_B1_071_FB_IMG_1x1_New_FBpost_with_BG_v3 | 411464035146516,ASC #14 || 24.12.19 Ad set,SHARE,$308,"6,794",2024-12-19,2025-01-18,30
12,BB_2024_May_W22-TV_B2_075_FB_IMG_1x1_New_AnotherFad copy 4 | 421929547433298 - Copy,CC110 || BEST ADS || 7dc || 24.6.3,SHARE,$304,"7,190",2024-08-12,2025-01-28,169
13,BB_DB_NewYear_UGC,CTEST 12.28 | W52 | B | DB NY 6,SHARE,$292,"7,249",2024-12-29,2025-01-01,3
14,BB_2024_Apr_W14-TV_FB_IMG_1x1_New_Stock_H-6_Sachet_In_Dust_v3 | 386294247663495 - Copy,ASC #14 || 24.12.19 Ad set,SHARE,$282,"5,260",2024-12-27,2025-01-03,7
