,Ad Name,Adset Name,Creative Type,Spend In USD,Impressions,First Ad Spend Date,Last Ad Spend Date,Days ad spending
1,BBX_2024_NOV_W47-TV_Mon_122_FB_IMG_1x1_OBVIITeration_1 - Copy,US | BROAD | ALL | 1dc | OLD ADS 2 higher budget | 1.10,SHARE,"$3,859","85,909",2025-01-10,2025-01-12,2
2,059_BB_TV_IMG_1x1_Iteration-of_OGsachets_Disappear - Copy,US | BROAD | ALL | 1dc | OLD ADS | 1.6,SHARE,"$1,657","50,899",2025-01-06,2025-01-12,6
3,BBX_2024_NOV_W47-TV_Mon_122_FB_IMG_1x1_OBVIITeration_1 - Copy,US | BROAD | ALL | 1dc | OLD ADS 2 | 1.6,SHARE,"$1,308","29,026",2025-01-06,2025-01-14,8
4,BB_2024_Apr_W17-TV_B2_067_FB_IMG_1x1_ITR_H3_v2 - Copy 2,ASC #14 || 24.12.19 Ad set,SHARE,"$1,122","15,043",2024-12-19,2025-01-23,35
5,BBX_2024_dec_W51TV_Tue_131_FB_IMG_1x1_Visual_Iteration_ofToxin_testi_1,US | BROAD | ALL | 1dc | OLD ADS 2 higher budget | 1.10,SHARE,"$1,039","11,336",2025-01-10,2025-01-12,2
6,BB_2024_May_W20-TV_B1_071_FB_IMG_1x1_New_FBpost_with_BG_v1 | 411463955146524 - Copy,US | BROAD | ALL | 1dc | OLD ADS 3 | 1.8,SHARE,$917,"32,784",2025-01-08,2025-01-14,6
7,BBX_2024_jul_W31-TV_B2_093_FB_IMG_1x1_itr_fat3d_v3 | 462237806735805 - Copy,US | BROAD | ALL | 1dc | OLD ADS 2 higher budget | 1.10,SHARE,$866,"23,931",2025-01-10,2025-01-12,2
8,BB_2024_May_W22-TV_B2_075_FB_IMG_1x1_New_Prana_Iteration_V3 | 421929340766652,US | BROAD | ALL | 1dc | OLD ADS 2 | 1.6,SHARE,$811,"17,854",2025-01-06,2025-01-20,14
9,BBX_2025_Jan_W1-AM_FB_VID_9x16_NEW_UGC_script-read3,CTEST 1.3 | W1 | B | BBX_2025_Jan_W1-AM_FB_VID_9x16_NEW_UGC_script-read1,VIDEO,$709,"11,479",2025-01-03,2025-01-21,18
10,BB_2024_May_W22-TV_B2_075_FB_IMG_1x1_New_Prana_Iteration_V3 | 421929340766652,US | BROAD | ALL | 1dc | OLD ADS 2 higher budget | 1.10,SHARE,$701,"12,199",2025-01-10,2025-01-11,1
11,BB_2024_Apr_W16-TV_B2_064_FB_IMG_1x1_NEW_FUPA | 395261203433466 - Copy 2,US | BROAD | ALL | 1dc | OLD ADS 4 | 1.8,SHARE,$608,"9,175",2025-01-08,2025-01-11,3
12,BBX_2025_Jan_W01_TV_B1_133_FB_IMG_1x1_New_WL_HACK_3,CTEST 1.7 | W2 | B | BBX_2025_Jan_W01_TV_B1_133_FB_IMG_1x1_New_WL_HACK_1,SHARE,$559,"8,160",2025-01-07,2025-01-13,6
13,BB_DB_Weightloss_meme - Copy,ASC #14 || 24.12.19 Ad set,SHARE,$552,"15,980",2024-12-19,2025-01-10,22
14,BBX_2025_Jan_W01_TV_B1_133_FB_IMG_1x1_ITR_Toxins_3,CTEST 1.7 | W2 | B | BBX_2025_Jan_W01_TV_B1_133_FB_IMG_1x1_ITR_Toxins_1,SHARE,$459,"6,051",2025-01-07,2025-01-13,6
