,Ad Name,Adset Name,Spend In USD,Impressions,First Ad Spend Date,Last Ad Spend Date,Days ad spending
887,KC_MM_FB_3236_F-IMG_R-1x1_EN_24WK13_ACE9009_I-Detox_A-Detox_Itr-2 | Shed pounds easily | Day 1 | FU: 293 | FB: No Carbs – Copy 2,TOP4 | WK13 | 25+ | 04.01,$3,161,2025-04-01,2025-04-11,10
888,KC_ADG-FRL_FB_3058_F-IMG_R-4x5_EN_24WK06_ACE8241_A-Carnivore_I-_Itr-5 | Shed pounds easily | Day 1 | FU: 311 | FB: Carnivore,TOP4 | Kilo buyers | Best creatives | 25+ | 04.13,$3,94,2025-04-13,2025-04-14,1
889,KC_MM_FB_3129_F-VID_R-1x1_EN_24WK08_ACE8558_I-Tiktok_Basic_A-Detox_Itr-11 | It Only Takes | Day 1 | FU: 293 | FB: No Carbs,WW | W08 | 25+ | 02.27,$3,175,2025-02-27,2025-04-11,43
890,KC_MM_FB_3080_F-VID_R-9x16_EN_25WK06_ACE8262_I-Carbcycling_A-NoCarbs_Itr-5 | It Only Takes | Day 1 | FU: 293 | FB: No carbs,TOP4 || CBO || 1 AS  || CC50 || nocarbschallenge || 1c1v || WK05/08 || 03.04 Ad set,$3,141,2025-03-27,2025-04-14,18
891,KC_BR_FB_3248_F-IMG_R-1x1_ES-USA_25WK14_ACE9048_I-blog_carbdetox_HG_ES-USA_A-Detox_Itr-6 | It only takes | FU: 293 | FB: No Carbs,Kilo Buyers | TOP4 | 25+ | All | LATAM-ES-US | FB pixel | 1C1V | FU: 293 || 04.09,$3,288,2025-04-09,2025-04-10,1
892,KC_BR_FB_3267_F-IMG_R-1x1_EN_25WK14_ACE9112_I-Xin1_T-NC_A-Carnivore_1 | It Only Takes | Day 1 | FU: 311 | FB: Carnivore – Copy 2,TOP4 |  Interests | Carnivore | WK14   | 25+ | 04.09,$3,150,2025-04-09,2025-04-12,3
893,KC_MM_FB_3129_F-VID_R-1x1_EN_24WK08_ACE8558_I-Tiktok_Basic_A-Detox_Itr-15 | It Only Takes | Day 1 | FU: 293 | FB: No Carbs,TOP4 || CBO || 1 AS  || CC50 || nocarbschallenge || 1c1v || WK05/08 || 03.04 Ad set,$3,121,2025-03-27,2025-04-14,18
894,KC_BR_FB_3109_F-IMG_R-1x1_EN_25WK08_ACE8263_I-blog_carbsper2_HG_en_A-NoCarbs_Itr-6 | Shed pounds easily | Day 1 | FU: 293 | FB: Health,TOP4 || CBO || 1 AS  || CC50 || nocarbschallenge || 1c1v || WK05/08 || 03.04 Ad set,$3,120,2025-03-27,2025-04-14,18
895,KC_BR_FB_3074_F-IMG_R-1x1_EN_25WK06_ACE8298_I-Challenge_A-Carnivore_Itr-2 | It Only Takes | Day 1 | FU: 311 | FB: Carnivore,TOP4 || CBO || 1 AS  || CC50 || nocarbschallenge || 1c1v || WK05/08 || 03.04 Ad set,$3,214,2025-03-20,2025-04-09,20
896,KC_BR_FB_3267_F-IMG_R-1x1_EN_25WK14_ACE9112_I-Xin1_T-NC_A-Carnivore_1 | It Only Takes | Day 1 | FU: 311 | FB: Carnivore – Copy 2,TOP4 |  RMR | Carnivore | WK14  | 25+ | 04.09,$3,120,2025-04-10,2025-04-11,1
897,KC_MM_FB_3239_F-IMG_R-1x1_EN_24WK13_ACE9025_I-Monthchange_A-NoCarbs_Itr-1_ | It Only Takes | Day 1 | FU: 293 | FB: No Carbs,TOP4 | Interest | Last 3 days | 25+ | 04.13,$3,190,2025-04-13,2025-04-14,1
898,KC_MM_FB_3028_F-IMG_R-1x1_EN_25WK04_ACE8122_I-Basic_tiktok_A-NoCarbs_Itr-11 | The Only Plan | Day 1 | FU: 293 | FB: No Carbs,TOP4 | Kilo Buyers | 25+ | Last 3 days | 04.13 | 2batch,$3,85,2025-04-13,2025-04-14,1
899,KC_BR_FB_3074_F-IMG_R-1x1_EN_25WK06_ACE8298_I-Challenge_A-Carnivore_Itr-4 | It Only Takes | Day 1 | FU: 311 | FB: Carnivore,WW | Best creatives | 25+ | 03.28,$3,133,2025-04-05,2025-04-08,3
900,KC_BR_FB_3047_F-IMG_R-1x1_EN_25WK05_ACE8204_I-Inflammation_A-NoCarbs_Itr-4 | It Only Takes | Day 1 | FU: wbf-nocarbs-inflammation | FB: No Carbs,US | Best creatives | 25+ | 04.10 2 batch,$3,109,2025-04-10,2025-04-11,1
901,KC_MM_FB_3129_F-VID_R-1x1_EN_24WK08_ACE8558_I-Tiktok_Basic_A-Detox_Itr-11 | It Only Takes | Day 1 | FU: 293 | FB: No Carbs,TOP4 || CBO || 1 AS  || CC50 || nocarbschallenge || 1c1v || WK05/08 || 03.04 Ad set,$3,84,2025-04-12,2025-04-13,1
902,KC_MM_FB_3039_F-IMG_R-1x1_EN_25WK05_ACE8181_I-Detox_A-NoCarbs_Itr-2 | It Only Takes | Day 1 | FU: wbf-nocarbs-detox | FB: No Carbs,WW | Best creatives | 25+ | 03.28,$3,179,2025-04-05,2025-04-08,3
903,KC_BR_FB_3266_F-IMG_R-1x1_EN_25WK14_ACE9111_I-ChallengeEggs_T-ITR_A-Carnivore_3 | It Only Takes | Day 1 | FU: 311 | FB: Carnivore,"UK, IR | WK14 | 25+ | 04.09 3 batch",$3,266,2025-04-09,2025-04-10,1
904,KC_MM_FB_3101_F-VID_R-9x16_EN_25WK07_ACE8430_I-tiktok_A-NoCarbs_Itr-7 | It Only Takes | Day 1 | FU: 293 | FB: No Carbs – Copy 3,WW | Last 3 days | 25+ | 03.23,$3,115,2025-04-13,2025-04-14,1
905,KC_MM_FB_3119_F-IMG_R-1x1_EN_24WK08_ACE8518_A-Carnivore_Itr-9 | Shed pounds easily | Day 1 | FU: 311 | FB: Carnivore – Copy 2,WW | W08 | 25+ | 02.27,$3,114,2025-03-08,2025-04-12,35
906,KC_BR_FB_3267_F-IMG_R-1x1_EN_25WK14_ACE9112_I-Xin1_T-NC_A-Carnivore_1 | It Only Takes | Day 1 | FU: 311 | FB: Carnivore – Copy 2,TOP4 |  Carnivore | WK14 | 25+ | 04.09,$3,162,2025-04-09,2025-04-12,3
907,KC_BR_FB_3117_F-IMG_R-1x1_EN_25WK08_ACE8521_I-Challenge_A-Carnivore_Itr-1 | It Only Takes | Day 1 | FU: 311 | FB: Carnivore,TOP4 || CBO || 1 AS  || CC50 || nocarbschallenge || 1c1v || WK05/08 || 03.04 Ad set,$3,180,2025-04-12,2025-04-13,1
