,Ad Name,Adset Name,Creative Type,Spend In USD,Impressions,First Ad Spend Date,Last Ad Spend Date,Days ad spending
1,KC_MM_FB_2936_F-IMG_R-1x1_EN_25WK01_ACE7792_I-Challenge_A-NoCarbs_Itr-3 | It Only Takes | Day 1 – Copy 3,TOP4 | WK02  | 25+ | 01.15,SHARE,"$24,980","1,486,991",2025-01-15,2025-03-27,71
2,KC_BR_FB_2988_F-IMG_R-1x1_EN_25WK03_ACE7992_I-Challenge_A-Carnivore_Itr-3 | Shed pounds easily | Day 1 | | POST ID | FU: 311 | FB: Carnivore Diet for Weight loss,TOP3 || ASC+ || 305 || nocarbschallenge || Carnivore new creatives W52/04 || Broad || 12.30 Ad Set,SHARE,"$15,776","1,331,659",2025-01-21,2025-02-20,30
3,KC_BR_FB_2988_F-IMG_R-1x1_EN_25WK03_ACE7992_I-Challenge_A-Carnivore_Itr-3 | Shed pounds easily | Day 1 | | POST ID | FU: 311 | FB: Carnivore Diet for Weight loss,WW | W03 🟢 | 25+ | 01.21 | 1 batch,SHARE,"$14,135","602,998",2025-01-21,2025-03-06,44
4,KC_MM_FB_2936_F-IMG_R-1x1_EN_25WK01_ACE7792_I-Challenge_A-NoCarbs_Itr-3 | It Only Takes | Day 1 – Copy 2,TOP3 || ASC+ || CC50 || nocarbschallenge || 1c1v || WK01/02 || 01.17 Ad Set,SHARE,"$6,480","368,302",2025-01-16,2025-01-29,13
5,KC_BR_FB_2988_F-IMG_R-1x1_EN_25WK03_ACE7992_I-Challenge_A-Carnivore_Itr-3 | Shed pounds easily | Day 1 | | POST ID | FU: 311 | FB: Carnivore Diet for Weight loss,TOP4 | WK03  | New best interest | 25+ | 01.21,SHARE,"$5,926","495,587",2025-01-21,2025-02-18,28
6,KC_MM_FB_2955_F-IMG_R-4x5_EN_25WK02_ACE7895_I-howmany_A-NoCarbs_Itr-4 | It Only Takes | Day 1 | | POST ID | FU: 293 | FB: No Carbs Challenge,WW | W03 🟢 | 25+ | 01.21,SHARE,"$5,700","120,274",2025-01-21,2025-03-27,65
7,KC_MM_FB_2886_F-IMG_R-1x1_EN_24WK51_ACE7660_I-toasty-lbs_A-NoCarbs_Itr-1_ | It Only Takes | Day 1 – Copy 5,WW | New winners Q5 🟢 | 25+ | 12.27,SHARE,"$5,594","142,991",2024-12-27,2025-03-11,74
8,KC_MM_FB_2081_F-IMG_R-1x1_L EN_24WK18_ACE4380_I_NoCarbs-itr_6.png | Celebrities | Day 1 - The | FU:276 | FB:What Doctors Don't Tell You,TOP4 | All time winning TOP1 🟢 1 Batch | 25+ | 12.20,SHARE,"$5,172","379,792",2025-01-01,2025-02-21,51
9,KC_MM_FB_2377_F-IMG_R-1x1_EN_24WK31_ACE5513_I-feta_A-Medi_Itr_1_local_IT_March.png | Fa la differenza | 🥳 Giorno – Copy,Broad | 25+ | All | IT| CC50 | FB pixel | 1C1V | FU:mixed || W02 || 01.15,SHARE,"$5,067","719,321",2025-01-16,2025-02-09,24
10,KC_MM_FB_2936_F-IMG_R-1x1_EN_25WK01_ACE7792_I-Challenge_A-NoCarbs_Itr-3_local_ES-USA.png | Sólo se tarda | 🥳 Día 1 – Copy,Broad | 25+ | All | CC50 | ES-US | LATAM | FB pixel | 1C1V | FU:mixed || WK02 2 batch | 01.18,SHARE,"$4,395","882,735",2025-01-18,2025-03-09,50
11,KC_MM_FB_2936_F-IMG_R-1x1_EN_25WK01_ACE7792_I-Challenge_A-NoCarbs_Itr-3 | It Only Takes | Day 1 – Copy 5,WW | Last 7 days | 25+ | 01.21 | 1 batch,SHARE,"$4,169","115,364",2025-01-23,2025-03-19,55
12,KC_MM_FB_2906_F-IMG_R-1x1_EN_24WK51_ACE7711_I-testi-lbs_A-NoCarbs_Itr-4 | It Only Takes | Day 1 – Copy,ACE7711 Winning YELLOW 12.20,SHARE,"$3,740","125,516",2024-12-21,2025-02-27,68
13,KC_BR_FB_2988_F-IMG_R-1x1_EN_25WK03_ACE7992_I-Challenge_A-Carnivore_Itr-3 | Shed pounds easily | Day 1 | | POST ID | FU: 311 | FB: Carnivore Diet for Weight loss,"Interests (shampoo, texas) | 25+ | All | TOP3 | 01.14",SHARE,"$3,451","290,307",2025-01-21,2025-02-21,31
14,KC_MM_FB_2936_F-IMG_R-1x1_EN_25WK01_ACE7792_I-Challenge_A-NoCarbs_Itr-3 | It Only Takes | Day 1 – Copy 2,TOP3 || ASC+ || CC50 || nocarbschallenge || 1c1v || WK01/04 || 01.17 Ad Set,SHARE,"$3,068","146,648",2025-01-16,2025-01-29,13
15,KC_BR_FB_2988_F-IMG_R-1x1_EN_25WK03_ACE7992_I-Challenge_A-Carnivore_Itr-3 | Shed pounds easily | Day 1 | | POST ID | FU: 311 | FB: Carnivore Diet for Weight loss,Meat-related interests | 25+ | All | TOP3 | 01.14,SHARE,"$2,782","215,015",2025-01-21,2025-02-23,33
16,KC_MM_FB_2887_F-IMG_R-1x1_EN_24WK51_ACE7661_I-2months-challenge-lbs_A-NoCarbs_Itr-1_ | It Only Takes | Day 1 – Copy 3,WW | New winners Q5 🟢 | 25+ | 01.02,SHARE,"$2,635","84,071",2025-01-02,2025-02-20,49
17,KC_MM_FB_2081_F-IMG_R-1x1_L EN_24WK18_ACE4380_I_NoCarbs-itr_6.png | Celebrities | Day 1 - The | FU:276 | FB:What Doctors Don't Tell You,All time winning TOP1 🟢 1 Batch,SHARE,"$2,347","147,069",2024-12-18,2025-02-23,67
18,KC_MM_FB_2936_F-IMG_R-1x1_EN_25WK01_ACE7792_I-Challenge_A-NoCarbs_Itr-3 | It Only Takes | Day 1 – Copy 5,TOP4 || ASC+ || CC50 || nocarbschallenge || 1c1v || Last 7 days || 01.18,SHARE,"$2,246","112,961",2025-01-17,2025-01-22,5
19,KC_MM_FB_2969_F-IMG_R-1x1_EN_25WK02_ACE7927_I-Medi_kg_A-Medi_Itr-5 | It Only Takes | Day 1 | FU: wbf-nocarbs-mediterranean | FB: Mediterranean Diet for Weight Loss,Stacked interest | 25+ | WW,SHARE,"$2,129","317,646",2025-01-14,2025-02-14,31
20,KC_BR_FB_2988_F-IMG_R-1x1_EN_25WK03_ACE7992_I-Challenge_A-Carnivore_Itr-3 | Shed pounds easily | Day 1 | | POST ID | FU: 311 | FB: Carnivore Diet for Weight loss,TOP4 | WK03  | Stacked Interest | 25+ | 01.21,SHARE,"$2,076","179,211",2025-01-21,2025-01-31,10
21,KC_MM_FB_2906_F-IMG_R-1x1_EN_24WK51_ACE7711_I-testi-lbs_A-NoCarbs_Itr-4 | It Only Takes | Day 1 – Copy 3,WW | New winners Q5 🟢 | 25+ | 12.23,SHARE,"$2,061","37,428",2024-12-23,2025-03-02,69
22,KC_MM_FB_2936_F-IMG_R-1x1_EN_25WK01_ACE7792_I-Challenge_A-NoCarbs_Itr-3_local_ES-USA.png | Sólo se tarda | 🥳 Día 1 – Copy 3,🇲🇽Advantage+ || LP:ES-US || LATAM || FU:mixed || 1C1V || CC50 || nocarbschallenge | Top creatives Ad set,SHARE,"$1,836","544,694",2025-01-20,2025-02-22,33
23,KC_MM_FB_2936_F-IMG_R-1x1_EN_25WK01_ACE7792_I-Challenge_A-NoCarbs_Itr-3 | It Only Takes | Day 1 – Copy 2,TOP3 || ASC+ || 12.10 || nocarbschallenge Campaign – Copy Ad Set,SHARE,"$1,823","71,660",2025-01-08,2025-01-28,20
