,Ad Name,Adset Name,Creative Type,Spend In USD,Impressions,First Ad Spend Date,Last Ad Spend Date,Days ad spending
1,CH_LA_FB_1166_IMG_EN_C-MDAds_H-1063_T-1_W05_V6 | Hypertension | Engineered | LP: cardi.health/home - Copy 2,WW | Cardi + Klinio Leads | High CPA Countries Excluded | All 18+ | 7DC 1DV | CpR | B3,SHARE,$742,"160,401",2025-02-01,2025-03-27,54
2,CH_MPS_FB_1104_VID_EN_C-Workshop_H-991_W39_V6  | Tasty Foods  | Engineered - Copy 5,WC || WW || ABO || Advantage+ shopping campaign || 7DC 1DV || No Cap || Best CPA countries || CpR || Home LP || 01.28 Ad set,VIDEO,$546,"20,301",2025-01-29,2025-03-24,54
3,CH_RK_FB_1151_F-IMG_L-EN_C-NewYear_H-939_T-1_Itr_W51_V4 | Hypertension | Engineered - Copy 2,WW | Broad | All | 25+ | 7DC 1DV | CpR,SHARE,$476,"45,694",2025-01-28,2025-02-11,14
4,CH_LA_FB_1166_IMG_EN_C-MDAds_H-1063_T-1_W05_V6 | Hypertension | Engineered | LP: cardi.health/home - Copy 3,WW | Broad | All | 25+ | 7DC 1DV | Manual Placements | CpR | B3,SHARE,$459,"242,889",2025-02-01,2025-03-02,29
5,CH_MPS_FB_1159_IMG_EN_C-Artery_H-1056_T-615_W03_V1 | Hypertension | Engineered | LP: cardi.health/home | Page: Personalized weight loss plan,TOP4 || Advantage+ shopping campaign || 7D Attribution || 20% Cap || 1 Ad Mix || 02.03 Campaign,SHARE,$429,"34,611",2025-02-03,2025-02-11,8
6,CH_MPS_FB_1159_IMG_EN_C-Artery_H-1056_T-615_W03_V1 | Hypertension | Engineered | LP: cardi.health/home,US | Broad | All | 25+ | 7DC 1DV | CpR | B3,SHARE,$422,"23,417",2025-02-01,2025-02-13,12
7,MD_LA_FB_1142_IMG_EN_C-Benefits_H-1034_T-612_W48_V5 | Hypertension | Engineered | LP: cardi.health/home-1300-calorie-diet - Copy,WC || WW || ABO || Advantage+ shopping campaign || 7D Attribution || 20% Cap || Home LP || 01.10  Ad set,,$335,"21,163",2025-01-10,2025-02-04,25
8,CH_RK_FB_1151_F-IMG_L-EN_C-NewYear_H-939_T-1_Itr_W51_V4 | Hypertension | Engineered - Copy 2,Cardi Leads - Non Buyers | Top4 All 18+ || CpR,SHARE,$316,"12,221",2025-01-13,2025-03-03,49
9,CH_MPS_FB_1159_IMG_EN_C-Artery_H-1056_T-615_W03_V1 | Hypertension | Engineered | LP: cardi.health/home | Page: Meal Plans,TOP4 || Advantage+ shopping campaign || 7D Attribution || 20% Cap || 1 Ad Mix || 02.03 Campaign,SHARE,$282,"18,420",2025-02-03,2025-02-14,11
10,CH_MPS_FB_1167_IMG_EN_C-DashDiet_H-1001_T-923_W05_V4 | Hypertension | Engineered | Page: Heartbeats | LP: cardi.health/home,CH_MPS_FB_1167_IMG_EN_C-DashDiet_H-1001_T-923_W05_V4 | WK05,SHARE,$274,"10,127",2025-01-31,2025-02-11,11
11,CH_MPS_FB_1167_IMG_EN_C-DashDiet_H-1001_T-923_W05_V4 | Hypertension | Engineered | LP: cardi.health/home,CH_MPS_FB_1167_IMG_EN_C-DashDiet_H-1001_T-923_W05_V4 | WK05,SHARE,$234,"7,553",2025-01-31,2025-02-12,12
12,CH_LA_FB_1055_EN_IMG_1x1_AdT-Testi_I-CH_H-945_T-899_CTA-0_W28_V6 | HL Mix | Text Mix | LP: cardi.health/home | Page: Health Tips,WC || WW || ABO ||  Advantage+ shopping campaign || All Countries || 02.05,SHARE,$214,"70,901",2025-02-05,2025-02-08,3
13,CH_LA_FB_1046_EN_IMG_1x1_AdT-Testi_I-HH_H-921_T-890_CTA-0_C-O_W26_V3 | HL Mix | Text Mix | LP: cardi.health/home,CH_LA_FB_1046_EN_IMG_1x1_AdT-Testi_I-HH_H-921_T-890_CTA-0_C-O_W26_V3 | WK04,SHARE,$201,"7,715",2025-01-31,2025-02-05,5
14,CH_LA_FB_1172_IMG_EN_C-Menopause_H-1067_W06_V2 | Hypertension | Engineered | LP: cardi.health/home | Page: Health Tips,CH_LA_FB_1172_IMG_EN_C-Menopause_H-1067_W06_V2 | WK06,SHARE,$195,"7,868",2025-02-06,2025-02-12,6
15,CH_MPS_FB_1159_IMG_EN_C-Artery_H-1056_T-615_W03_V1 | Hypertension | Engineered | LP: cardi.health/home-1300-calorie-diet,TOP4 || Advantage+ shopping campaign || 7D Attribution || 20% Cap || 1 Ad Mix || 02.03 Campaign,SHARE,$193,"9,719",2025-02-03,2025-02-13,10
16,CH_LA_FB_1064_F-IMG_L-EN_C-DrawnHeart_H-939_T-1_Itr_W30_V1 | Hypertension | Engineered - Copy,Cardi Leads - Non Buyers | Top4 All 18+ || CpR,SHARE,$174,"7,619",2025-01-13,2025-03-03,49
17,CH_LA_FB_1055_EN_IMG_1x1_AdT-Testi_I-CH_H-945_T-899_CTA-0_W28_V6 | HL Mix | Text Mix | LP: cardi.health/home | Page: Health Tips,WC || WW || ABO || Advantage+ shopping campaign || 02.05 Ad set,SHARE,$172,"46,171",2025-02-05,2025-02-09,4
18,CH_LA_FB_1171_IMG_EN_C-DashDiet_H-1001_T-923_W06_V1 | Hypertension | Engineered | Page: Health Tips | LP: cardi.health/home,CH_LA_FB_1171_IMG_EN_C-DashDiet_H-1001_T-923_W06_V1 | WK06,SHARE,$146,"6,819",2025-02-06,2025-02-10,4
19,CH_LA_FB_1171_IMG_EN_C-DashDiet_H-1001_T-923_W06_V1 | Hypertension | Engineered | LP: cardi.health/home,CH_LA_FB_1171_IMG_EN_C-DashDiet_H-1001_T-923_W06_V1 | WK06,SHARE,$135,"4,567",2025-02-06,2025-02-10,4
20,CH_LA_FB_1064_F-IMG_L-EN_C-DrawnHeart_H-939_T-1_Itr_W30_V1 | Hypertension | Engineered | Page: Health Tips,WC || WW || ABO || Advantage+ shopping campaign || 7DC 1DV || No Cap || Best CPA countries || CpR || Home LP || 01.28 Ad set,SHARE,$132,"8,090",2025-01-28,2025-03-24,55
21,CH_MPS_FB_1169_IMG_EN_C-Menopause_H-1067_W05_V1 | Hypertension | Engineered | LP: cardi.health/home,CH_MPS_FB_1169_IMG_EN_C-Menopause_H-1067_W05_V1 | WK05,SHARE,$130,"4,282",2025-02-02,2025-02-06,4
22,CH_LA_FB_1040_EN_IMG_1x1_AdT-Testi_I-LBP_TESTI-1_CTA-0_X-Itr_V1 | HL Mix | Text Mix | LP: cardi.health/home,CH_LA_FB_1040_EN_IMG_1x1_AdT-Testi_I-LBP_TESTI-1_CTA-0_X-Itr_V1 | WK04,SHARE,$129,"5,792",2025-01-31,2025-02-05,5
23,CH_MPS_FB_1169_IMG_EN_C-Menopause_H-1067_W05_V1 | Hypertension | Engineered | Page: Heartbeats | LP: cardi.health/home,CH_MPS_FB_1169_IMG_EN_C-Menopause_H-1067_W05_V1 | WK05,SHARE,$128,"4,040",2025-02-02,2025-02-06,4
24,CH_MPS_FB_1104_VID_EN_C-Workshop_H-991_W39_V6  | Tasty Foods  | Engineered | Page: Health Tips,WC || WW || ABO || Advantage+ shopping campaign || 7DC 1DV || No Cap || Best CPA countries || CpR || Home LP || 01.28 Ad set,VIDEO,$117,"4,748",2025-01-28,2025-03-25,56
25,CH_MPS_FB_1159_IMG_EN_C-Artery_H-1056_T-615_W03_V1 | Hypertension | Engineered | LP: cardi.health/home - Copy 2,WC || WW || ABO ||  Advantage+ shopping campaign || All Countries || 02.05,,$116,"12,556",2025-02-05,2025-02-07,2
26,CH_LA_FB_1166_IMG_EN_C-MDAds_H-1063_T-1_W05_V6 | Hypertension | Engineered | LP: cardi.health/home - Copy 3,US | Broad | All | 25+ | 7DC 1DV | CpR | B3,SHARE,$92,"3,829",2025-02-03,2025-02-05,2
27,CH_LA_FB_997_EN_IMG_1x1_AdT-Simple_I-HH_H-868_T-868_CTA-34_M-Man_V1 | HL Mix | Text Mix | LP: cardi.health/home | Page: Health Tips,WC || WW || ABO ||  Advantage+ shopping campaign || All Countries || 02.05,SHARE,$91,"88,822",2025-02-05,2025-02-09,4
28,CH_LA_FB_1171_IMG_EN_C-DashDiet_H-1065_T-923_W06_V4 | Hypertension | Engineered | Page: Health Tips | LP: cardi.health/home,CH_LA_FB_1171_IMG_EN_C-DashDiet_H-1065_T-923_W06_V4 | WK06,SHARE,$79,"2,578",2025-02-05,2025-02-12,7
29,CH_LA_FB_997_EN_IMG_1x1_AdT-Simple_I-HH_H-868_T-868_CTA-34_M-Man_V1 | HL Mix | Text Mix | LP: cardi.health/home | Page: Health Tips,WC || WW || ABO || Advantage+ shopping campaign || 02.05 Ad set,SHARE,$75,"50,540",2025-02-05,2025-02-10,5
30,CH_LA_FB_1040_EN_IMG_1x1_AdT-Testi_I-LBP_TESTI-1_CTA-0_X-Itr_V1 | HL Mix | Text Mix | LP: cardi.health/home | Page: Health Tips,WC || WW || ABO || Advantage+ shopping campaign || 7DC 1DV 1V || 0% Cap || Home LP || 01.31 Ad set,,$74,"2,815",2025-01-31,2025-02-04,4
31,CH_MPS_FB_1159_IMG_EN_C-Artery_H-1056_T-615_W03_V1 | Hypertension | Engineered | LP: cardi.health/home,US | Broad | All | 25+ | 7DC 1DV | CpR | B3,SHARE,$73,"4,104",2025-02-03,2025-02-05,2
32,CH_MPS_FB_1159_IMG_EN_C-Artery_H-1056_T-615_W03_V1 | Hypertension | Engineered | LP: cardi.health/home | Page: Health Tips,WC || WW || ABO || Advantage+ shopping campaign || 7DC 1DV || No Cap || Best CPA countries || CpR || Home LP || 01.28 Ad set,SHARE,$73,"4,415",2025-01-28,2025-03-24,55
33,CH_LA_FB_1166_IMG_EN_C-MDAds_H-1063_T-1_W05_V6 | Hypertension | Engineered | LP: cardi.health/home - Copy 3,WC || WW || ABO ||  Advantage+ shopping campaign || All Countries || 02.05,,$73,"13,798",2025-02-05,2025-02-06,1
34,CH_LA_FB_1055_EN_IMG_1x1_AdT-Testi_I-CH_H-945_T-899_CTA-0_W28_V6 | HL Mix | Text Mix | LP: cardi.health/home | Page: Health Tips,US | Broad | All | 25+ | 7DC 1DV | CpR | B3,SHARE,$68,"3,531",2025-02-01,2025-02-11,10
35,CH_LA_FB_1171_IMG_EN_C-DashDiet_H-1065_T-923_W06_V3 | Hypertension | Engineered | LP: cardi.health/home,CH_LA_FB_1171_IMG_EN_C-DashDiet_H-1065_T-923_W06_V3 | WK06,SHARE,$68,"1,812",2025-02-06,2025-02-12,6
36,CH_LA_FB_1171_IMG_EN_C-DashDiet_H-441_W06_V5 | Hypertension | Engineered | LP: cardi.health/home,CH_LA_FB_1171_IMG_EN_C-DashDiet_H-441_W06_V5 | WK06,SHARE,$67,"2,030",2025-02-06,2025-02-08,2
37,CH_MPS_FB_987_EN_IMG_1x1_AdT-SplitScreen_I-Cha_H-900_T-882_CTA-0_C-GR_X-Itr_V2 | HL Mix | Text Mix | LP: cardi.health/home | Page: Health Tips,WC || WW || ABO ||  Advantage+ shopping campaign || All Countries || 02.05,SHARE,$67,"37,080",2025-02-05,2025-02-08,3
38,CH_LA_FB_1172_IMG_EN_C-Menopause_H-1067_W06_V2 | Hypertension | Engineered | LP: cardi.health/home,CH_LA_FB_1172_IMG_EN_C-Menopause_H-1067_W06_V2 | WK06,SHARE,$67,"2,293",2025-02-06,2025-02-09,3
39,CH_LA_FB_1171_IMG_EN_C-DashDiet_H-441_W06_V5 | Hypertension | Engineered | Page: Health Tips | LP: cardi.health/home,CH_LA_FB_1171_IMG_EN_C-DashDiet_H-441_W06_V5 | WK06,SHARE,$66,"2,620",2025-02-06,2025-02-07,1
40,CH_LA_FB_1171_IMG_EN_C-DashDiet_H-1065_T-923_W06_V3 | Hypertension | Engineered | Page: Health Tips | LP: cardi.health/home,CH_LA_FB_1171_IMG_EN_C-DashDiet_H-1065_T-923_W06_V3 | WK06,SHARE,$65,"2,439",2025-02-06,2025-02-08,2
41,CH_MPS_FB_1167_IMG_EN_C-DashDiet_H-1065_T-923_W05_V5 | Hypertension | Engineered | Page: Heartbeats | LP: cardi.health/home,WC || WW || ABO ||  Advantage+ shopping campaign || All Countries || 02.05,SHARE,$64,"3,394",2025-02-05,2025-02-07,2
42,CH_LA_FB_1166_IMG_EN_C-MDAds_H-1060_T-1_W05_V1 | Hypertension | Engineered | LP: cardi.health/home - Copy 3,WC || WW || ABO ||  Advantage+ shopping campaign || All Countries || 02.05,SHARE,$64,"36,370",2025-02-05,2025-02-08,3
43,CH_MPS_FB_1159_IMG_EN_C-Artery_H-1056_T-615_W03_V1 | Hypertension | Engineered | LP: cardi.health/home,TOP4 || Advantage+ shopping campaign || 7D Attribution || 20% Cap || 1 Ad Mix || 02.03 Campaign,SHARE,$63,"3,022",2025-02-03,2025-02-05,2
44,CH_MPS_FB_952_AdT-Testi_I-yellow_A-MP_SA-0_IMG_1x1_S-Ph_M-Fem_H-865_T-870_CTA-383_EN_X-New_V-6.png | The Ultimate | Absolutely | LP: cardi.health/home,WC || WW || ABO || Advantage+ shopping campaign || 7D Attribution || 20% Cap || Home LP || 01.10  Ad set,,$63,"16,074",2025-01-10,2025-02-04,25
45,CH_MPS_FB_1159_IMG_EN_C-Artery_H-1056_T-615_W03_V1 | Hypertension | Engineered | LP: cardi.health/home | Page: Heartbeats,TOP4 || Advantage+ shopping campaign || 7D Attribution || 20% Cap || 1 Ad Mix || 02.03 Campaign,,$63,"4,545",2025-02-03,2025-02-04,1
46,CH_MPS_FB_1159_IMG_EN_C-Artery_H-1056_T-615_W03_V1 | Hypertension | Engineered | LP: cardi.health/home - Copy 2,WW | Cardi + Klinio Leads | High CPA Countries Excluded | All 18+ | 7DC 1DV | CpR - Copy,SHARE,$63,"6,128",2025-02-08,2025-02-08,0
47,CH_LA_FB_1055_EN_IMG_1x1_AdT-Testi_I-CH_H-945_T-899_CTA-0_W28_V6 | HL Mix | Text Mix | LP: cardi.health/home | Page: Health Tips,WW | Cardi + Klinio Leads | High CPA Countries Excluded | All 18+ | 7DC 1DV | CpR | B1,,$63,"17,295",2025-02-01,2025-02-07,6
48,CH_MPS_FB_1159_IMG_EN_C-Artery_H-1056_T-615_W03_V1 | Hypertension | Engineered | LP: cardi.health/home - Copy,WC || WW || ABO || Advantage+ shopping campaign || 02.05 Ad set,,$62,"8,626",2025-02-05,2025-02-06,1
49,CH_MPS_FB_952_AdT-HI_I-meat_A-MP_SA-0_IMG_1x1_S-Ph_M-0_H-861_T-868_CTA-34_EN_X-New_V-1 | HL Mix | Text Mix | LP: cardi.health/home | Page: Health Tips,WC || WW || ABO ||  Advantage+ shopping campaign || All Countries || 02.05,SHARE,$62,"45,838",2025-02-05,2025-02-08,3
50,CH_LA_FB_1166_IMG_EN_C-MDAds_H-1063_T-1_W05_V6 | Hypertension | Engineered | LP: cardi.health/home - Copy 2,WC || WW || ABO || Advantage+ shopping campaign || 02.05 Ad set,,$62,"8,956",2025-02-05,2025-02-06,1
51,CH_LA_FB_1166_IMG_EN_C-MDAds_H-1060_T-1_W05_V1 | Hypertension | Engineered | LP: cardi.health/home | Page: Heartbeats - Copy,WC || WW || ABO || Advantage+ shopping campaign || 02.05 Ad set,SHARE,$62,"26,314",2025-02-05,2025-02-08,3
52,CH_MPS_FB_1159_IMG_EN_C-Artery_H-1056_T-615_W03_V1 | Hypertension | Engineered | LP: cardi.health/home | Page: Health Tips,TOP4 || Advantage+ shopping campaign || 7D Attribution || 20% Cap || 1 Ad Mix || 02.03 Campaign,,$62,"5,563",2025-02-03,2025-02-04,1
53,CH_LA_FB_1166_IMG_EN_C-MDAds_H-1060_T-1_W05_V1 | Hypertension | Engineered | LP: cardi.health/home | Page: Heartbeats - Copy 2,WC || WW || ABO ||  Advantage+ shopping campaign || All Countries || 02.05,SHARE,$61,"49,933",2025-02-05,2025-02-08,3
54,CH_MPS_FB_1159_IMG_EN_C-Artery_H-1056_T-615_W03_V1 | Hypertension | Engineered | https://cardi.health/home/dash-diet,TOP4 || Advantage+ shopping campaign || 7D Attribution || 20% Cap || 1 Ad Mix || 02.03 Campaign,SHARE,$61,"2,842",2025-02-03,2025-02-07,4
55,CH_MPS_FB_1159_IMG_EN_C-Artery_H-1056_T-615_W03_V1 | Hypertension | Engineered | LP: cardi.health/home | Page: Michelle Harris,TOP4 || Advantage+ shopping campaign || 7D Attribution || 20% Cap || 1 Ad Mix || 02.03 Campaign,,$61,"4,878",2025-02-03,2025-02-04,1
56,CH_MPS_FB_1167_IMG_EN_C-DashDiet_H-1065_T-923_W05_V6 | Hypertension | Engineered | Page: Heartbeats| LP: cardi.health/home,WC || WW || ABO || Advantage+ shopping campaign || 7DC 1DV 1V || 0% Cap || Home LP || 01.31 Ad set,,$61,"1,496",2025-01-31,2025-02-05,5
57,CH_MPS_FB_952_AdT-HI_I-meat_A-MP_SA-0_IMG_1x1_S-Ph_M-0_H-861_T-868_CTA-34_EN_X-New_V-1 | HL Mix | Text Mix | LP: cardi.health/home | Page: Health Tips,WC || WW || ABO || Advantage+ shopping campaign || 7DC 1DV 1V || 0% Cap || Home LP || 01.31 Ad set,,$61,"2,630",2025-02-03,2025-02-05,2
58,CH_LA_FB_1146_IMG_EN_C-CardiacDiet_H-1029_W49_V3 | Hypertension | Engineered - Copy 2,WC || WW || ABO || Advantage+ shopping campaign || 7D Attribution || 20% Cap || Home LP || 01.10  Ad set,,$61,"10,261",2025-01-10,2025-02-04,25
59,CH_LA_FB_1171_IMG_EN_C-DashDiet_H-1065_T-923_W06_V4 | Hypertension | Engineered | LP: cardi.health/home,CH_LA_FB_1171_IMG_EN_C-DashDiet_H-1065_T-923_W06_V4 | WK06,SHARE,$60,"2,027",2025-02-05,2025-02-12,7
60,CH_MPS_FB_1167_IMG_EN_C-DashDiet_H-1001_T-923_W05_V4 | Hypertension | Engineered | Page: Heartbeats | LP: cardi.health/home,WC || WW || ABO || Advantage+ shopping campaign || 7DC 1DV 1V || 0% Cap || Home LP || 01.31 Ad set,,$57,"1,851",2025-01-31,2025-02-04,4
61,CH_LA_FB_1055_EN_IMG_1x1_AdT-Testi_I-CH_H-945_T-899_CTA-0_W28_V6 | HL Mix | Text Mix | LP: cardi.health/home | Page: Health Tips,CH_LA_FB_1055_EN_IMG_1x1_AdT-Testi_I-CH_H-945_T-899_CTA-0_W28_V6 | WK04,SHARE,$57,"2,291",2025-01-31,2025-02-04,4
62,CH_MPS_FB_1159_IMG_EN_C-Artery_H-1056_T-615_W03_V1 | Hypertension | Engineered | LP: cardi.health/home - Copy 2,WW | Cardi + Klinio Leads | High CPA Countries Excluded | All 18+ | 7DC 1DV | CpR,SHARE,$57,"7,778",2025-02-08,2025-02-09,1
63,CH_MPS_FB_1167_IMG_EN_C-DashDiet_H-441_T-1_W05_V1 | Hypertension | Engineered | Page: Heartbeats | LP: cardi.health/home,CH_MPS_FB_1167_IMG_EN_C-DashDiet_H-441_T-1_W05_V1 | WK05,SHARE,$56,"2,562",2025-01-31,2025-02-12,12
64,CH_LA_FB_1172_IMG_EN_C-Menopause_H-1067_W06_V3 | Hypertension | Engineered | LP: cardi.health/home,CH_LA_FB_1172_IMG_EN_C-Menopause_H-1067_W06_V3 | WK06,SHARE,$56,"1,292",2025-02-06,2025-02-07,1
65,CH_MPS_FB_1159_IMG_EN_C-Artery_H-1056_T-615_W03_V1 | Hypertension | Engineered | LP: cardi.health/home - Copy,WW | Cardi + Klinio Leads | High CPA Countries Excluded | All 18+ | 7DC 1DV | CpR | B1,SHARE,$55,"15,368",2025-02-01,2025-02-07,6
66,CH_MPS_FB_1167_IMG_EN_C-DashDiet_H-1065_T-923_W05_V5 | Hypertension | Engineered | Page: Heartbeats | LP: cardi.health/home,WC || WW || ABO || Advantage+ shopping campaign || 02.05 Ad set,SHARE,$55,"8,457",2025-02-05,2025-02-10,5
67,CH_MPS_FB_846_AdT-SplitScreen_I-woman_A-WL_SA-0_IMG_1x1_S-Ph_M-Fem_H-0_T-155_CTA-0_EN_X-Itr_V-2,WC || WW || ABO || Advantage+ shopping campaign || 7D Attribution || 20% Cap || Home LP || 01.10  Ad set,,$55,"5,823",2025-01-10,2025-02-04,25
68,CH_MPS_FB_1167_IMG_EN_C-DashDiet_H-441_T-1_W05_V1 | Hypertension | Engineered | Page: Heartbeats | LP: cardi.health/home - Copy,REST || Advantage+ shopping campaign || 7DC 1DV 1V || 0% Cap || CpR || No Top4 || Home LP || 02.01,,$53,"119,676",2025-01-31,2025-02-07,7
69,CH_LA_FB_1064_F-IMG_L-EN_C-DrawnHeart_H-939_T-1_Itr_W30_V1 | Hypertension | Engineered - Copy 2,WC || WW || ABO || Advantage+ shopping campaign || 7DC 1DV || No Cap || Best CPA countries || CpR || Home LP || 01.28 Ad set,SHARE,$53,"2,500",2025-01-29,2025-03-24,54
70,MD_LA_FB_1142_IMG_EN_C-Benefits_H-1034_T-612_W48_V5 | Hypertension | Engineered | LP: cardi.health/home-1300-calorie-diet - Copy,WW | Cardi + Klinio Leads | High CPA Countries Excluded | All 18+ | 7DC 1DV | CpR - Copy,SHARE,$51,"2,592",2025-01-31,2025-02-06,6
