,Ad Name,Adset Name,Spend In USD,Impressions,First Ad Spend Date,Last Ad Spend Date,Days ad spending
52,CH_LA_FB_1166_IMG_EN_C-MDAds_H-1063_T-1_W05_V6 | Hypertension | Engineered | LP: cardi.health/home,Broad | 18+ | All | TOP3 | Facebook Pixel | 7DC1DV,$142,"5,230",2025-04-12,2025-04-14,2
53,CH_RK_FB_1139_IMG_EN_C-MDads_H-1028_T-612_W47_V4 | Hypertension | Engineered,All | 18+ | TOP2,$140,"6,485",2025-04-11,2025-04-13,2
54,CH_NB_FB_1182_IMG_EN_C-Seniors_H-1083_T-926_W09_V6 | Hypertension | Engineered,US | Kanye West (musical artist) | 18+ | All | 7DC1DV,$139,"2,854",2025-03-14,2025-04-13,30
55,CH_NB_FB_1193_IMG_EN_C-seniors_H-1083_T-923_Itr_W13_V4 | Hypertension | Engineered | LP: cardi.health/home | FB: Cardi,US | Broad | 25+ | All | 7DC1DV,$139,"4,684",2025-04-08,2025-04-13,5
56,CH_MPS_FB_1195_IMG_EN_C-seniors_H-1083_T-923_Itr_W14_V2 | Hypertension | Engineered | LP: cardi.health/home | FB: Cardi,CH_MPS_FB_1195_IMG_EN_C-seniors_H-1083_T-923_Itr_W14_V2 | WK14,$135,"4,442",2025-04-02,2025-04-10,8
57,CH_NB_FB_1182_IMG_EN_C-Seniors_H-1083_T-926_W09_V6 | Hypertension | Engineered,US | Saint Patrick's Day (holiday) | 18+ | All | 7DC1DV,$130,"2,961",2025-03-21,2025-04-14,24
58,CH_RK_FB_1151_F-IMG_L-EN_C-NewYear_H-939_T-1_Itr_W51_V4 | Hypertension | Engineered | LP: cardi.health/home,US | Instagram (social media) | 18+ | All | 7DC1DV,$125,"7,254",2025-03-12,2025-04-13,32
59,CH_NB_FB_1182_IMG_EN_C-Seniors_H-1083_T-926_W09_V6 | Hypertension | Engineered | LP: cardi.health/home | FB: Cardi,US | Broad | 18+ | W | 1DC | CpR | Batch 1,$124,"4,495",2025-04-08,2025-04-10,2
60,CH_NB_FB_1182_IMG_EN_C-Seniors_H-1083_T-926_W09_V6 | Hypertension | Engineered,US | Los Angeles Lakers (basketball team) | 18+ | All | 7DC1DV,$122,"2,854",2025-03-14,2025-04-13,30
61,CH_LA_FB_1197_IMG_EN_C-iterations_H-1083_T-926_Itr_W14_V1 | 28-Day Plan | Engineered | LP: cardi.health/home | FB: Cardi,US | Broad | 18+ | W | 1DC | CpR | Batch 1,$121,"4,104",2025-04-08,2025-04-13,5
