,Ad Name,Adset Name,Creative Type,Spend In USD,Impressions,First Ad Spend Date,Last Ad Spend Date,Days ad spending
1,CH_LA_FB_1064_F-IMG_L-EN_C-DrawnHeart_H-939_T-1_Itr_W30_V1 | Hypertension | Engineered - Copy 2,Cardi Leads - Non Buyers | 11.26 ads | RMR,,"$1,738","59,754",2024-11-07,2025-01-14,68
2,CH_MPS_FB_846_AdT-SplitScreen_I-woman_A-WL_SA-0_IMG_1x1_S-Ph_M-Fem_H-0_T-155_CTA-0_EN_X-Itr_V-2,Broad_A30_65_846_Max.n_06.18 #2,SHARE,"$1,285","37,824",2023-06-18,2025-01-13,575
3,CH_AD_FB_785_AdT-Testi_I-woman_A-MP_SA-0_IMG_1x1_S-Ph_M-Fem_H-474_T-499_CTA-0_EN_X-New_V-1,Broad_A30_65_Testimonial_785_06.19 #1,SHARE,$844,"24,825",2023-06-19,2025-01-12,573
4,CH_RK_FB_1151_F-IMG_L-EN_C-NewYear_H-939_T-1_Itr_W51_V4 | Hypertension | Engineered - Copy,​ All 30+ | Women in Control,,$672,"47,462",2024-12-23,2025-01-21,29
5,CH_MPS_FB_771_AdT-Testi_I-bwgirl_A-WL_SA-13_IMG_1x1_S-Ph_M-Fem_H-0_T-457_CTA-0_EN_X-New_V-1 - Copy,Golden Globes | All 25+ | Batch 6,SHARE,$429,"16,696",2025-01-08,2025-01-14,6
6,CH_MPS_FB_1118_IMG_EN_C-CardiacDietforDummies_H-991_W42_V2 | Hypertension | Engineered - Copy 6,Broad_A30_65_MAXN_846 || 01.07,SHARE,$392,"19,585",2025-01-07,2025-01-13,6
7,CH_RK_FB_1151_IMG_EN_C-NewYear_H-1044_T-1_W51_V6 | Hypertension | Engineered - Copy 3,WW full || Broad || All 18+ excl. Purchasers,SHARE,$354,"89,643",2025-01-01,2025-01-09,8
8,CH_RK_FB_1151_F-IMG_L-EN_C-NewYear_H-939_T-1_Itr_W51_V4 | Hypertension | Engineered - Copy,Heartbeats & High Heels | W 35+,SHARE,$332,"13,853",2025-01-02,2025-01-15,13
9,CH_MPS_FB_1118_IMG_EN_C-CardiacDietforDummies_H-991_W42_V2 | Hypertension | Engineered - Copy 6,Broad_A30_65_MAXN_846,SHARE,$263,"10,468",2025-01-10,2025-01-14,4
10,CH_MPS_FB_1132_IMG_EN_C-MDads_H-607_T-612_W46_V7 | Hypertension | Engineered - Copy 4,Golden Globes | All 25+ | Batch 6,SHARE,$246,"6,966",2025-01-08,2025-01-14,6
11,MD_LA_FB_1142_IMG_EN_C-Benefits_H-1034_T-612_W48_V5 | Hypertension | Engineered | LP: cardi.health/home-1300-calorie-diet,"US, CA || Broad || All 25+ excl. Purchasers",,$234,"8,055",2024-12-18,2025-01-08,21
12,CH_RK_FB_1151_F-IMG_L-EN_C-NewYear_H-939_T-1_Itr_W51_V4 | Hypertension | Engineered - Copy,All 18+ | Meal Plans for Heart Issues,SHARE,$222,"8,503",2025-01-02,2025-01-09,7
13,CH_LA_FB_1157_IMG_EN_C-Workshop_H-1045_T-1_W02_V1 | Easy-to-follow | DASH diet challenge | LP: cardi.health/home,CH_LA_FB_1157_IMG_EN_C-Workshop_H-1045_T-1_W02_V1 | WK02,,$211,"9,170",2025-01-10,2025-01-12,2
14,CH_RK_FB_1151_IMG_EN_C-NewYear_W51_V2 | Hypertension | Engineered - Copy,Cardi Leads - Non Buyers | Top4 | NY ads | RMR,SHARE,$210,"5,109",2024-12-23,2025-01-21,29
15,CH_LA_FB_1064_F-IMG_L-EN_C-DrawnHeart_H-939_T-1_Itr_W30_V1 | Hypertension | Engineered - Copy 2,WC || WW || ABO || Advantage+ shopping campaign || 7D Attribution || 20% Cap || Home LP || 01.10  Ad set,,$196,"28,515",2025-01-10,2025-01-13,3
16,CH_LA_FB_1064_F-IMG_L-EN_C-DrawnHeart_H-939_T-1_Itr_W30_V1 | Hypertension | Engineered - Copy 2,Cardi Leads - Non Buyers | All 18+,SHARE,$184,"7,391",2025-01-10,2025-01-14,4
17,CH_RK_FB_1151_F-IMG_L-EN_C-NewYear_H-939_T-1_Itr_W51_V4 | Hypertension | Engineered - Copy,​ All 30+ | Women in Control #2,SHARE,$166,"9,854",2025-01-06,2025-01-09,3
18,CH_RK_FB_1151_F-IMG_L-EN_C-NewYear_H-939_T-1_Itr_W51_V4 | Hypertension | Engineered,Cardi Leads - Non Buyers | All 18+,,$139,"5,829",2025-01-10,2025-01-11,1
19,CH_LA_FB_1064_F-IMG_L-EN_C-DrawnHeart_H-939_T-1_Itr_W30_V1 | Hypertension | Engineered,Heartbeats & High Heels | W 35+,,$139,"5,628",2025-01-10,2025-01-12,2
20,CH_MPS_FB_868_AdT-FakeInt_I-comment_A-MP_SA-17_IMG_1x1_S-Ph_M-Fem_H-607_T-698_CTA-96_EN_X-Itr_V-1 – Copy 5 - Copy,Advantage+ shopping campaign 12/27/2024 Ad set,,$137,"4,420",2025-01-03,2025-01-11,8
21,CH_MPS_FB_952_AdT-Testi_I-blue_A-MP_SA-0_IMG_1x1_S-Ph_M-Man_H-864_T-868_CTA-55_EN_X-New_V-5.png | The Ultimate | Absolutely | LP: cardi.health/home,(952-6 Batch) US / Broad / FU:MAIN / All / 18+ / exPUR180 / 7dc1dv | WK02,,$133,"3,626",2024-01-10,2025-01-07,363
22,CH_RK_FB_1151_F-IMG_L-EN_C-NewYear_H-939_T-1_Itr_W51_V4 | Hypertension | Engineered,Women in Control |​ All 30+,SHARE,$130,"8,782",2025-01-10,2025-01-11,1
23,CH_MPS_FB_1118_IMG_EN_C-CardiacDietforDummies_H-991_W42_V2 | Hypertension | Engineered,Cardi Leads - Non Buyers | All 18+,SHARE,$121,"4,176",2025-01-10,2025-01-21,11
24,CH_MPS_FB_1015_EN_IMG_1x1_AdT-Types_I-Cha_H-925_T-0_CTA-26_C-BU_V2  | Hypertension | Engineered | LP: cardi.health/home-1300-calorie-diet,Advantage+ shopping campaign 12/27/2024 Ad set,,$120,"5,208",2024-12-27,2025-01-10,14
25,CH_RK_FB_1151_F-IMG_L-EN_C-NewYear_H-939_T-1_Itr_W51_V4 | Hypertension | Engineered - Copy 2,Broad_A30_65_MAXN_846 || 01.07,,$103,"4,329",2025-01-07,2025-01-08,1
26,CH_RK_FB_1151_F-IMG_L-EN_C-NewYear_H-939_T-1_Itr_W51_V4 | Hypertension | Engineered - Copy,Heartbeats & High Heels | W 35+,SHARE,$96,"3,494",2025-01-10,2025-01-12,2
27,CH_RK_FB_1151_F-IMG_L-EN_C-NewYear_H-939_T-1_Itr_W51_V4 | Hypertension | Engineered - Copy,WC || WW || ABO || Advantage+ shopping campaign || 7D Attribution || 20% Cap || Home LP || 01.10  Ad set,,$93,"5,471",2025-01-10,2025-01-29,19
28,CH_MPS_FB_952_AdT-Testi_I-yellow_A-MP_SA-0_IMG_1x1_S-Ph_M-Fem_H-865_T-870_CTA-383_EN_X-New_V-6.png | The Ultimate | Absolutely | LP: cardi.health/home,(952-7 Batch) US / Broad / FU:MAIN / All / 18+ / exPUR180 / 7dc1dv | WK02,,$92,"1,932",2024-01-10,2025-01-07,363
29,CH_MPS_FB_952_AdT-HI_I-meat_A-MP_SA-0_IMG_1x1_S-Ph_M-0_H-868_T-868_CTA-0_EN_X-New_V-9.png | Heart Health | Great for people | LP: cardi.health/home,(952-2 Batch) US / Broad / FU:MAIN / All / 18+ / exPUR180 / 7dc1dv | WK02,,$92,"4,067",2024-01-10,2025-01-07,363
30,CH_LA_FB_1064_F-IMG_L-EN_C-DrawnHeart_H-939_T-1_Itr_W30_V1 | Hypertension | Engineered - Copy 2,Cardi Leads - Non Buyers | All 18+,SHARE,$91,"2,786",2025-01-10,2025-01-12,2
31,CH_MPS_FB_771_AdT-Testi_I-bwgirl_A-WL_SA-13_IMG_1x1_S-Ph_M-Fem_H-0_T-457_CTA-0_EN_X-New_V-1 - Copy,Golden Globes | All 25+ | Batch 6,SHARE,$89,"2,541",2025-01-10,2025-01-12,2
32,CH_RK_FB_1151_IMG_EN_C-NewYear_H-1044_T-1_W51_V6 | Hypertension | Engineered - Copy 4,"US, CA || Broad || All 25+ excl. Purchasers #5",,$87,"3,353",2025-01-06,2025-01-07,1
33,CH_MPS_FB_1118_IMG_EN_C-CardiacDietforDummies_H-991_W42_V2 | Hypertension | Engineered - Copy 7,Golden Globes | All 25+ | Batch 5,,$84,"3,313",2025-01-08,2025-01-09,1
34,CH_MPS_FB_1104_VID_EN_C-Workshop_H-991_W39_V6  | Tasty Foods  | Engineered - Copy 3,Cardi Leads - Non Buyers | RMR #6,,$84,"2,927",2025-01-06,2025-01-07,1
35,CH_RK_FB_1151_IMG_EN_C-NewYear_W51_V2 | Hypertension | Engineered - Copy 2,Advantage+ shopping campaign 12/27/2024 Ad set,,$77,"2,569",2025-01-03,2025-01-11,8
36,CH_MPS_FB_846_AdT-SplitScreen_I-woman_A-WL_SA-0_IMG_1x1_S-Ph_M-Fem_H-0_T-155_CTA-0_EN_X-Itr_V-2,Broad_A30_65_846_Max.n_06.18 #2,SHARE,$75,"2,414",2023-06-19,2025-01-13,574
37,CH_RK_FB_1151_IMG_EN_C-NewYear_H-1044_T-1_W51_V6 | Hypertension | Engineered - Copy 4,Broad_A30_65_MAXN_846 || 01.07,,$75,"3,151",2025-01-07,2025-01-08,1
38,CH_MPS_FB_952_AdT-Simple_I-eggs_A-MP_SA-0_IMG_1x1_S-Ph_M-0_H-862_T-0_CTA-0_EN_X-New_V-3.png | Heart Health | Great for people | LP: cardi.health/home,(952-9 Batch) US / Broad / FU:MAIN / All / 18+ / exPUR180 / 7dc1dv | WK02,,$73,"1,863",2024-01-10,2025-01-07,363
39,CH_LA_FB_1146_IMG_EN_C-CardiacDiet_H-1029_W49_V3 | Hypertension | Engineered - Copy 2,Advantage+ shopping campaign 12/27/2024 Ad set,,$72,"3,366",2025-01-03,2025-01-11,8
40,CH_MPS_FB_952_AdT-Simple_I-eggs_A-MP_SA-0_IMG_1x1_S-Ph_M-0_H-866_T-0_CTA-0_EN_X-New_V-7.png | Hypertension | Engineered | LP: cardi.health/home,(952-3 Batch) US / Broad / FU:MAIN / All / 18+ / exPUR180 / 7dc1dv | WK02,,$69,"3,490",2024-01-10,2025-01-07,363
41,CH_MPS_FB_771_AdT-Testi_I-bwgirl_A-WL_SA-13_IMG_1x1_S-Ph_M-Fem_H-0_T-457_CTA-0_EN_X-New_V-1,Women in Control |​ All 30+,,$68,"7,406",2025-01-10,2025-01-12,2
42,CH_MPS_FB_1132_IMG_EN_C-MDads_H-607_T-612_W46_V7 | Hypertension | Engineered - Copy 3,Advantage+ shopping campaign 12/27/2024 Ad set,,$67,"1,872",2025-01-03,2025-01-11,8
43,CH_MPS_FB_1153_IMG_EN_C-MDads_H-961_T-1_W01_V3 | Personal diet | Engineered | LP: cardi.health/home,CH_MPS_FB_1153_IMG_EN_C-MDads_H-961_T-1_W01_V3 | WK01,,$66,"2,311",2025-01-03,2025-01-06,3
44,CH_MPS_FB_1132_IMG_EN_C-MDads_H-607_T-612_W46_V7 | Hypertension | Engineered - Copy 4,Golden Globes | All 25+ | Batch 6,SHARE,$65,"1,275",2025-01-10,2025-01-12,2
45,CH_MPS_FB_1104_VID_EN_C-Workshop_H-991_W39_V6  | Tasty Foods  | Engineered - Copy 3,Cardi Leads - Non Buyers | RMR #6,VIDEO,$64,"1,636",2025-01-06,2025-01-06,0
46,CH_MPS_FB_952_AdT-HI_I-meat_A-MP_SA-0_IMG_1x1_S-Ph_M-0_H-868_T-868_CTA-0_EN_X-New_V-9.png | Hypertension | Engineered | LP: cardi.health/home,WW full || Broad || All 18+ excl. Purchasers #7,,$63,"17,693",2025-01-06,2025-01-06,0
47,CH_MPS_FB_979_EN_IMG_1x1_AdT-SplitScreen_I-Cha_H-898_T-881_CTA-236_C-BU_V4 | Easy-to-follow | DASH diet challenge |  LP: https://cardi.health/home/,Advantage+ shopping campaign 12/27/2024 Ad set,,$62,"1,327",2025-01-03,2025-01-11,8
48,CH_RK_FB_1151_F-IMG_L-EN_C-NewYear_H-939_T-1_Itr_W51_V4 | Hypertension | Engineered,WC || WW || ABO || Advantage+ shopping campaign || 7D Attribution || 20% Cap || Home LP || 01.10  Ad set,,$61,"3,540",2025-01-10,2025-01-12,2
49,MD_LA_FB_1142_IMG_EN_C-Benefits_H-1034_T-612_W48_V5 | Hypertension | Engineered | LP: cardi.health/home-1300-calorie-diet - Copy,WW full || Broad || All 18+ excl. Purchasers,SHARE,$59,"13,144",2025-01-01,2025-01-10,9
50,CH_LA_FB_1064_F-IMG_L-EN_C-DrawnHeart_H-939_T-1_Itr_W30_V1 | Hypertension | Engineered,WC || WW || ABO || Advantage+ shopping campaign || 7D Attribution || 20% Cap || Home LP || 01.10  Ad set,,$58,"6,555",2025-01-10,2025-01-16,6
51,CH_RK_FB_1151_F-IMG_L-EN_C-NewYear_H-939_T-1_Itr_W51_V4 | Hypertension | Engineered - Copy,Heartbeats & High Heels | W 35+,SHARE,$57,"2,319",2025-01-10,2025-01-15,5
52,CH_RK_FB_1151_IMG_EN_C-NewYear_H-1044_T-1_W51_V6 | Hypertension | Engineered - Copy 4,Golden Globes | All 25+ | Batch 3,,$56,"2,603",2025-01-08,2025-01-09,1
53,CH_RK_FB_1151_F-IMG_L-EN_C-NewYear_H-939_T-1_Itr_W51_V4 | Hypertension | Engineered - Copy 2,Golden Globes | All 25+ | Batch 1,,$56,"2,255",2025-01-08,2025-01-09,1
54,CH_LA_FB_1157_IMG_EN_C-Workshop_H-1040_W02_V4 | Easy-to-follow | DASH diet challenge | LP: cardi.health/home,CH_LA_FB_1157_IMG_EN_C-Workshop_H-1040_W02_V4 | WK02,,$56,"1,643",2025-01-10,2025-01-13,3
55,CH_LA_FB_1064_F-IMG_L-EN_C-DrawnHeart_H-939_T-1_Itr_W30_V1 | Hypertension | Engineered - Copy 3,Golden Globes | All 25+ | Batch 2,,$56,"2,834",2025-01-08,2025-01-09,1
56,CH_RK_FB_1151_F-IMG_L-EN_C-NewYear_H-939_T-1_Itr_W51_V4 | Hypertension | Engineered - Copy,​ All 30+ | Women in Control #1,SHARE,$56,"2,800",2025-01-06,2025-01-07,1
57,CH_MPS_FB_1132_IMG_EN_C-MDads_H-607_T-612_W46_V7 | Hypertension | Engineered,Women in Control |​ All 30+,,$54,"3,737",2025-01-10,2025-01-13,3
58,CH_MPS_FB_1118_IMG_EN_C-CardiacDietforDummies_H-991_W42_V2 | Hypertension | Engineered - Copy 6,Broad_A30_65_MAXN_846,SHARE,$54,"2,167",2025-01-10,2025-01-13,3
59,CH_AD_FB_785_AdT-Testi_I-man_A-MP_SA-0_IMG_1x1_S-Ph_M-Man_H-476_T-499_CTA-0_EN_X-New_V-1,Broad_A30_65_Testimonial_785_06.19 #1,SHARE,$53,"1,907",2023-06-19,2025-01-07,568
60,CH_MPS_FB_1132_IMG_EN_C-MDads_H-607_T-612_W46_V7 | Hypertension | Engineered - Copy – Copy,WW full || Broad || All 18+ excl. Purchasers,SHARE,$52,"7,383",2025-01-01,2025-01-06,5
61,CH_MPS_FB_1118_IMG_EN_C-CardiacDietforDummies_H-991_W42_V2 | Hypertension | Engineered,WC || WW || ABO || Advantage+ shopping campaign || 7D Attribution || 20% Cap || Home LP || 01.10  Ad set,,$50,"4,817",2025-01-10,2025-01-13,3
62,CH_MPS_FB_1157_IMG_EN_C-Workshop_H-1050_W02_V2 | Hypertension | Engineered | LP: cardi.health/home,CH_MPS_FB_1157_IMG_EN_C-Workshop_H-1050_W02_V2 | WK02,,$49,"1,676",2025-01-11,2025-01-13,2
63,CH_AD_FB_853_AdT-Testi_I-bw_A-WL_SA-13_IMG_1x1_S-Ph_M-Man_H-0_T-457_CTA-0_EN_X-Itr_V-1,WW_MAIN_CC_120_MAXN_A28-65_762_770_771,,$49,"10,712",2025-01-07,2025-01-08,1
64,CH_MPS_FB_952_AdT-HI_I-meat_A-MP_SA-0_IMG_1x1_S-Ph_M-0_H-868_T-868_CTA-0_EN_X-New_V-9.png | Hypertension | Engineered | LP: cardi.health/home,​ All 30+ | Women in Control #2,,$49,"25,772",2025-01-06,2025-01-06,0
65,CH_MPS_FB_1118_IMG_EN_C-CardiacDietforDummies_H-991_W42_V2 | Hypertension | Engineered - Copy 5,WW full || Broad || All 18+ excl. Purchasers,SHARE,$49,"9,952",2025-01-01,2025-01-11,10
66,CH_LA_FB_1157_IMG_EN_C-Workshop_H-1045_T-1_W02_V1 | Hypertension | Engineered | LP: cardi.health/home,CH_LA_FB_1157_IMG_EN_C-Workshop_H-1045_T-1_W02_V1 | WK02,,$48,"1,801",2025-01-10,2025-01-13,3
