,Ad Name,Adset Name,Creative Type,Spend In USD,Impressions,First Ad Spend Date,Last Ad Spend Date,Days ad spending
1,CH_MPS_FB_1195_IMG_EN_C-seniors_H-1083_T-923_Itr_W14_V2 | Hypertension | Engineered | LP: cardi.health/home | FB: Cardi,WC || US UK || All || TOP LTV || TOP L7D || 1DC || 25+ || Automatic Placements || Facebook Pixel,SHARE,"$1,519","30,469",2025-05-21,2025-05-25,4
2,CH_NB_FB_1182_IMG_EN_C-Seniors_H-1083_T-926_W09_V6 | Hypertension | Engineered - Copy,WC || TOP3 || All || Broad || L30D || 7DC1DV || 25+ || Automatic Placements || Facebook Pixel,SHARE,$648,"14,131",2025-05-23,2025-05-25,2
3,CH_AY_FB_1183_IMG_EN_C-Grandmas_H-1085_T-923_W09_V6 | Hypertension | Engineered | LP: cardi.health/home/dash-diet | FB: Heartbeats,US | Broad | 25+ | All | 7DC1DV | 05.19 - Copy,SHARE,$502,"21,314",2025-05-19,2025-05-21,2
4,CH_RK_FB_1160_IMG_EN_C-MDads_H-1040_W03_V2 | Hypertension | Engineered | LP: cardi.health/home - Copy 7,US | Broad | 25+ | All | 7DC1DV | 05.24,SHARE,$478,"21,298",2025-05-24,2025-05-26,2
5,CH_LA_FB_1202_IMG_EN_C-dashdiet_H-1083_T-926_W16_V1 | Hypertension | Engineered | LP: cardi.health/home | FB: Cardi Health,TOP3 | Broad | 25+ | All | 7DC1DV | 05.19 - Copy,SHARE,$326,"16,213",2025-05-19,2025-05-20,1
6,CH_MPS_FB_1184_IMG_EN_C-Seniors_H-1083_T-926_Itr_W10_V2 | Hypertension | Engineered | LP: https://cardi.health/home - Copy 3,US | Broad | 25+ | All | 7DC1DV | 05.19 - Copy,SHARE,$323,"12,349",2025-05-20,2025-05-21,1
7,CH_AY_FB_1181_IMG_EN_C-Hearts_H-367_T-612_W09_V1 | Dash Diet for | Engineered - Copy,TOP3 | Broad | 25+ | All | 7DC1DV | 05.20 - Copy,SHARE,$314,"22,292",2025-05-20,2025-05-21,1
8,CH_NB_FB_1182_IMG_EN_C-Seniors_H-1083_T-926_W09_V6 | Hypertension | Engineered,WW | TOP 2% LTV | 25+ | All | 7DC1DV | 05.23,SHARE,$300,"6,775",2025-05-23,2025-05-24,1
9,CH_MPS_FB_1195_IMG_EN_C-seniors_H-1083_T-923_Itr_W14_V2 | Hypertension | Engineered | LP: cardi.health/home | FB: Cardi - Copy,US | Broad | 25+ | All | 7DC1DV | FB ONLY | 05.24,SHARE,$294,"10,354",2025-05-24,2025-05-26,2
10,CH_RK_FB_1200_IMG_EN_C-DashDiet_H-1083_T-926_W15_V1 | 28-Day Plan | Engineered,WC || US UK || All || TOP LTV || TOP L7D || 1DC || 25+ || Automatic Placements || Facebook Pixel,SHARE,$282,"7,687",2025-05-21,2025-05-25,4
11,CH_AY_FB_1183_IMG_EN_C-Grandmas_H-1085_T-923_W09_V6 | Hypertension | Engineered | LP: cardi.health/home/dash-diet | FB: Heartbeats,US | Broad | 25+ | All | 7DC1DV | 05.20 - Copy,SHARE,$280,"12,179",2025-05-20,2025-05-21,1
12,CH_MPS_FB_1162_IMG_EN_C-Artery_H-1057_T-1_Itr_W04_V4 | Hypertension | Engineered | LP: cardi.health/home | FB: Cardi Health | CTA: Learn More,TOP3 | Broad | 25+ | All | 7DC1DV | 05.20 - Copy,SHARE,$279,"17,227",2025-05-20,2025-05-20,0
13,CH_LA_FB_1064_F-IMG_L-EN_C-DrawnHeart_H-939_T-1_Itr_W30_V1 | Hypertension | Engineered | LP: cardi.health/home - Copy 2,US | HEARTS | Yoga | 25+ | All | 7DC1DV | 05.22 - Copy,SHARE,$264,"17,124",2025-05-22,2025-05-23,1
14,CH_NB_FB_1182_IMG_EN_C-Seniors_H-1083_T-926_W09_V6 | Hypertension | Engineered - Copy 2,US | Broad | 25+ | All | 7DC1DV | 05.24,SHARE,$253,"7,247",2025-05-24,2025-05-26,2
15,CH_RK_FB_1160_IMG_EN_C-MDads_H-1040_W03_V2 | Hypertension | Engineered | LP: cardi.health/home - Copy 5,US | Music Off | Broad | 25+ | All | 7DC1DV | 05.23,SHARE,$247,"9,804",2025-05-23,2025-05-26,3
16,CH_MPS_FB_1195_IMG_EN_C-seniors_H-1083_T-923_Itr_W14_V2 | Hypertension | Engineered | LP: cardi.health/home | FB: Cardi - Copy 6,WW | Broad | 25+ | All,SHARE,$223,"18,676",2025-05-18,2025-05-19,1
17,CH_LA_FB_1152_IMG_EN_C-Eggs_H-1028_T-612_W51_V3 | Hypertension | Engineered | FB: Cardi Health | CTA: Learn More - Copy 5,All | 18+ | TOP2 || 1DC,SHARE,$223,"7,372",2025-05-24,2025-05-25,1
18,CH_RK_FB_1160_IMG_EN_C-MDads_H-1040_W03_V2 | Hypertension | Engineered | LP: cardi.health/home - Copy 7,US | Broad | 25+ | All | 7DC1DV | FB ONLY | 05.24,SHARE,$223,"9,552",2025-05-24,2025-05-25,1
19,CH_RK_FB_1160_IMG_EN_C-MDads_H-1040_W03_V2 | Hypertension | Engineered | LP: cardi.health/home - Copy 5,US | Music On | Broad | 25+ | All | 7DC1DV | 05.23,SHARE,$216,"7,647",2025-05-23,2025-05-26,3
20,CH_RK_FB_1200_IMG_EN_C-DashDiet_H-1083_T-926_W15_V1 | 28-Day Plan | Engineered,WC || US UK || All || TOP LTV || TOP L7D || 1DC || 25+ || Automatic Placements || Facebook Pixel - Copy,SHARE,$204,"9,862",2025-05-19,2025-05-21,2
21,CH_RK_FB_1160_IMG_EN_C-MDads_H-1040_W03_V2 | Hypertension | Engineered | LP: cardi.health/home - Copy 2,WC || US || CBO || Advantage+ shopping campaign || Facebook Pixel,SHARE,$201,"8,009",2025-05-20,2025-05-21,1
22,CH_RK_FB_1160_IMG_EN_C-MDads_H-1040_W03_V2 | Hypertension | Engineered | LP: cardi.health/home - Copy 4,US | Broad | 25+ | All | 7DC1DV | 05.22,SHARE,$196,"7,514",2025-05-22,2025-05-23,1
