,Ad Name,Adset Name,Creative Type,Spend In USD,Impressions,First Ad Spend Date,Last Ad Spend Date,Days ad spending
1,CH_LA_FB_1152_IMG_EN_C-Eggs_H-1028_T-612_W51_V3 | Hypertension | Engineered | FB: Cardi Health | CTA: Learn More - Copy,US | YouTube (streaming service) | 18+ | All | 7DC1DV,SHARE,$690,"32,895",2025-05-14,2025-05-18,4
2,CH_LA_FB_1152_IMG_EN_C-Eggs_H-1028_T-612_W51_V3 | Hypertension | Engineered | FB: Cardi Health | CTA: Learn More - Copy,US | Knicks/Celtics | 18+ | All | 7DC1DV,SHARE,$493,"28,473",2025-05-15,2025-05-18,3
3,CH_MPS_FB_1195_IMG_EN_C-seniors_H-1083_T-923_Itr_W14_V2 | Hypertension | Engineered | LP: cardi.health/home | FB: Cardi - Copy 6,WW | Broad | 25+ | All,SHARE,$421,"45,625",2025-05-17,2025-05-19,2
4,CH_LA_FB_1202_IMG_EN_C-dashdiet_H-1083_T-926_W16_V1 | Hypertension | Engineered | LP: cardi.health/home | FB: Cardi Health,US | Amazon/UPS | 18+ | All | 7DC1DV,SHARE,$369,"15,505",2025-05-15,2025-05-17,2
5,CH_RK_FB_1201_IMG_EN_C-Seniors_H-1083_T-926_W16_V3.png | Hypertension | Engineered - Copy 3,WC || TOP3 || All || Broad || L30D || 7DC1DV || 25+ || Automatic Placements || Facebook Pixel,SHARE,$305,"13,600",2025-05-13,2025-05-14,1
6,CH_MPS_FB_1195_IMG_EN_C-seniors_H-1083_T-923_Itr_W14_V2 | Hypertension | Engineered | LP: cardi.health/home | FB: Cardi - Copy 4,Broad | 18+ | All | TOP3 | Facebook Pixel | 1DC,SHARE,$244,"11,140",2025-05-16,2025-05-17,1
7,CH_RK_FB_1151_F-IMG_L-EN_C-NewYear_H-939_T-1_Itr_W51_V4 | Hypertension | Engineered | LP: cardi.health/home | FB: Heartbeats,WC || US || CBO || Advantage+ shopping campaign || Facebook Pixel || Mixed LP,SHARE,$229,"11,575",2025-05-17,2025-05-19,2
8,CH_RK_FB_1207_IMG_EN_C-MD_H-939_T-1_W17_V3.png | 28-Day Plan | My sister told - Copy 3,WC || WW || All || Broad || TOP L3D || 7DC1DV || 18+ || Automatic Placements || Facebook Pixel - Copy,SHARE,$226,"16,854",2025-05-14,2025-05-16,2
9,CH_LA_FB_1152_IMG_EN_C-Eggs_H-1028_T-612_W51_V3 | Hypertension | Engineered | FB: Cardi Health | CTA: Learn More,WC || WW || All || Broad || Yesterday || 7DC1DV || 25+ || Automatic Placements || Facebook Pixel,SHARE,$219,"14,213",2025-05-12,2025-05-13,1
10,CH_MPS_FB_1211_IMG_EN_C-Cholesterol_H-1106_T-926_Itr_W19_V2.png | 28-Day Plan | Engineered - Copy 4,WC || US || Women || Broad || Cholesterol || 7DC1DV || 25+ || Automatic Placements || Facebook Pixel,SHARE,$211,"8,912",2025-05-13,2025-05-13,0
11,CH_NB_FB_1182_IMG_EN_C-Seniors_H-1083_T-926_W09_V6 | Hypertension | Engineered | LP: cardi.health/home | FB: Cardi,WC || WW || All || Broad || L3M || 7DC1DV || 25+ || Automatic Placements || Facebook Pixel,SHARE,$194,"7,063",2025-05-13,2025-05-14,1
12,CH_RK_FB_1207_IMG_EN_C-MD_H-1105_T-926_W17_V2.png | 28-Day Plan | My sister told - Copy 4,All | 18+ | TOP2 | TOPL14D | 7DC1DV - Copy 2,SHARE,$187,"5,286",2025-05-17,2025-05-18,1
13,CH_NB_FB_1182_IMG_EN_C-Seniors_H-1083_T-926_W09_V6 | Hypertension | Engineered | LP: cardi.health/home | FB: Cardi - Copy,WC || US UK || All || LAL Klinio Purch || TOP L3M || 7DC1DV || 40+ || Automatic Placements || Facebook Pixel,SHARE,$182,"4,777",2025-05-14,2025-05-15,1
14,CH_LA_FB_1152_IMG_EN_C-Eggs_H-1028_T-612_W51_V3 | Hypertension | Engineered | FB: Cardi Health | CTA: Learn More - Copy 3,WC || WW || All || Broad || Yesterday || 7DC1DV || 25+ || Automatic Placements || Facebook Pixel,SHARE,$175,"10,145",2025-05-13,2025-05-14,1
15,CH_MPS_FB_1184_IMG_EN_C-Seniors_H-1083_T-926_Itr_W10_V2 | Hypertension | Engineered | LP: https://cardi.health/home - Copy 2,Broad 25+ | TOP Yesterday | All | 7DC1DV,SHARE,$154,"4,961",2025-05-17,2025-05-17,0
16,CH_RK_FB_1175_IMG_EN_C-DashDiet_H-1065_T-923_W07_V3 | Hypertension | Engineered | LP: cardi.health/home | FB: Cardi,WC || US || CBO || Advantage+ shopping campaign || Facebook Pixel || Mixed LP,SHARE,$151,"5,383",2025-05-17,2025-05-19,2
17,CH_RK_FB_1200_IMG_EN_C-DashDiet_H-1083_T-926_W15_V3 | Dynamic | FB: Cardi Health | CTA: Learn More,WC || WW || All || Broad || Yesterday || 7DC1DV || 25+ || Automatic Placements || Facebook Pixel - Copy 2,SHARE,$148,"5,638",2025-05-12,2025-05-13,1
18,CH_MPS_FB_1211_IMG_EN_C-Cholesterol_H-1106_T-926_Itr_W19_V2.png | 28-Day Plan | Engineered - Copy 4,WC || US || All || Broad || Cholesterol || 7DC1DV || 25+ || Automatic Placements || Facebook Pixel,SHARE,$141,"4,836",2025-05-13,2025-05-13,0
19,CH_MPS_FB_1209_IMG_EN_C-seniors_H-1106_T-926_Itr_W18_V4.png | 28-Day Plan | Engineered | FB: Cardi Health | CTA: Learn more,WC || WW || All || Broad || 7DC1DV || 40+ || Automatic Placements || Facebook Pixel,SHARE,$138,"10,876",2025-05-15,2025-05-15,0
20,CH_LA_FB_1152_IMG_EN_C-Eggs_H-1028_T-612_W51_V3 | Hypertension | Engineered | FB: Cardi Health | CTA: Learn More - Copy,WC || WW || All || TOP Yesterday || 7DC1DV || 40+ || Automatic Placements || Facebook Pixel,SHARE,$136,"5,643",2025-05-14,2025-05-15,1
21,CH_LA_FB_1152_IMG_EN_C-Eggs_H-1028_T-612_W51_V3 | Hypertension | Engineered | FB: Cardi Health | CTA: Learn More - Copy,All | 18+ | TOP2 | TOPL14D | 7DC1DV,SHARE,$134,"4,869",2025-05-17,2025-05-18,1
22,CH_MPS_FB_1209_IMG_EN_C-seniors_H-1106_T-926_Itr_W18_V4.png | 28-Day Plan | Engineered | FB: Cardi Health | CTA: Learn more,WC || WW || All || Broad || Yesterday || 7DC1DV || 25+ || Automatic Placements || Facebook Pixel,SHARE,$132,"40,009",2025-05-10,2025-05-13,3
23,CH_LA_FB_1152_IMG_EN_C-Eggs_H-1028_T-612_W51_V3 | Hypertension | Engineered | FB: Cardi Health | CTA: Learn More,All | 18+ | TOP2 | Best Ads Yesterday | 1DC1DV,SHARE,$129,"5,996",2025-05-16,2025-05-16,0
24,CH_MPS_FB_1204_IMG_EN_C-Artery_H-1056_T-1_Itr_W16_V1.png | Hypertension | Engineered - Copy 6,Broad | 18+ | All | TOP3 | Facebook Pixel | 1DC,SHARE,$127,"6,434",2025-05-15,2025-05-16,1
25,CH_AY_FB_1183_IMG_EN_C-Grandmas_H-1085_T-923_W09_V6 | Hypertension | Engineered | LP: cardi.health/home/dash-diet | FB: Heartbeats,US | Knicks/Celtics | 18+ | All | 7DC1DV,SHARE,$127,"5,054",2025-05-18,2025-05-19,1
26,CH_RK_FB_1207_IMG_EN_C-MD_H-939_T-1_W17_V3.png | 28-Day Plan | My sister told - Copy 2,Broad | 18+ | All | TOP3 | Facebook Pixel | 1DC - Copy,SHARE,$124,"4,399",2025-05-16,2025-05-17,1
27,CH_RK_FB_1151_F-IMG_L-EN_C-NewYear_H-939_T-1_Itr_W51_V4 | Hypertension | Engineered || LP: https://cardi.health/home || FB: Cardi,"WC || WW || All || Broad || L30D - good cpa, less spend || 7DC1DV || 25+ || Automatic Placements || Facebook Pixel",SHARE,$122,"7,842",2025-05-13,2025-05-13,0
28,CH_AY_FB_1181_IMG_EN_C-Hearts_H-1069_T-612_W09_V2 | Hypertension | Engineered | LP: cardi.health/home | FB: Cardi Health | CTA: Learn More,All | 18+ | TOP2 | TOPL14D | 7DC1DV,SHARE,$121,"10,583",2025-05-17,2025-05-18,1
29,CH_LA_FB_1166_IMG_EN_C-MDAds_H-1063_T-1_W05_V6 | Hypertension | Engineered | LP: cardi.health/home - Copy 2,All | 18+ | TOP2 | 1DC1DV,SHARE,$120,"4,021",2025-05-15,2025-05-16,1
30,CH_RK_FB_1200_IMG_EN_C-DashDiet_H-1083_T-926_W15_V1 | 28-Day Plan | Engineered - Copy 7,US | Cardi Leads - Non Buyers | 18+ | All | 7DC1DV | CpR | Batch 4,SHARE,$115,"1,375",2025-05-17,2025-05-18,1
31,CH_NB_FB_1182_IMG_EN_C-Seniors_H-1083_T-926_W09_V6 | Hypertension | Engineered | LP: cardi.health/home | FB: Cardi - Copy,US | YouTube (streaming service) | 18+ | All | 7DC1DV,SHARE,$113,"3,589",2025-05-14,2025-05-15,1
32,CH_LA_FB_1166_IMG_EN_C-MDAds_H-1063_T-1_W05_V6 | Hypertension | Engineered | LP: cardi.health/home - Copy,Broad | 18+ | All | TOP3 | Facebook Pixel | 1DC,SHARE,$112,"3,493",2025-05-16,2025-05-17,1
