,Ad Name,Adset Name,Spend In USD,Impressions,First Ad Spend Date,Last Ad Spend Date,Days ad spending
1,BB_TT-FB_181_L-US_GS_18_AdT-Combo_Benefit-Freebook_Itr-24w43-1-VD - Copy,W20+ || Top7 Eng || Free Book Pixel || BB FrB LLA 5% || 1C || 10.29,"$5,581","173,400",2025-03-14,2025-04-14,31
2,BB_TT_418_L-US_SS_24_AdT-New_MN-Shoelovers_Benefit-Freebook_Itr-24w43-1-VD - Copy,W21+ || Top LTV || BB LLA 2% || 1C || 03.07,"$4,433","105,093",2025-03-07,2025-04-14,38
3,BB_TT-FB_181_L-US_GS_18_AdT-Combo_Benefit-Freebook_Itr-24w43-1-VD,W20+ || TopC || FrB Pixel || INT || 1C || 02.19,"$3,810","128,768",2025-02-19,2025-04-14,54
4,DF_3655_blog_experiment70book_cv_en_BR_1080_1_PG-Ruth_Lawson | How This Woman | This 70-year | LP:experiment70 – Copy 3,WW (incl. list) | Emails | 18-65+ | FB Pixel | 7C1V | 04.06,"$3,099","54,042",2025-04-06,2025-04-12,6
5,BB_SM_1719_JM_1_AdF-Vid_9x16_L-US_25w08_EXTRA20-Qbox_CTA-349,😏 || CC || TopC || LP:Mix || Bl30d || ASC || 1C || 03.21 Ad set,"$3,056","131,711",2025-03-21,2025-04-14,24
6,BB_SM_1522_SL_3_AdF-Vid_9x16_L-US_24w47_Offer-SignToGet-70Extra_CTA-331 - Copy 4,Manual W21+ || WW || BB vLLA 1% || BL14d || 1C || 01.31,"$2,885","124,928",2025-01-31,2025-04-14,73
7,DF_4076_blog_menopausebook_cv_en_BR_1080_9_Itr-25w03-1-4-OS_PG-Ruth_Lawson | Menopause: managing | And guess what? | LP:BB 575,Tier 1 | Broad | 18-65+ | FB Pixel | 7C1V1E | 04.05,"$2,823","114,113",2025-04-05,2025-04-14,9
8,BB_SM_1749_VD_2_AdF-St_1x1_L-US_25w10_FREEBOOK-Offer_Itr-1678 - Copy 2,W21+ || TopC || Broad || LP:Mix || FrB Bl30d || 1C || 03.27,"$2,782","83,086",2025-03-27,2025-04-14,18
9,BB_TT_418_L-US_SS_4_AdT-New_MN-Shoelovers_Testimonials_S-SMS50_Itr-CTA11-GS_WItr1_S-SP5-60 - Copy 3,W21+ || 🌎 WW || BB VV LLA5-10% || LP:Mix || Bl30d || 1C || 03.26,"$2,754","136,633",2025-03-26,2025-04-12,17
10,DF_4076_blog_menopausebook_cv_en_BR_1080_9_Itr-25w03-1-4-OS_PG-Ruth_Lawson | Menopause: managing | And guess what? | LP:BB 575,"US,UK,CA | Broad | LP: BB 575 | Top Ads | Dr. Ruth Lawson | New Potential Winners","$2,578","88,388",2025-03-29,2025-04-11,13
11,BBF_SM_151_SL_1_AdF-St_1x1_L-US_25w13_blog-Menopause40book-Blog_CTA-324_Itr-108_After45 | Menopause: managing | And guess what? | LP:BB 575,BBF_151_SL_25w13_Blog_Itr-108 | Batch #1 | LP:After45| blog_menopause_cv_en | LP: BBF 575,"$2,535","93,129",2025-04-05,2025-04-11,6
12,BB_SM_1741_AS_1_AdF-St_1x1_L-US_25w09_FREEBOOK-Offer_CTA-00_Itr-1678,590 | BB_SM_1741_AS_1_AdF-St_1x1_L-US_25w09_FREEBOOK-Offer_CTA-00_Itr-1678,"$2,505","88,974",2025-03-15,2025-04-14,30
13,BB_TT-FB_181_L-US_GS_18_AdT-Combo_Benefit-Freebook_Itr-24w43-1-VD - Copy,W21+ || Top LTV || BB LLA 4-6% || 1C || 03.07,"$2,169","83,516",2025-03-07,2025-04-14,38
14,BB_TT_418_L-US_SS_24_AdT-New_MN-Shoelovers_Benefit-Freebook_Itr-24w43-1-VD – Copy 5,WW (incl. list) | INT STACK | 18-65+ | FB Pixel | 1C1EV | 03.20,"$2,004","83,042",2025-03-20,2025-04-14,25
15,BB_SM_1678_AS_3-4_AdF-StS_1x1_L-US_25w06_Offer-Freebook - Copy,🫳 W21+ || WW || BB VV LLA1% || FrB || LP:Mix || Bl30d || 1C || 03.13 - Copy,"$1,963","85,262",2025-03-14,2025-04-10,27
16,BB_TT_418_L-US_SS_24_AdT-New_MN-Shoelovers_Benefit-Freebook_Itr-24w43-1-VD - Copy,W21+ || Top LTV || INT_Life extension || BL14d || 1C || 02.19,"$1,737","59,016",2025-02-19,2025-04-13,53
17,BB_GS_TT_181_22_MN-00_AdT-Combo_CH-60_ITR_GS7_GK5_VK1_VK1_VS-60_VK7_VK9_GS-Scr2_GS-H2_SS-60 - Copy,W21+ || 🌎 WW || BB vLLA1-5% || LP:Mix || Bl30d || 1C || 03.26,"$1,687","80,967",2025-03-26,2025-04-14,19
18,BBF_SM_141_SL_4_AdF-St_1x1_L-US_25w09_blog_bellybook_cv_en-Blog_Itr-132 | Simple belly fat | Bulge. Pooch. Pudge. | LP:BB 575,Tier 1 | Broad | 18-65+ | FB Pixel | 7C1V1E | 04.05,"$1,610","65,242",2025-04-05,2025-04-11,6
19,BB_GS_TT_95_1_MN-29-AMELIA_AdT-Testi_Dis-60 - Copy 2,W21+ || 🌎 WW || BB vLLA1-5% || LP:Mix || Bl30d || 1C || 03.26,"$1,606","133,287",2025-03-26,2025-04-14,19
20,BB_SM_1558_OS_1_AdF-St_1x1_L-US_24w49_Offer-Meetup_Extra20,581 | TOP3 | 50% + 20% | 1558,"$1,516","73,594",2024-12-05,2025-04-14,130
21,BB_SM_1749_VD_2_AdF-St_1x1_L-US_25w10_FREEBOOK-Offer_Itr-1678 - Copy 2,W21+ || TopC || BAU INT || LP:Mix || FrB Bl30d || 1C || 03.27,"$1,469","43,523",2025-03-27,2025-04-12,16
22,BBF_SM_141_SL_1_AdF-St_1x1_L-US_25w09_blog_bellybook_cv_en-Blog_Itr-132 | Simple belly fat | Bulge. Pooch. Pudge. | LP:BB 575,BBF_140_SL_25w11_Blog_Itr-108 | Batch #2 | blog_bellybook | LP:BB 575,"$1,435","39,365",2025-03-27,2025-04-10,14
23,BB_GS_TT_95_1_MN-29-AMELIA_AdT-Testi_Dis-60 - Copy 2,Manual W21+ || WW || BB vLLA 1% || BL14d || 1C || 01.31,"$1,431","107,417",2025-01-31,2025-04-13,72
24,BB_SM_1719_JM_3_AdF-Vid_9x16_L-US_25w08_FREEBOOK-Qbox_CTA-307 - Copy,🫳 W21+ || WW || BB VV LLA1% || FrB || LP:Mix || Bl30d || 1C || 03.13 - Copy,"$1,378","78,279",2025-03-13,2025-04-10,28
25,BB_SM_1687_OS_1_AdF-Vid_9x16_L-US_25w06_Adt-Combo_Ch-60_CTA-437_ItrTT-181_18_Extra30 - Copy,😏 || HV || TopC || LP:Mix || Bl14d || ASC || 1C || 02.26 Ad set,"$1,142","58,033",2025-02-26,2025-04-11,44
26,BBF_SM_140_SL_1_AdF-St_1x1_L-US_25w11_blog-Menopause40book-Blog_Itr-108 | Menopause: managing | And guess what? | LP:BB 575,BBF_141_SL_25w11_Blog_Itr-132 | Batch #1 | blog_menopause_cv_en | LP: BBF 575,"$1,138","37,840",2025-03-26,2025-04-10,15
27,BB_SM_1474_JM_1_AdF-Vid_9x16_L-US_24w46_Offer-Extra20_CTA-295 - Copy 2,Manual W21+ || WW || BB vLLA 1% || BL14d || 1C || 01.31,"$1,109","50,342",2025-02-06,2025-04-14,67
28,DF_3812_blog_hungerdrugbook_cv_en_BR_1080_1 | Dr. Lawson Answers | Dr. Lawson: I wish – Copy 8,Tier 1 | Broad | 18-65+ | FB Pixel | 7C1V1E | 04.05,"$1,091","24,906",2025-04-05,2025-04-12,7
29,BBF_SM_155_OS_3_AdF-St_1x1_L-US_25w13_blog_bellybook_cv_en-Blog_CTA-30_Itr-120 | Simple belly fat | Bulge. Pooch. Pudge. | LP:BB 575,BBF_155_OS_25w13_Blog_Itr-120 | blog_bellybook | LP:BB 575,"$1,091","29,935",2025-04-06,2025-04-14,8
30,BB_FB_1_BB_TT-FB_512_Justas_AdT-New_MN-Allieandnoah_Itr1 - Copy,W21+ || 🌎 WW || BB vLLA5-10% || LP:Mix || Bl30d || 1C || 03.26,"$1,085","46,957",2025-03-26,2025-04-14,19
31,BB_SM_1414_OS_2-3_AdF-St_9x16_L-US_24w44_Offer-Q4Q45_CTA-382_Itr-24w53-3-SL-NY-EXTRA20 - Copy,W20+ || TopC || INT || LP:Mix || Bl14d || 1C || 02.19,"$1,074","39,403",2025-02-19,2025-04-14,54
32,BB_FB_1105_VD_1_AdF-Vid_24w39_Testimonial-WeightLoss_CTA-14_Itr-24w39-10-10-OS - Copy,W20+ || TOP Eng || Free Book Pixel || INT || 1C || 03.07,"$1,056","27,960",2025-03-07,2025-04-11,35
33,BBF_SM_141_SL_4_AdF-St_1x1_L-US_25w09_blog_bellybook_cv_en-Blog_Itr-132 | Simple belly fat | Bulge. Pooch. Pudge. | LP:BB 575,WW (incl. list) | OPB | 18-65+ | FB Pixel | 7C1V | 04.03,"$1,041","23,068",2025-04-04,2025-04-11,7
34,BBF_SM_141_SL_4_AdF-St_1x1_L-US_25w09_blog_bellybook_cv_en-Blog_Itr-132_PG-Ruth_Lawson | Simple belly fat | Bulge. Pooch. Pudge. | LP:BB 575,"US,UK,CA | Broad | LP: BB 575 | Top Ads | Dr. Ruth Lawson | New Potential Winners","$1,026","52,283",2025-04-09,2025-04-11,2
35,BB_FB_1105_VD_1_AdF-Vid_24w39_Testimonial-WeightLoss_CTA-14_Itr-24w39-10-10-OS_freebook – Copy 4,WW (incl. list) | INT STACK | 18-65+ | FB Pixel | 1C1EV | 03.20,$946,"44,193",2025-03-20,2025-04-14,25
36,BB_FB_1105_VD_1_AdF-Vid_24w39_Testimonial-WeightLoss_CTA-14_Itr-24w39-10-10-OS,W20+ || TOP Eng || Free Book Pixel || INT || 1C || 10.09,$934,"27,885",2024-10-09,2025-04-14,187
37,BB_FB_1053_L-US_R-9x16_VD_5_AdF-Vid_24w23_MN-RachelR_Ugc327_S-60_CTA-02 - Copy 3,W21+ || 🌎 WW || BB vLLA5-10% || LP:Mix || Bl30d || 1C || 03.26,$904,"53,002",2025-03-26,2025-04-14,19
38,BB_SM_1680_JM_1_AdF-Vid_9x16_L-US_25w06_Offer-IfYouAvoidMirrors_CTA-00_ItrFB-1559_4 - Copy,😏 || HV || TopC || LP:Mix || Bl14d || ASC || 1C || 02.26 Ad set,$900,"42,724",2025-03-21,2025-04-11,21
39,BB_SM_1678_AS_4-4_AdF-StS_1x1_L-US_25w06_Offer-Extra30 - Copy,😏 || HV || TopC || LP:Mix || Bl14d || ASC || 1C || 02.26 Ad set,$897,"38,092",2025-02-26,2025-04-10,43
40,BB_FB_1_BB_TT-FB_512_Justas_AdT-New_MN-Allieandnoah_Itr1 - Copy,W21+ || TopC || new INT || LP:Mix || Bl30d || 1C || 03.26,$836,"33,411",2025-03-26,2025-04-14,19
41,BB_SM_1368_AS_8-8_AdF-St_1x1_L-US_24w42_Challenge-Freebook_CTA-283 – Copy 5,WW (incl. list) | INT STACK | 18-65+ | FB Pixel | 1C1EV | 03.20,$833,"31,175",2025-03-20,2025-04-14,25
42,BBF_SM_156_OS_1_AdF-St_1x1_L-US_25w13_blog_bellybook_cv_en-Blog_CTA-30_Itr-4076 | Simple belly fat | Bulge. Pooch. Pudge. | LP:BB 575,Combined Batch | blog_bellybook | LP:BB 575,$829,"16,584",2025-04-06,2025-04-14,8
43,BBF_SM_151_SL_3_AdF-St_1x1_L-US_25w13_blog-Menopause40book-Blog_CTA-324_Itr-1088_After45 | Menopause: managing | And guess what? | LP:BB 575,BBF_151_SL_25w13_Blog_Itr-108 | Batch #1 | LP:After45| blog_menopause_cv_en | LP: BBF 575,$822,"32,369",2025-04-05,2025-04-14,9
44,BB_TT_418_L-US_SS_4_AdT-New_MN-Shoelovers_Testimonials_S-SMS50_Itr-CTA11-GS_WItr1_S-SP5-60 - Copy 3,W21+ || TopC || Broad || LP:Mix || Bl30d || 1C || 03.26,$792,"35,150",2025-03-26,2025-04-14,19
45,BBF_SM_138_JM_4_AdF-St_1x1_L-US_25w10_blog_menopausebook_cv_en-Blog_CTA-11_Itr-94 | Menopause: managing | And guess what? | LP:BB 575,WW (incl. list) | OPB | 18-65+ | FB Pixel | 7C1V | 03.20,$787,"17,437",2025-04-02,2025-04-10,8
46,BB_SM_1741_AS_1_AdF-St_1x1_L-US_25w09_FREEBOOK-Offer_CTA-00_Itr-1678 - Copy 2,W21+ || TopC || FrB vLLA1-5% || LP:Mix || FrB Bl30d || 1C || 03.28,$784,"28,537",2025-03-28,2025-04-14,17
47,BBF_SM_139_SL_3_AdF-St_1x1_L-US_25w11_blog_5bellybook_cv_en-Blog_Itr-120 | Simple belly fat | Bulge. Pooch. Pudge. | LP:BB 575,"WC | Advantage+ (exclusions) | US,UK,CA | LP:BB 575 | ABO | DFAPP | BBF Book | potential_winners | 04.01",$751,"18,993",2025-04-09,2025-04-12,3
48,GLP1_SM_06_JM_4_AdF-Vid_9x16_L-US_25w12_50OFF-Benefit_CTA-526_Itr-95 - Copy,ABO | BB Pixel | April 8 top creatives,$747,"31,865",2025-04-10,2025-04-13,3
49,BBF_SM_153_SL_1_AdF-St_1x1_L-US_25w13_blog_menopausebook_cv_en_CTA-11_Itr-115 | Menopause: managing | And guess what? | LP:BB 575,BBF_153_SL_25w13_Blog_Itr-115 | blog_menopause_cv_en | LP: BBF 575,$732,"24,453",2025-04-06,2025-04-10,4
50,BBF_SM_151_SL_1_AdF-St_1x1_L-US_25w13_blog-Menopause40book-Blog_CTA-324_Itr-108_After45 | Menopause: managing | And guess what? | LP:BB 575,"WC | Advantage+ (exclusions) | US,UK,CA | LP:BB 575 | ABO | DFAPP | BBF Book | potential_winners | 04.01",$726,"23,970",2025-04-09,2025-04-14,5
51,BB_SM_1798_VD_6_AdF-St_9x16_L-US_25w12_FREEBOOK-Offer_Itr-1729,590 | BB_SM_1798_VD_6_AdF-St_9x16_L-US_25w12_FREEBOOK-Offer_Itr-1729,$717,"35,147",2025-04-04,2025-04-14,10
52,BB_TT-FB_181_L-US_GS_18_AdT-Combo_Benefit-Freebook_Itr-24w43-1-VD - Copy 2,🫳 W21+ || WW || OPB || 1C || 03.07,$703,"10,659",2025-03-07,2025-04-14,38
53,BB_SM_1368_AS_8-8_AdF-St_1x1_L-US_24w42_Challenge-Freebook_CTA-283 - Copy,W20+ || TOP Eng || Free Book Pixel || INT || 1C || 03.07,$694,"32,188",2025-03-07,2025-04-14,38
54,BBF_SM_136_OS_4_AdF-St_1x1_L-US_25w09_blog_estrogengut_cv_en-Blog_CTA-324_Itr-95 | LP: BB 575,BBF_136_OS_25w09_Blog_Itr-95 | blog_estrogengutbook_cv_en | LP: BB 575,$691,"23,079",2025-04-05,2025-04-14,9
55,BB_FB_1105_VD_1_AdF-Vid_24w39_Testimonial-WeightLoss_CTA-14_Itr-24w39-10-10-OS - Copy 2,W21+ || Top LTV || BB LLA 2% || 1C || 03.07,$678,"18,177",2025-03-07,2025-04-14,38
56,BBF_SM_151_SL_7_AdF-St_1x1_L-US_25w13_blog-Menopause40book-Blog_CTA-324_Itr-108_After45 | Menopause: managing | And guess what? | LP:BB 575,BBF_151_SL_25w13_Blog_Itr-108 | Batch #2 | LP:After45| blog_menopause_cv_en | LP: BBF 575,$678,"22,061",2025-04-05,2025-04-13,8
57,BB_GS_TT_289_29_AdT-Combo_SS-60,manual || LP test || W21+ || Top LTV || /667 || BROAD || BL30d || 1C || 02.11,$676,"27,054",2025-04-11,2025-04-14,3
58,BB_TT_730_OS_1_AdF-Vid_24w32_Testimonial-Mn-Schatz_CTA-06 - Copy,W20+ || TopC || INT || LP:Mix || Bl14d || 1C || 02.19,$662,"37,628",2025-02-19,2025-04-14,54
59,BBF_SM_141_SL_1_AdF-St_1x1_L-US_25w09_blog_bellybook_cv_en-Blog_Itr-132 | Simple belly fat | Bulge. Pooch. Pudge. | LP:BB 575,"WC | Advantage+ (exclusions) | US,UK,CA | LP:BB 575 | ABO | DFAPP | BBF Book | potential_winners | 04.01",$644,"15,219",2025-04-09,2025-04-12,3
60,BB_SM_1412_AS_1-6_AdF-Vid_9x16_L-US_24w44_Offer-Bookgift_CTA-121 - Copy,W20+ || TOP Eng || Free Book Pixel || INT || 1C || 03.07,$638,"18,370",2025-03-07,2025-04-14,38
61,BB_FB_1056_L-US_R-9x16_VD_2_AdF-Vid_24w23_MN-RachelR_Ugc214-1_S-00_CTA-02 - Copy 2,W21+ || 🌎 WW || BB vLLA1% || LP:Mix || Bl30d || 1C || 03.26,$611,"69,473",2025-03-26,2025-04-12,17
62,BB_GS_TT_289_29_AdT-Combo_SS-60,manual || LP test || W21+ || Top LTV || /552 || BROAD || BL30d || 1C || 02.11 - Copy,$600,"24,037",2025-04-11,2025-04-14,3
63,BB_FB_1056_L-US_R-9x16_VD_2_AdF-Vid_24w23_MN-RachelR_Ugc214-1_S-00_CTA-02 - Copy 2,W21+ || TopC || new INT || LP:Mix || Bl30d || 1C || 03.26,$592,"31,122",2025-04-03,2025-04-11,8
64,BB_TT-FB_181_L-US_GS_18_AdT-Combo_Benefit-Freebook_Itr-24w43-1-VD,🫳 || CC || TopC l30d || FrB || ASC || 02.25 Ad set,$590,"26,856",2025-02-25,2025-04-14,48
65,BB_TT_423_L-US_SS_11A_AdT-New_MN-Rissy-Roo_Iterations_S-50_Itr-CTA3-GS_Itr-Sc1-GS_3NIt-VD-1_2WIt-VD-1 - Copy 2,W20+ || TopC || INT || LP:Mix || Bl30d || 1C || 03.12,$581,"24,623",2025-03-12,2025-04-14,33
66,BBF_SM_140_SL_1_AdF-St_1x1_L-US_25w11_blog-Menopause40book-Blog_Itr-108 | Menopause: managing | And guess what? | LP:BB 575,"WC | Advantage+ (exclusions) | US,UK,CA | LP:BB 575 | ABO | DFAPP | BBF Book | potential_winners | 04.01",$571,"20,140",2025-04-09,2025-04-14,5
67,DF_3655_blog_experiment70book_cv_en_BR_1080_1_PG-Ruth_Lawson | How This Woman | This 70-year | LP:experiment70 – Copy,WW (incl. list) | Emails | 18-65+ | FB Pixel | 7D1V | 2,$563,"8,618",2025-04-03,2025-04-09,6
68,BB_FB_1053_L-US_R-9x16_VD_5_AdF-Vid_24w23_MN-RachelR_Ugc327_S-60_CTA-02 - Copy 3,W21+ || 🌎 WW || BB VV LLA5-10% || LP:Mix || Bl30d || 1C || 03.26,$550,"41,241",2025-03-26,2025-04-14,19
69,DF_3655_blog_experiment70book_cv_en_BR_1080_1_PG-Ruth_Lawson | How This Woman | This 70-year | LP:experiment70 – Copy 4,WC | Advantage+ (exclusions) | US ONLY | LP:BB 575 | ABO | DFAPP | BBF Book | L7d | 04.09 Ad Set,$543,"10,948",2025-04-09,2025-04-11,2
70,DF_3812_blog_hungerdrugbook_cv_en_BR_1080_1 | Dr. Lawson Answers | Dr. Lawson: I wish – Copy 7,WW (incl. list) | Emails | 18-65+ | FB Pixel | 7D1V | 2,$542,"7,094",2025-04-03,2025-04-09,6
71,BB_TT_625_L-US_GS_1_AdT-New_MN-00_BFCouldntBelieve_S-50 | [DoD] - Copy 2,W20+ || TopC || INT || LP:Mix || Bl14d || 1C || 02.19,$531,"34,689",2025-02-19,2025-04-14,54
72,BB_SM_1424_OS_13-30_AdF-Vid_1x1_L-US_24w45_Offer-Q4Q45_50OFF - Copy,😏 || HV || TopC || LP:Mix || Bl14d || ASC || 1C || 02.26 Ad set,$526,"17,838",2025-02-26,2025-04-10,43
73,BB_SM_1783_JM_6_AdF-St_1x1_L-US_25w11_EXTRA30-Offer_CTA-508_Itr-1698,667 | 50% + 30% | BB_SM_1783_JM_6_AdF-St_1x1_L-US_25w11_EXTRA30-Offer_CTA-508_Itr-1698,$517,"19,032",2025-04-02,2025-04-12,10
74,BB_TT_418_L-US_SS_4_AdT-New_MN-Shoelovers_Testimonials_S-SMS50_Itr-CTA11-GS_WItr1_S-SP5-60 - Copy 3,W21+ || 🌎 WW || BB vLLA1% || LP:Mix || Bl30d || 1C || 03.26,$514,"17,824",2025-03-26,2025-04-11,16
75,BBF_SM_163_AS_2_AdF-StS_1x1_L-US_25w13_blog_estrogengut_cv_en-Blog_Itr-120 | LP: BB 575,BBF_163_AS_25w13_Blog_Itr-120 | blog_estrogengutbook_cv_en | LP: BB 575,$514,"14,908",2025-04-09,2025-04-13,4
76,DF_3812_blog_hungerdrugbook_cv_en_BR_1080_1 | Dr. Lawson Answers | Dr. Lawson: I wish – Copy 9,WW (incl. list) | Emails | 18-65+ | FB Pixel | 7C1V | 04.06,$510,"9,097",2025-04-06,2025-04-14,8
77,BB_FB_1280_VD_1_AdF-St_1x1_L-US_24w38_Problem-SelfConfidence3_CTA-223,😏 || HV || TopC || LP:Mix || Bl14d || ASC || 1C || 02.26 Ad set,$509,"33,546",2025-02-26,2025-04-11,44
78,BBF_SM_141_SL_4_AdF-St_1x1_L-US_25w09_blog_bellybook_cv_en-Blog_Itr-132_PG-Ruth_Lawson | Simple belly fat | Bulge. Pooch. Pudge. | LP:BB 575,"WC | Advantage+ (exclusions) | US,UK,CA | LP:BB 575 | ABO | DFAPP | BBF Book | L7d | 04.12",$509,"20,598",2025-04-12,2025-04-14,2
79,BBF_SM_141_SL_3_AdF-St_1x1_L-US_25w09_blog_bellybook_cv_en-Blog_Itr-132 | Simple belly fat | Bulge. Pooch. Pudge. | LP:BB 575,BBF_140_SL_25w11_Blog_Itr-108 | Batch #2 | blog_bellybook | LP:BB 575,$506,"19,424",2025-03-27,2025-04-10,14
80,BB_TT_418_L-US_SS_24_AdT-New_MN-Shoelovers_Benefit-Freebook_Itr-24w43-1-VD,W20+ || TopC || FrB Pixel || Broad || 1C || 02.19,$499,"13,827",2025-02-19,2025-04-14,54
81,BBF_SM_155_OS_2_AdF-St_1x1_L-US_25w13_blog_bellybook_cv_en-Blog_CTA-30_Itr-120 | Simple belly fat | Bulge. Pooch. Pudge. | LP:BB 575,BBF_155_OS_25w13_Blog_Itr-120 | blog_bellybook | LP:BB 575,$487,"13,648",2025-04-06,2025-04-13,7
82,BB_SM_1796_VD_3_AdF-VidS_16x9_L-US_25w12_EXTRA30-Benefit_CTA-471_Itr-1746,W20+ || CAUS || 667 || 1796 || W14 || 1C || 04.03,$485,"18,506",2025-04-03,2025-04-14,11
83,BB_TT-FB_181_L-US_GS_18_AdT-Combo_MN-Urte_S-50_FREEBOOKv2_Itr-24w50-4-JM,590 | BB_TT-FB_181_L-US_GS_18_AdT-Combo_MN-Urte_S-50_FREEBOOKv2_Itr-24w50-4-JM,$479,"17,072",2024-12-14,2025-04-11,118
84,BB_SM_1507_SL_1_AdF-Vid_9x16_L-US_24w47_Offer-BlackFridayHooks-Extra20_CTA-326 - Copy 4,😏 || HV || TopC || LP:Mix || Bl14d || ASC || 1C || 02.26 Ad set,$471,"17,054",2025-03-21,2025-04-09,19
85,BBF_SM_138_JM_4_AdF-St_1x1_L-US_25w10_blog_menopausebook_cv_en-Blog_CTA-11_Itr-94 | Menopause: managing | And guess what? | LP:BB 575,"WC | Advantage+ (exclusions) | US,UK,CA | LP:BB 575 | ABO | DFAPP | BBF Book | L7d | 04.12",$470,"24,625",2025-04-12,2025-04-13,1
86,BBF_SM_138_JM_4_AdF-St_1x1_L-US_25w10_blog_menopausebook_cv_en-Blog_CTA-11_Itr-94 | Menopause: managing | And guess what? | LP:BB 575,Tier 1 | Broad | 18-65+ | FB Pixel | 7C1V1E | 04.05,$470,"22,150",2025-04-05,2025-04-14,9
87,BB_SM_1708_JM_2_AdF-St_1x1_L-US_25w07_Testimonial_Extra30_Itr-1617_CTA-443,W21+ || 🌎 WW || BB vLLA5-10% || LP:Mix || Bl30d || 1C || 03.26,$470,"21,865",2025-03-26,2025-04-14,19
88,BBF_SM_153_SL_2_AdF-St_1x1_L-US_25w13_blog_menopausebook_cv_en_CTA-11_Itr-115 | Menopause: managing | And guess what? | LP:BB 575,BBF_153_SL_25w13_Blog_Itr-115 | blog_menopause_cv_en | LP: BBF 575,$460,"14,765",2025-04-06,2025-04-14,8
89,BB_SM_1718_OS_4_AdF-Vid_9x16_L-US_25w08_Benefit-5Recipies_CTA-434_ItrSM-1614_3_Extra30 - Copy,😏 || HV || TopC || LP:Mix || Bl14d || ASC || 1C || 02.26 Ad set,$458,"24,056",2025-04-04,2025-04-09,5
90,BB_GS_TT_212_10D_MN-5_AdT-Trend_Batch5_CH-60_ITR_GrK6_WS-60_ITR_FB_GrK2 - Copy,W20+ || TopC || INT || LP:Mix || Bl14d || 1C || 02.19,$446,"22,898",2025-02-19,2025-04-14,54
91,GLP1_SM_02_OS_4_AdF-Vid_9x16_L-US_25w12_GLP1COMBO-Offer_CTA-05,BB Pixel | GLP1_SM_02_OS_4_AdF-Vid_9x16_L-US_25w12_GLP1COMBO-Offer_CTA-05,$440,"23,679",2025-03-27,2025-04-14,18
92,BB_SM_1558_OS_1_AdF-St_1x1_L-US_25w02_Offer-Meetup_50OFF_Itr-25w02-7-8-OS - Copy,😏 || HV || TopC || LP:Mix || Bl14d || ASC || 1C || 02.26 Ad set,$435,"22,056",2025-02-26,2025-04-11,44
93,BB_TT-FB_181_L-US_GS_18_AdT-Combo_Benefit-Freebook_Itr-24w43-1-VD - Copy,W21+ || Top LTV || INT_Life extension || BL14d || 1C || 02.19,$429,"23,030",2025-04-04,2025-04-14,10
94,BB_SM_1783_JM_13_AdF-St_1x1_L-US_25w11_EXTRA20-Offer_CTA-509_Itr-1698,581 | 50% + 20% | BB_SM_1783_JM_13_AdF-St_1x1_L-US_25w11_EXTRA20-Offer_CTA-509_Itr-1698,$429,"13,800",2025-04-02,2025-04-14,12
95,BB_327_GS_TT_7C_AdT-Trend_Offer-Q4Q45_EXTRA20_Itr-24w46-3-VD - Copy 3,😏 || HV || TopC || LP:Mix || Bl14d || ASC || 1C || 02.26 Ad set,$426,"25,441",2025-02-26,2025-04-10,43
96,BB_GS_TT_181_22_MN-00_AdT-Combo_CH-60_ITR_GS3,😏 || HV || TopC || LP:Mix || Bl14d || ASC || 1C || 02.26 Ad set,$422,"27,309",2025-02-26,2025-04-11,44
97,BB_TT_423_L-US_SS_11A_AdT-New_MN-Rissy-Roo_Iterations_S-SS65_Itr-CTA3-GS_Itr-Sc1-GS_1WItr1 - Copy,😏 || HV || TopC || LP:Mix || Bl14d || ASC || 1C || 02.26 Ad set,$420,"31,736",2025-03-21,2025-04-10,20
98,BB_GS_TT_181_22_MN-00_AdT-Combo_CH-60_ITR_GS7_GK5_WS-60_VK1_Dis-60_VK8_S-BFS-50_Itr-CTA2-GS,😏 || HV || TopC || LP:Mix || Bl14d || ASC || 1C || 02.26 Ad set,$420,"23,279",2025-02-26,2025-04-09,42
99,BB_TT-FB_181_L-US_GS_18_AdT-Combo_Benefit-Freebook_Itr-24w43-1-VD - Copy,W21+ || Top LTV || BB LLA 8-10% || 1C || 03.07,$420,"15,762",2025-03-07,2025-04-14,38
100,GLP1_SM_06_JM_4_AdF-Vid_9x16_L-US_25w12_50OFF-Benefit_CTA-526_Itr-95 - Copy,ABO | GLP Pixel | April 8 top creatives,$418,"13,776",2025-04-10,2025-04-14,4
101,BB_FB_1_BB_TT-FB_512_Justas_AdT-New_MN-Allieandnoah_Itr1 - Copy 2,😏 || CC || TopC || LP:Mix || Bl30d || ASC || 1C || 03.21 Ad set,$410,"14,202",2025-03-31,2025-04-11,11
102,BB_SM_1798_VD_3_AdF-St_9x16_L-US_25w12_FREEBOOK-Offer_Itr-1729,590 | BB_SM_1798_VD_3_AdF-St_9x16_L-US_25w12_FREEBOOK-Offer_Itr-1729,$410,"18,201",2025-04-04,2025-04-14,10
