,Ad Name,Adset Name,Creative Type,Spend In USD,Impressions,First Ad Spend Date,Last Ad Spend Date,Days ad spending
1,BB_TT-FB_181_L-US_GS_18_AdT-Combo_Benefit-Freebook_Itr-24w43-1-VD - Copy,W20+ || Top7 Eng || Free Book Pixel || BB FrB LLA 5% || 1C || 10.29,VIDEO,"$3,477","133,272",2025-03-14,2025-03-24,10
2,BB_TT_687_OS_1_AdF-Vid_24w32_Sale-Mn-29-Amelia_CTA-07,Tier 1 | BROAD | 18-65+ | FB Pixel | 7C1V | 01.09 | manual,VIDEO,"$2,443","113,049",2025-01-09,2025-03-11,61
3,BB_GS_TT_181_22_MN-00_AdT-Combo_CH-60_ITR_GS7_GK5_VK1_VK1_VS-60_VK7_VK9_GS-Scr2_GS-H2_SS-60 - Copy 3,W20+ || Top Eng || BB vLLA 5% || BL14d || 1C || 01.31,VIDEO,"$2,159","56,608",2025-01-31,2025-03-26,54
4,BB_GS_TT_181_22_MN-00_AdT-Combo_CH-60_ITR_GS7_GK5_WS-60_VK5_VK1 - Copy,W20+ || TopC || INT || LP:Mix || Bl30d || 1C || 03.12,VIDEO,"$1,626","69,006",2025-03-12,2025-03-27,15
5,BB_FB_1105_VD_1_AdF-Vid_24w39_Testimonial-WeightLoss_CTA-14_Itr-24w39-10-10-OS,P:HLH || W20+ || Top7 Eng || FrBP || Broad || 1C || 10.24,VIDEO,"$1,572","40,402",2024-10-25,2025-03-27,153
6,BB_TT_625_L-US_GS_1_AdT-New_MN-00_BFCouldntBelieve_S-50 – Copy 4,TopC_LTV | INT STACK | 18-65+ | FB Pixel | 1DC | 02.11,VIDEO,"$1,527","118,192",2025-02-11,2025-03-19,36
7,BBF_SM_108_MD_4_AdF-St_1x1_L-US_25w06_ItrFB-95_12_blog-Menopause40book | LP:BB 575 – Copy 2,WW (incl. list) | Emails | 18-65+ | FB Pixel | 7C | 02.21,SHARE,"$1,320","45,433",2025-02-21,2025-03-16,23
8,BB_GS_TT_95_1_MN-29-AMELIA_AdT-Testi_Dis-60 – Copy,TopC_LTV | INT STACK | 18-65+ | FB Pixel | 1DC | 02.11,VIDEO,"$1,314","85,815",2025-02-11,2025-03-19,36
9,BB_GS_TT_181_22_MN-00_AdT-Combo_CH-60_ITR_GS7_GK5_WS-60_VK5_VK1,😏 || HV || TopC || LP:Mix || Bl14d || ASC || 1C || 02.26 Ad set,VIDEO,"$1,297","41,576",2025-02-26,2025-03-24,26
10,BBF_SM_108_MD_20_AdF-St_1x1_L-US_25w06_ItrFB-95_12_blog-Menopause40book_ForgetOz | LP:BB 575,Forget Oz | LP:BB 575,SHARE,"$1,272","62,320",2025-03-08,2025-03-15,7
11,DF_3846_blog_5reasonsbook_cv_en_BR_1080_7 | 5 mistakes | Eating whatever | LP:BB 575 – Copy 7,WW (incl. list) | Emails | 18-65+ | FB Pixel | 7C | 02.21,SHARE,"$1,189","24,595",2025-02-21,2025-03-16,23
12,BB_TT-FB_181_L-US_GS_18_AdT-Combo_Benefit-Freebook_Itr-24w43-1-VD,TopC_LTV | Emails | 18-65+ | FB Pixel | 1C1EV | 02.01,VIDEO,"$1,128","43,027",2025-02-01,2025-03-11,38
13,BB_TT_418_L-US_SS_24_AdT-New_MN-Shoelovers_Benefit-Freebook_Itr-24w43-1-VD - Copy 2,🫳 W21+ || WW || OPL || FrB || 1C || 03.07,VIDEO,"$1,093","41,044",2025-03-07,2025-03-18,11
14,BB_TT-FB_181_L-US_GS_18_AdT-Combo_Benefit-Freebook_Itr-24w43-2-VD - Copy,W20+ || TopC || Free Book Pixel || INT || 1C || 12.23,VIDEO,"$1,087","46,191",2025-03-14,2025-03-18,4
15,BB_TT_418_L-US_SS_24_AdT-New_MN-Shoelovers_Benefit-Freebook_Itr-24w43-1-VD,W20+ || TopC || FrB Pixel || Broad || 1C || 02.19,VIDEO,$959,"33,131",2025-02-19,2025-03-24,33
