,Ad Name,Adset Name,Creative Type,Spend In USD,Impressions,First Ad Spend Date,Last Ad Spend Date,Days ad spending
1,KR_LV_FB_176_F-VID_R-9x16_EN_25WK02_I-Mix_A-Overeating_Itr-6.mp4,CPA | iOS | AEM | US | 2024-12-10,VIDEO,"$4,564","167,739",2025-02-25,2025-03-26,29
2,"KR_MIN_FB_228_F-VID_R-9x16_EN_25WK06_I-Sale77_UGC-Courtney_A-VGB_Itr-1 | Shed pounds easily | FU: fb | FB: Kure | No strict diets, no","Lookalike (AU, CA, US, 2%) - Kure Top clients value > 60$ 2025.02.11 size 1.3k | TOP3 | W06 | 02.13",VIDEO,"$3,487","56,888",2025-02-13,2025-03-11,26
3,KR_AS_FB_160_F-VID_R-9x16_EN_24WK52_I-robohead_Itr-2.mp4,CPA | iOS | AEM | US | 2025-01-07,VIDEO,"$3,377","90,379",2025-02-18,2025-03-26,36
4,KR_LV_FB_052_F-VID_R-9x16_EN_24WK43_I-Relaxed_Itr-2,CPA | iOS | AEM | US | 2024-12-10,VIDEO,"$2,980","95,832",2024-12-19,2025-03-26,97
5,No exercise and diets required_paused_by_birch_wise_cut – Copy,Headline testing | Top4 | All | 30+ | 01.10,VIDEO,"$2,260","72,066",2025-02-08,2025-03-24,44
6,"KR_MIN_FB_267_F-VID_R-9x16_EN_25WK09_I-Sale_UGC-Samantha_A-NoAlco_Itr-3 | Shed pounds easily | FU: no-alcohol-v1 | FB: Kure | No strict diets, no",KR_MIN_FB_267_F-VID_R-9x16_EN_25WK09_I-Sale_UGC-Samantha_A-NoAlco_Itr-3 | WK09 – Copy,VIDEO,"$2,220","70,864",2025-02-28,2025-03-21,21
7,KR_LV_FB_144_F-IMG_R-1x1_EN_24WK50_I-Mix_A-NoAlco_Itr-1 - Copy | FU: no-alcohol-v1 | FB: Kure_paused_by_birch_wise_cut,NOALCO | No-alcohol-v1 | Broad 25+ | TOP4,SHARE,"$2,023","107,747",2025-02-24,2025-03-17,21
8,"KR_MIN_FB_257_F-VID_R-9x16_EN_25WK08_I-MetaSale_UGC-Courtney_A-Hypnosis_Itr-5 | Shed pounds easily | FU: fb | FB: Kure | No strict diets, no",TOP4 | Broad 25+ | WK08 | 02.25,VIDEO,"$1,835","58,481",2025-02-25,2025-03-09,12
9,Revenge,CPA | iOS | AEM | US | 2024-12-10,SHARE,"$1,798","45,300",2024-12-28,2025-03-26,88
10,KR_LV_FB_052_F-VID_R-9x16_EN_24WK43_I-Relaxed_Itr-2,CPA | iOS | AEM | T1 | 2024-12-26,VIDEO,"$1,641","102,634",2024-12-28,2025-03-12,74
11,KR_MM_FB_261_F-IMG_R-9x16_EN_245K08_I-Hypno_A-VGB_Itr-4 | Shed pounds easily | FU: VGB | FB: Kure | Struggling with emotional,WC | CBO | 1 AS | TOP4 | Broad | WK07/08 | CC55 | 02.19 Ad Set,SHARE,"$1,400","51,713",2025-02-25,2025-03-05,8
