,Ad Name,Adset Name,Spend In USD,Impressions,First Ad Spend Date,Last Ad Spend Date,Days ad spending
217,"KR_MIN_FB_382_F-VID_R-9x16_EN_25WK15_I-Neon_UGC-Mix_A-VGB_Itr-1 | Shed pounds easily | FU: fb | FB: Kure | No strict diets, no",KR_MIN_FB_382_F-VID_R-9x16_EN_25WK15_I-Neon_UGC-Mix_A-VGB_Itr-1 | WK15 – Copy,$224,"4,031",2025-04-09,2025-04-14,5
218,"KR_MIN_FB_198_F-VID_R-9x16_EN_25WK04_I-SpecialSale77_UGC-Mix_A-Hypnosis_Itr-7 | Shed pounds easily | FU: fb | FB: Kure: Weight Loss Hypnotherapy | No strict diets, no",Broad 25+ | TOP4 | Last 7 days | 03.08,$224,"3,822",2025-03-30,2025-04-10,11
219,"KR_MIN_FB_365_F-VID_R-9x16_EN_25WK14_I-Solid_UGC-Mix_A-NoAlcoBored_Itr-5 | Shed pounds easily | FU: no-alcohol-v1 | FB: Kure | No strict diets, no",WC | CBO | 1 AS | TOP4 | CC55 | Broad | WK14 | 04.09 Ad set,$223,"5,519",2025-04-11,2025-04-12,1
220,"KR_MM_FB_330_F-IMG_R-9x16_EN_24WK12_I-Sale_A-VGB_Itr-3 | Shed pounds easily | FU: fb | FB: Kure | No strict diets, no – Copy",WC | CBO | 1 AS | TOP4 | CC55 | Broad | Last 7 days | 03.29 Ad set,$222,"7,207",2025-03-31,2025-04-09,9
221,"KR_PG_FB_370_F-VID_R-9x16_EN_25WK14_I-story_A-NoAlco_Itr-2 | Shed pounds easily | FU: no-alcohol-v1 | FB: Kure | No strict diets, no","Lookalike (AU, CA, US, 2%) | 25+ | TOP4 | WK14 | 04.09 3 batch",$219,"4,249",2025-04-09,2025-04-11,2
222,KR_LV_FB_157_F-IMG_R-1x1_EN_24WK51_I-MIX_A-NoAlco_Itr-4 | It Only Takes | Make weight management – Copy | FU: no-alcohol-v1 | FB: Kure,Broad 25+ | WW | Last 7 days | 04.11,$218,"24,918",2025-04-11,2025-04-13,2
223,"KR_MIN_FB_365_F-VID_R-9x16_EN_25WK14_I-Solid_UGC-Mix_A-NoAlcoBored_Itr-1 | Shed pounds easily | FU: no-alcohol-v1 | FB: Kure | No strict diets, no",Best interest 25+ | TOP4 | WK14 | 04.10 2 batch,$217,"20,500",2025-04-09,2025-04-11,2
224,"KR_MIN_FB_365_F-VID_R-9x16_EN_25WK14_I-Solid_UGC-Mix_A-NoAlcoBored_Itr-5 | Shed pounds easily | FU: no-alcohol-v1 | FB: Kure | No strict diets, no",BMI 25+ | TOP3 | WK14 | 04.09 2 batch,$217,"5,797",2025-04-09,2025-04-10,1
225,"KR_MIN_FB_198_F-VID_R-9x16_EN_25WK04_I-SpecialSale77_UGC-Mix_A-Hypnosis_Itr-7 | Shed pounds easily | FU: fb | FB: Kure: Weight Loss Hypnotherapy | No strict diets, no","Lookalike (AU, CA, US, 2%) - Kure Top clients value > 60$ 2025.02.11 size 1.3k | TOP3 | Last 7 days | 03.08",$216,"2,095",2025-03-30,2025-04-12,13
226,"KR_MIN_FB_370_F-VID_R-9x16_EN_25WK14_I-TTrend_UGC-Jogile_A-Hypnotherapy_Itr-4 | Shed pounds easily | FU: fb | FB: Kure | No strict diets, no",KR_MIN_FB_370_F-VID_R-9x16_EN_25WK14_I-TTrend_UGC-Jogile_A-Hypnotherapy_Itr-4 | WK14 – Copy,$216,"6,861",2025-04-05,2025-04-08,3
227,"KR_MIN_FB_365_F-VID_R-9x16_EN_25WK14_I-Solid_UGC-Mix_A-NoAlcoBored_Itr-1 | Shed pounds easily | FU: no-alcohol-v1 | FB: Kure | No strict diets, no","Lookalike (AU, CA, US, 2%) | 25+ | TOP4 | WK14 | 04.09 2 batch",$216,"3,840",2025-04-09,2025-04-10,1
228,"KR_LV_FB_269_F-VID_R-9x16_EN_25WK09_I-14_A-NoAlcoBored_template2_combined | Shed pounds easily | FU: no-alcohol-v1 | FB: Kure | No strict diets, no",WC | CBO | 1 AS | WW | Broad | Last 7 days |  03.19,$214,"11,428",2025-04-03,2025-04-07,4
229,"KR_MIN_FB_384_F-IMG_R-9x16_EN_25WK15_I-Solid_UGC-Mix_A-NoAlcoBored_Itr-3 | Shed pounds easily | FU: no-alcohol-v1 | FB: Kure | No strict diets, no",KR_MIN_FB_384_F-IMG_R-9x16_EN_25WK15_I-Solid_UGC-Mix_A-NoAlcoBored_Itr-3 | WK15 – Copy,$214,"5,808",2025-04-11,2025-04-14,3
230,KR_AS_FB_160_F-VID_R-9x16_EN_24WK52_I-robohead_Itr-2 | It Only Takes | Make weight management | FU: fb | FB: Kure: Weight Loss Hypnotherapy,Best interest 25+ | TOP4 | Last 7 days | 03.08,$213,"6,901",2025-03-30,2025-04-10,11
231,"KR_MIN_FB_228_F-VID_R-9x16_EN_25WK06_I-Sale77_UGC-Courtney_A-VGB_Itr-1 | Shed pounds easily | FU: fb | FB: Kure | No strict diets, no","Lookalike (AU, CA, US, 2%) - Kure Top clients value > 60$ 2025.02.11 size 1.3k | TOP3 | Last 7 days | 03.08",$213,"2,289",2025-03-30,2025-04-13,14
232,KR_LV_FB_157_F-IMG_R-1x1_EN_24WK51_I-MIX_A-NoAlco_Itr-2 | It Only Takes | Make weight management – Copy | FU: no-alcohol-v1 | FB: Kure,NOALCO | No-alcohol-v1 |  LLA5% buyers  | TOP4 | 2 batch,$212,"5,818",2025-04-11,2025-04-14,3
233,"KR_MIN_FB_314_F-VID_R-9x16_EN_25WK12_I-Sale_UGC-Courtney_A-Hypnosis_Itr-1 | Shed pounds easily | FU: fb | FB: Kure | No strict diets, no",WC | CBO | 1 AS | TOP4 | Broad | Last 7 days | 03.29 Ad set,$212,"4,293",2025-03-29,2025-04-13,15
234,"KR_MIN_FB_365_F-VID_R-9x16_EN_25WK14_I-Solid_UGC-Mix_A-NoAlcoBored_Itr-5 | Shed pounds easily | FU: no-alcohol-v1 | FB: Kure | No strict diets, no",Best interest 25+ | TOP4 | WK14 | 04.10 2 batch,$212,"7,224",2025-04-12,2025-04-13,1
235,"KR_PG_FB_369_F-VID_R-9x16_EN_25WK14_I-sale77Hooks_A-Hypnosis_Itr-2 | Shed pounds easily | FU: fb | FB: Kure | No strict diets, no",KR_PG_FB_369_F-VID_R-9x16_EN_25WK14_I-sale77Hooks_A-Hypnosis_Itr-2 | WK14 – Copy,$212,"5,430",2025-04-05,2025-04-08,3
236,"KR_MIN_FB_303_F-VID_R-9x16_EN_25WK11_I-Copy_UGC-Mix_A-NoAlco_Itr-2 | Shed pounds easily | FU: no-alcohol-v1 | FB: Kure | No strict diets, no",Best interest 25+ | TOP4 | Last 7 days | 04.04,$212,"5,123",2025-04-08,2025-04-10,2
237,"KR_MM_FB_260_F-VID_R-9x16_EN_25WK08_I-Sale_A-VGB_Itr-1_april_local_DE | Shed pounds easily | FU: de/fb | FB: Kure | No strict diets, no",Broad 25+ | DE | WK13 | 04.02,$211,"4,090",2025-04-08,2025-04-14,6
238,"KR_MIN_FB_372_F-IMG_R-1x1_EN_25WK14_I-SubAngle_UGC-Mix_A-NoAlcoSleep_Itr-2 | Shed pounds easily | FU: no-alcohol-v1 | FB: Kure | No strict diets, no",Best interest 25+ | TOP4 | WK14 | 04.10 3 batch,$211,"21,138",2025-04-09,2025-04-12,3
239,"KR_MIN_FB_303_F-VID_R-9x16_EN_25WK11_I-Copy_UGC-Mix_A-NoAlco_Itr-2 | Shed pounds easily | FU: no-alcohol-v1 | FB: Kure | No strict diets, no",Broad 25+ | UK | Last 7 days | 04.05,$211,"9,837",2025-04-04,2025-04-11,7
240,HH_MIN_FB_047_F-VID_R-4x5_EN_25WK14_I-Still_A-WL_Itr-2 | Menopause Weight Gain | Struggling with weight gain - Copy,Broad | B2,$211,"2,015",2025-04-11,2025-04-14,3
241,"KR_MIN_FB_303_F-VID_R-9x16_EN_25WK11_I-Copy_UGC-Mix_A-NoAlco_Itr-2 | Shed pounds easily | FU: no-alcohol-v1 | FB: Kure | No strict diets, no",Broad 25+ | TOP4 | Last 7 days | 04.04,$209,"7,475",2025-04-04,2025-04-08,4
242,"KR_MIN_FB_317_F-IMG_R-1x1_EN_25WK12_I-Skinny_UGC-Mix_A-Hypnotherapy_Itr-2 | Shed pounds easily | FU: fb | FB: Kure | No strict diets, no",Broad 25+ | TOP4 | Last 7 days | 04.05,$208,"6,441",2025-04-06,2025-04-08,2
243,"KR_MIN_FB_365_F-VID_R-9x16_EN_25WK14_I-Solid_UGC-Mix_A-NoAlcoBored_Itr-1 | Shed pounds easily | FU: no-alcohol-v1 | FB: Kure | No strict diets, no",BMI 25+ | TOP3 | WK14 | 04.09 2 batch,$207,"5,848",2025-04-09,2025-04-11,2
244,"KR_PG_FB_370_F-VID_R-9x16_EN_25WK14_I-story_A-NoAlco_Itr-2 | Shed pounds easily | FU: no-alcohol-v1 | FB: Kure | No strict diets, no",Best interest 25+ | TOP4 | WK14 | 04.10 3 batch,$206,"17,611",2025-04-09,2025-04-11,2
245,"KR_LV_FB_269_F-VID_R-9x16_EN_25WK09_I-14_A-NoAlcoBored_template2_combined | Shed pounds easily | FU: no-alcohol-v1 | FB: Kure | No strict diets, no","Lookalike (AU, CA, US, 2%) - Kure Top clients value > 60$ 2025.02.11 size 1.3k | TOP3 | Last 7 days | 04.04",$204,"4,072",2025-04-08,2025-04-10,2
246,"KR_LV_FB_269_F-VID_R-9x16_EN_25WK09_I-14_A-NoAlcoBored_template2_combined | Shed pounds easily | FU: no-alcohol-v1 | FB: Kure | No strict diets, no",Best interest 25+ | TOP4 | Last 7 days | 04.05,$203,"9,116",2025-04-10,2025-04-12,2
247,KR_LV_FB_157_F-IMG_R-1x1_EN_24WK51_I-MIX_A-NoAlco_Itr-2 | It Only Takes | Make weight management – Copy | FU: no-alcohol-v1 | FB: Kure,WC | ASC | TOP4 | Interests | No-alcoho | 04.11 Ad set,$203,"5,290",2025-04-11,2025-04-14,3
248,"KR_MIN_FB_389_F-IMG_R-1x1_EN_25WK15_I-SubAngle_UGC-Mix_A-NoAlcoSleep_Itr-2 | Shed pounds easily | FU: no-alcohol-v1 | FB: Kure | No strict diets, no",KR_MIN_FB_389_F-IMG_R-1x1_EN_25WK15_I-SubAngle_UGC-Mix_A-NoAlcoSleep_Itr-2 | WK15 – Copy,$202,"6,006",2025-04-10,2025-04-14,4
249,"KR_MIN_FB_365_F-VID_R-9x16_EN_25WK14_I-Solid_UGC-Mix_A-NoAlcoBored_Itr-5 | Shed pounds easily | FU: no-alcohol-v1 | FB: Kure | No strict diets, no",Broad 25+ | TOP4 | WK14 | 04.10 2 batch,$202,"6,978",2025-04-10,2025-04-12,2
250,"KR_MIN_FB_317_F-IMG_R-1x1_EN_25WK12_I-Skinny_UGC-Mix_A-Hypnotherapy_Itr-2 | Shed pounds easily | FU: fb | FB: Kure | No strict diets, no",Best interest 25+ | WW | Last 7 days | 04.05,$201,"5,706",2025-04-06,2025-04-08,2
251,"KR_MIN_FB_360_F-VID_R-9x16_EN_25WK14_I-Moon_UGC-Mix_A-VGB_Itr-1_Local_IT | Shed pounds easily | FU: it/fb | FU: Kure | No strict diets, no",KR_MIN_FB_360_F-VID_R-9x16_EN_25WK14_I-Moon_UGC-Mix_A-VGB_Itr-1_Local_IT | WK14 – Copy 3,$201,"6,979",2025-04-10,2025-04-13,3
252,KR_LV_FB_157_F-IMG_R-1x1_EN_24WK51_I-MIX_A-NoAlco_Itr-2 | It Only Takes | Make weight management – Copy | FU: no-alcohol-v1 | FB: Kure,NOALCO | No-alcohol-v1 | Alcohol interests 25+ | TOP4 | 2 batch,$198,"6,801",2025-04-07,2025-04-14,7
253,"KR_MM_FB_399_F-IMG_R-9x16_EN_24WK15_I-neon_A-VGB_Itr-5 | Shed pounds easily | FU: fb | FB: Kure | No strict diets, no",KR_MM_FB_399_F-IMG_R-9x16_EN_24WK15_I-neon_A-VGB_Itr-5 | WK15 – Copy,$198,"4,841",2025-04-11,2025-04-14,3
254,"KR_LV_FB_269_F-VID_R-9x16_EN_25WK09_I-14_A-NoAlcoBored_template2_combined | Shed pounds easily | FU: no-alcohol-v1 | FB: Kure | No strict diets, no",BMI 25+ | TOP4 | Last 7 days | 04.05 – Copy,$197,"5,997",2025-04-10,2025-04-12,2
255,KR_MIN_FB_231_F-VID_R-9x16_EN_25WK06_I-ASMR_UGC-Mix_A-Hypnosis_Itr-4 | Shed pounds easily | FU: fb | FB: Kure | Struggling with emotional,WC | CBO | 1 AS | WW | Broad | Last 7 days |  03.19,$195,"132,163",2025-03-29,2025-04-13,15
256,KR_LV_FB_052_F-VID_R-9x16_EN_24WK43_I-Relaxed_Itr-2,CPA | iOS | AEM | US | 2024-12-10,$195,"6,739",2024-12-19,2025-04-07,109
257,"KR_AS_FB_164_F-VID_R-9x16_EN_24WK53_I-sound_A-Hyponotherapy_Itr-20_local_IT | Shed pounds easily | FU: it/fb | FB: Kure | No strict diets, no",Best new interest 25+ | IT | WK13 | 03.30,$194,"11,919",2025-04-04,2025-04-08,4
258,"KR_MIN_FB_303_F-VID_R-9x16_EN_25WK11_I-Copy_UGC-Mix_A-NoAlco_Itr-2 | Shed pounds easily | FU: no-alcohol-v1 | FB: Kure | No strict diets, no",Broad 25+ | TOP3 | Last 7 days | 04.13,$194,"3,449",2025-04-13,2025-04-14,1
259,"KR_MIN_FB_303_F-VID_R-9x16_EN_25WK11_I-Copy_UGC-Mix_A-NoAlco_Itr-2 | Shed pounds easily | FU: no-alcohol-v1 | FB: Kure | No strict diets, no",BMI 25+ | TOP4 | Last 7 days | 04.04 – Copy,$193,"5,518",2025-04-04,2025-04-10,6
260,"KR_MIN_FB_303_F-VID_R-9x16_EN_25WK11_I-Copy_UGC-Mix_A-NoAlco_Itr-2 | Shed pounds easily | FU: no-alcohol-v1 | FB: Kure | No strict diets, no","Lookalike (AU, CA, US, 2%) - Kure Top clients value > 60$ 2025.02.11 size 1.3k | TOP3 | Last 7 days | 04.04",$192,"4,370",2025-04-04,2025-04-10,6
261,"KR_MIN_FB_314_F-VID_R-9x16_EN_25WK12_I-Sale_UGC-Courtney_A-Hypnosis_Itr-1_locale_DE | Shed pounds easily | FU: de/fb | FB: Kure | No strict diets, no",KR_MIN_FB_314_F-VID_R-9x16_EN_25WK12_I-Sale_UGC-Courtney_A-Hypnosis_Itr-1_locale_DE | WK14 – Copy 3,$186,"2,597",2025-04-10,2025-04-13,3
262,"KR_PG_FB_370_F-VID_R-9x16_EN_25WK14_I-story_A-NoAlco_Itr-2 | Shed pounds easily | FU: no-alcohol-v1 | FB: Kure | No strict diets, no",Broad 25+ | TOP4 | WK14 | 04.09 3 batch,$185,"8,081",2025-04-09,2025-04-11,2
263,"KR_MIN_FB_303_F-VID_R-9x16_EN_25WK11_I-Copy_UGC-Mix_A-NoAlco_Itr-2 | Shed pounds easily | FU: no-alcohol-v1 | FB: Kure | No strict diets, no",BMI 25+ | WW | Last 7 days | 04.11,$185,"6,280",2025-04-11,2025-04-13,2
264,"KR_MM_FB_400_F-IMG_R-1x1_EN_25WK15_I-Skinny_A-Hypnotherapy_Itr-2 | Shed pounds easily | FU: fb | FB: Kure | No strict diets, no",KR_MM_FB_400_F-IMG_R-1x1_EN_25WK15_I-Skinny_A-Hypnotherapy_Itr-2 | WK15 – Copy,$185,"4,063",2025-04-11,2025-04-14,3
265,"KR_MIN_FB_303_F-VID_R-9x16_EN_25WK11_I-Copy_UGC-Mix_A-NoAlco_Itr-2 | Shed pounds easily | FU: no-alcohol-v1 | FB: Kure | No strict diets, no",No alco interest | UK | No alco |  03.19,$184,"6,648",2025-04-06,2025-04-14,8
266,KR_AS_FB_160_F-VID_R-9x16_EN_24WK52_I-robohead_Itr-2 | It Only Takes | Make weight management | FU: fb | FB: Kure: Weight Loss Hypnotherapy,Broad 25+ | TOP4 | Last 7 days | 04.04,$184,"6,529",2025-04-04,2025-04-10,6
267,"KR_MIN_FB_314_F-VID_R-9x16_EN_25WK12_I-Sale_UGC-Courtney_A-Hypnosis_Itr-1_locale_IT | Shed pounds easily | FU: it/fb | FU: Kure | No strict diets, no",KR_MIN_FB_314_F-VID_R-9x16_EN_25WK12_I-Sale_UGC-Courtney_A-Hypnosis_Itr-1_locale_IT | WK14 – Copy 3,$183,"6,160",2025-04-10,2025-04-13,3
268,"KR_MIN_FB_257_F-VID_R-9x16_EN_25WK08_I-MetaSale_UGC-Courtney_A-Hypnosis_Itr-5 | Shed pounds easily | FU: fb | FB: Kure | No strict diets, no",BMI 25+ | TOP4 | Last 7 days | 04.04 – Copy,$183,"3,198",2025-04-05,2025-04-14,9
269,KR_LV_FB_144_F-IMG_R-1x1_EN_24WK50_I-Mix_A-NoAlco_Itr-1 - Copy | FU: no-alcohol-v1 | FB: Kure_paused_by_birch_wise_cut,NOALCO | No-alcohol-v1 | Broad 25+ | TOP4,$183,"8,303",2025-04-04,2025-04-09,5
270,"KR_LV_FB_269_F-VID_R-9x16_EN_25WK09_I-14_A-NoAlcoBored_template2_combined | Shed pounds easily | FU: no-alcohol-v1 | FB: Kure | No strict diets, no",Broad 25+ | UK | Last 7 days | 04.05,$180,"11,857",2025-04-04,2025-04-08,4
271,HH_MIN_FB_044_F-VID_R-4x5_EN_25WK14_I-Still_A-WL_Itr-2 | Menopause Weight Gain | Struggling with weight gain - Copy,All weight loss intent Buyers w 40-60 - Copy 2,$180,"2,380",2025-04-04,2025-04-14,10
272,"KR_MIN_FB_358_F-VID_R-9x16_EN_25WK15_I-Copy_UGC-Mix_A-NoAlco_Itr-3 | Shed pounds easily | FU: no-alcohol-v1 | FB: Kure | No strict diets, no",KR_MIN_FB_358_F-VID_R-9x16_EN_25WK15_I-Copy_UGC-Mix_A-NoAlco_Itr-3 | WK15 – Copy,$178,"5,530",2025-04-10,2025-04-14,4
273,KR_LV_FB_173_F-VID_R-9x16_EN_25WK02_I-List_A-Hyponotherapy_Itr-5 | It Only Takes | Make weight management | FU: fb | FB: Kure: Weight Loss Hypnotherapy,Best interest 25+ | TOP3 | Last 7 days | 03.22,$178,"6,329",2025-04-08,2025-04-14,6
274,KR_LV_FB_173_F-VID_R-9x16_EN_25WK02_I-List_A-Hyponotherapy_Itr-5 | It Only Takes | Make weight management | FU: fb | FB: Kure: Weight Loss Hypnotherapy,Broad 25+ | TOP4 | Last 7 days | 03.08,$178,"6,252",2025-03-30,2025-04-08,9
275,"KR_MIN_FB_389_F-IMG_R-1x1_EN_25WK15_I-SubAngle_UGC-Mix_A-NoAlcoSleep_Itr-3 | Shed pounds easily | FU: no-alcohol-v1 | FB: Kure | No strict diets, no",KR_MIN_FB_389_F-IMG_R-1x1_EN_25WK15_I-SubAngle_UGC-Mix_A-NoAlcoSleep_Itr-3 | WK15 – Copy,$177,"4,024",2025-04-10,2025-04-14,4
276,HH_MIN_FB_050_F-IMG_R-1x1_EN_25WK15_I-static_A-WL_Itr-1 | Menopause Weight Gain | Struggling with weight gain,HH_MIN_FB_050_F-IMG_R-1x1_EN_25WK15_I-static_A-WL_Itr-1 | WK15 - Copy,$175,"2,526",2025-04-09,2025-04-13,4
277,"KR_MM_FB_373_F-IMG_R-9x16_EN_24WK14_I-neon_A-VGB_Itr-5 | Shed pounds easily | FU: fb | FB: Kure | No strict diets, no – Copy 2","Lookalike (AU, CA, US, 2%) | 25+ | TOP4 | WK14 | 04.09 2 batch",$174,"3,154",2025-04-09,2025-04-14,5
278,"KR_MIN_FB_228_F-VID_R-9x16_EN_25WK06_I-Sale77_UGC-Courtney_A-VGB_Itr-1 | Shed pounds easily | FU: fb | FB: Kure | No strict diets, no",Best interest 25+ | TOP3 | Last 7 days | 03.22,$174,"2,424",2025-04-09,2025-04-14,5
279,"KR_ADG_FB_179_F-IMG_R-1x1_EN_25WK14_I-WeightLoss_A-VGB_Itr-4 | Shed pounds easily | FU: fb | FB: Kure | No strict diets, no","Lookalike (AU, CA, US, 2%) | 25+ | TOP4 | WK14 | 04.09",$173,"3,520",2025-04-09,2025-04-14,5
280,"KR_MIN_FB_317_F-IMG_R-1x1_EN_25WK12_I-Skinny_UGC-Mix_A-Hypnotherapy_Itr-2 | Shed pounds easily | FU: fb | FB: Kure | No strict diets, no",BMI 25+ | WW | Last 7 days | 04.05,$173,"6,814",2025-04-06,2025-04-10,4
281,"KR_PG_FB_306_F-VID_R-9x16_EN_25WK11_I-ruining_A-NoAlco_Itr-1 | Shed pounds easily | FU: no-alcohol-v1 | FB: Kure | No strict diets, no",Best interest 25+ | UK | No alco |  03.19,$172,"4,870",2025-04-06,2025-04-14,8
282,"KR_LV_FB_269_F-VID_R-9x16_EN_25WK09_I-23_A-NoAlcoBBelly_template3_video | Shed pounds easily | FU: no-alcohol-v1 | FB: Kure | No strict diets, no",WC | CBO | 1 AS | WW | Broad | Last 7 days |  03.19,$170,"17,344",2025-04-03,2025-04-09,6
283,"KR_MM_FB_260_F-VID_R-9x16_EN_25WK08_I-Sale_A-VGB_Itr-1_april_local_DE | Shed pounds easily | FU: de/fb | FB: Kure | No strict diets, no",Broad 25+ | DE | WK13 | 04.02,$169,"2,465",2025-04-02,2025-04-07,5
284,"KR_PG_FB_370_F-VID_R-9x16_EN_25WK14_I-story_A-NoAlco_Itr-2 | Shed pounds easily | FU: no-alcohol-v1 | FB: Kure | No strict diets, no",WC | CBO | 1 AS | TOP4 | CC55 | Broad | WK14 | 04.09 Ad set,$168,"5,718",2025-04-11,2025-04-13,2
285,KR_LV_FB_157_F-IMG_R-1x1_EN_24WK51_I-MIX_A-NoAlco_Itr-5 | It Only Takes | Make weight management – Copy | FU: no-alcohol-v1 | FB: Kure,WC | ASC | TOP4 | Interests | No-alcoho | 04.11 Ad set,$168,"5,930",2025-04-11,2025-04-14,3
286,"KR_PG_FB_306_F-VID_R-9x16_EN_25WK11_I-ruining_A-NoAlco_Itr-1 | Shed pounds easily | FU: no-alcohol-v1 | FB: Kure | No strict diets, no",No alco interest | UK | No alco |  03.19,$167,"6,202",2025-04-06,2025-04-14,8
287,HH_MIN_FB_023_F-VID_R-4x5_EN_25WK10_Itr-2 - Copy,kure interests mashup,$167,"2,568",2025-04-08,2025-04-10,2
288,"KR_PG_FB_370_F-VID_R-9x16_EN_25WK14_I-story_A-NoAlco_Itr-2 | Shed pounds easily | FU: no-alcohol-v1 | FB: Kure | No strict diets, no",KR_PG_FB_370_F-VID_R-9x16_EN_25WK14_I-story_A-NoAlco_Itr-2 | WK14 – Copy,$167,"7,753",2025-04-05,2025-04-08,3
289,KR_AS_FB_160_F-VID_R-9x16_EN_24WK52_I-robohead_Itr-2 | It Only Takes | Make weight management | FU: fb | FB: Kure: Weight Loss Hypnotherapy,WC | CBO | 1 AS | TOP4 | CC55 | Broad | Last 7 days | 03.29 Ad set,$166,"5,776",2025-03-31,2025-04-10,10
290,"KR_PG_FB_370_F-VID_R-9x16_EN_25WK14_I-story_A-NoAlco_Itr-2 | Shed pounds easily | FU: no-alcohol-v1 | FB: Kure | No strict diets, no",WC | CBO | 1 AS | TOP4 | CC55 | Broad | WK14 | 04.09 Ad set,$165,"7,443",2025-04-09,2025-04-14,5
291,"KR_LV_FB_127_F-VID_R-9x16_EN_24WK49_I-SpecialSale77_A-VGB_Itr-5_local_IT | Shed pounds easily | FU: it/fb | FB: Kure | No strict diets, no",Broad 25+ | IT | WK13 | 03.30,$164,"8,194",2025-04-01,2025-04-14,13
292,"KR_MIN_FB_359_F-IMG_R-4x5_EN_25WK14_I-AI_UGC-Mix_A-Hypnosis_Itr-1 | Shed pounds easily | FU: fb | FB: Kure | No strict diets, no",KR_MIN_FB_359_F-IMG_R-4x5_EN_25WK14_I-AI_UGC-Mix_A-Hypnosis_Itr-1 | WK14 – Copy,$164,"3,672",2025-04-04,2025-04-10,6
293,"KR_MIN_FB_198_F-VID_R-9x16_EN_25WK04_I-SpecialSale77_UGC-Mix_A-Hypnosis_Itr-7 | Shed pounds easily | FU: fb | FB: Kure: Weight Loss Hypnotherapy | No strict diets, no",WC | CBO | 1 AS | TOP4 | CC55 | Broad | Last 7 days | 03.29 Ad set,$164,"2,768",2025-03-31,2025-04-10,10
294,"KR_LV_FB_269_F-VID_R-9x16_EN_25WK09_I-14_A-NoAlcoBored_template2_combined | Shed pounds easily | FU: no-alcohol-v1 | FB: Kure | No strict diets, no",WC | CBO | 1 AS | WW | Broad | Last 7 days | CC55 |  04.06 Ad Set,$162,"11,127",2025-04-06,2025-04-07,1
295,"KR_LV_FB_240_F-VID_R-9x16_EN_25WK07_I-SatifyingVidsHooks_A-Hypnosis_Itr-6 | Shed pounds easily | FU: fb | FB: Kure | No strict diets, no",WC | CBO | 1 AS | TOP4 | CC55 | Broad | Last 7 days | 03.29 Ad set,$162,"4,144",2025-03-31,2025-04-14,14
296,"KR_MM_FB_261_F-IMG_R-9x16_EN_25WK15_I-Hypno_A-VGB_Itr-4_local_FR | Shed pounds easily | FU: fr/fb | FB: Kure| No strict diets, no",KR_MM_FB_261_F-IMG_R-9x16_EN_25WK15_I-Hypno_A-VGB_Itr-4_local_FR | WK15 – Copy,$160,"6,241",2025-04-10,2025-04-13,3
297,"KR_MIN_FB_257_F-VID_R-9x16_EN_25WK08_I-MetaSale_UGC-Courtney_A-Hypnosis_Itr-5 | Shed pounds easily | FU: fb | FB: Kure | No strict diets, no",Broad 25+ | TOP4 | Last 7 days | 04.05,$159,"7,103",2025-04-05,2025-04-08,3
298,"KR_MIN_FB_198_F-VID_R-9x16_EN_25WK04_I-SpecialSale77_UGC-Mix_A-Hypnosis_Itr-7 | Shed pounds easily | FU: fb | FB: Kure: Weight Loss Hypnotherapy | No strict diets, no",WC | CBO | 1 AS | TOP4 | CC55 | Broad | Last 7 days | 03.29 Ad set,$158,"1,987",2025-04-07,2025-04-11,4
299,"KR_MIN_FB_317_F-IMG_R-1x1_EN_25WK12_I-Skinny_UGC-Mix_A-Hypnotherapy_Itr-2 | Shed pounds easily | FU: fb | FB: Kure | No strict diets, no",Best interest 25+ | WW | Last 7 days | 04.05,$157,"5,220",2025-04-06,2025-04-10,4
300,"KR_PG_FB_370_F-VID_R-9x16_EN_25WK14_I-story_A-NoAlco_Itr-2 | Shed pounds easily | FU: no-alcohol-v1 | FB: Kure | No strict diets, no",BMI 25+ | TOP3 | WK14 | 04.09 3 batch,$156,"4,161",2025-04-09,2025-04-11,2
301,"KR_MIN_FB_303_F-VID_R-9x16_EN_25WK11_I-Copy_UGC-Mix_A-NoAlco_Itr-1 | Shed pounds easily | FU: no-alcohol-v1 | FB: Kure | No strict diets, no",No alco interest | UK | No alco |  03.19,$156,"8,654",2025-04-06,2025-04-14,8
302,"KR_MIN_FB_266_F-VID_R-9x16_EN_25WK09_I-Mix_UGC-Mix_A-NoAlco_Itr-7_local_IT | Shed pounds easily | FU: it/fb | FB: Kure | No strict diets, no",Best new interest 25+ | IT | WK13 | 03.30,$156,"10,519",2025-04-01,2025-04-14,13
303,KR_AS_FB_160_F-VID_R-9x16_EN_24WK52_I-robohead_Itr-2 | It Only Takes | Make weight management | FU: fb | FB: Kure: Weight Loss Hypnotherapy,"Lookalike (AU, CA, US, 2%) - Kure Top clients value > 60$ 2025.02.11 size 1.3k | TOP3 | Last 7 days | 04.04",$156,"5,160",2025-04-04,2025-04-09,5
304,"KR_PG_FB_392_F-VID_R-9x16_EN_25WK15_I-sale_UGC-Samantha_A-NoAlco_Itr-3 | Shed pounds easily | FU: no-alcohol-v1 | FB: Kure | No strict diets, no",KR_PG_FB_392_F-VID_R-9x16_EN_25WK15_I-sale_UGC-Samantha_A-NoAlco_Itr-3 | WK15 – Copy,$155,"2,553",2025-04-11,2025-04-14,3
