,Ad Name,Adset Name,Creative Type,Spend In USD,Impressions,First Ad Spend Date,Last Ad Spend Date,Days ad spending
1,"KR_MIN_FB_488_F-IMG_R-9x16_EN_25WK19_I-water_UGC-Mix_A-Hypnosis_Itr-3 | Shed pounds easily | FU: fb | FB: Kure | No strict diets, no",WC | CBO | 1 AS | TOP4 | CC55 | Broad | Best creatives | 05.13 Ad set,SHARE,"$11,632","322,314",2025-05-14,2025-06-09,26
2,"KR_MIN_FB_488_F-IMG_R-9x16_EN_25WK19_I-water_UGC-Mix_A-Hypnosis_Itr-3 | Shed pounds easily | FU: fb | FB: Kure | No strict diets, no",Best interest 25+ | TOP4 | Last 3 days | Hypno | 05.17,SHARE,"$6,728","171,454",2025-05-26,2025-06-09,14
3,KR_AS_FB_164_F-VID_R-9x16_EN_24WK53_I-sound_A-Hyponotherapy_Itr-20.mp4,CPA | iOS | AEM | US | 2025-01-07,VIDEO,"$6,580","232,609",2025-02-18,2025-06-08,110
4,"KR_MIN_FB_488_F-IMG_R-9x16_EN_25WK19_I-water_UGC-Mix_A-Hypnosis_Itr-3 | Shed pounds easily | FU: fb | FB: Kure | No strict diets, no",All weight BMI 25+ | TOP4 | Last 3 days | Hypno | 05.17,SHARE,"$5,142","119,414",2025-06-02,2025-06-08,6
5,"KR_MIN_FB_519_F-VID_R-9x16_EN_25WK21_Copy_T-ITR_A-NoAlco_UGC-Jogile_-2 | Shed pounds easily | No strict diets, no - Copy 3",WK21 Kilo buyers 25+ | TOP4 | Last 3 days | Hypno,VIDEO,"$4,872","104,454",2025-05-28,2025-06-07,10
6,KR_AS_FB_160_F-VID_R-9x16_EN_24WK52_I-robohead_Itr-2.mp4,CPA | iOS | AEM | US | 2024-12-10,VIDEO,"$4,028","178,041",2025-03-10,2025-06-08,90
7,KR_LV_FB_176_F-VID_R-9x16_EN_25WK02_I-Mix_A-Overeating_Itr-6.mp4 - Copy,CPA | iOS | AEM | T1 | 2024-12-26,VIDEO,"$3,488","254,371",2025-03-17,2025-06-08,83
8,"KR_MIN_FB_488_F-IMG_R-9x16_EN_25WK19_I-water_UGC-Mix_A-Hypnosis_Itr-3 | Shed pounds easily | FU: fb | FB: Kure | No strict diets, no",Broad 25+ | TOP4 | WK19 | Hypno | 05.15,SHARE,"$3,483","76,603",2025-05-16,2025-06-09,24
9,"KR_MIN_FB_545_F-VID_R-9x16_EN_25WK22_Forest_T-NA_A-ManageAlco | Shed pounds easily | No strict diets, no",KR_MIN_FB_545_F-VID_R-9x16_EN_25WK22_Forest_T-NA_A-ManageAlco | WK22 - Copy,VIDEO,"$3,013","81,298",2025-05-30,2025-06-09,10
10,"KR_MIN_FB_488_F-IMG_R-1x1_EN_25WK19_I-water_UGC-Mix_A-Hypnosis_Itr-4 | Shed pounds easily | FU: fb | FB: Kure | No strict diets, no",WC | CBO | 1 AS | TOP4 | CC55 | Broad | Best creatives | 05.18 Ad set,SHARE,"$3,012","70,487",2025-05-18,2025-06-09,22
11,KR_LV_FB_176_F-VID_R-9x16_EN_25WK02_I-Mix_A-Overeating_Itr-6.mp4,W2A | CPA | US | ABO | 2025-04-30,VIDEO,"$2,803","79,993",2025-04-30,2025-06-08,39
12,KR_LV_FB_052_F-VID_R-9x16_EN_24WK43_I-Relaxed_Itr-2,CPA | iOS | AEM | US | 2024-12-10,VIDEO,"$2,638","78,511",2024-12-19,2025-06-08,171
13,Revenge,W2A | CPA | US | ABO | 2025-04-15,SHARE,"$2,555","58,432",2025-05-04,2025-06-08,35
14,"KR_MIN_FB_488_F-IMG_R-9x16_EN_25WK19_I-water_UGC-Mix_A-Hypnosis_Itr-3 | Shed pounds easily | FU: fb | FB: Kure | No strict diets, no",WC | CBO | 1 AS | TOP4 | CC55 | Broad | Best creatives | 05.13 Ad set,SHARE,"$2,255","62,873",2025-05-25,2025-06-09,15
15,"KR_MIN_FB_498_F-IMG_R-9x16_EN_25WK20_I-Skinny_UGC-Mix_A-StopSmoking_Itr-3 | Shed pounds easily | FU: quit-smoking-v1 | FB: Kure | No strict diets, no",WK20 Broad 25+ | TOP4 | Last 3 days | Hypno,SHARE,"$2,252","135,194",2025-06-02,2025-06-09,7
16,KR_AS_FB_164_F-VID_R-9x16_EN_24WK53_I-sound_A-Hyponotherapy_Itr-20.mp4,CPA | iOS | AEM | US | 2024-12-10,VIDEO,"$2,205","62,302",2025-03-12,2025-06-08,88
17,"KR_MIN_FB_523_F-VID_R-9x16_EN_25WK21_Sale77_T-ITR_A-Hypnosis_2 | Shed pounds easily | No strict diets, no - Copy 3",WK21 Kilo buyers 25+ | TOP4 | Last 3 days | Hypno,VIDEO,"$2,148","55,086",2025-05-28,2025-06-07,10
18,"KR_MIN_FB_545_F-VID_R-9x16_EN_25WK22_Forest_T-NA_A-ManageAlco | Shed pounds easily | No strict diets, no – Copy",WC | CBO | 1 AS | TOP4 | CC55 | Broad | Last 7 days | 06.05 Ad set,VIDEO,"$2,083","83,000",2025-06-05,2025-06-09,4
19,KR_AS_FB_164_F-VID_R-9x16_EN_24WK53_I-sound_A-Hyponotherapy_Itr-20.mp4,CPA | iOS | AEM | US | 2025-01-07,VIDEO,"$2,060","57,683",2025-05-30,2025-06-08,9
20,KR_LV_FB_127_F-VID_R-9x16_EN_24WK49_I-SpecialSale77_A-VGB_Itr-5 | It Only Takes | Make weight management – Copy,BMI 25+ | WW | Last 7 days | 04.15,VIDEO,"$1,996","53,867",2025-04-28,2025-06-06,39
21,"KR_MIN_FB_488_F-IMG_R-9x16_EN_25WK19_I-water_UGC-Mix_A-Hypnosis_Itr-3 | Shed pounds easily | FU: fb | FB: Kure | No strict diets, no",WC | CBO | 1 AS | TOP4 | CC55 | Broad | Best creatives | 05.18 Ad set,SHARE,"$1,973","58,227",2025-05-29,2025-06-06,8
22,GetReady_4_5_30sec,CPA | iOS | AEM | US | 2024-12-10,VIDEO,"$1,861","40,924",2025-01-22,2025-06-08,137
23,KR_MM_FB_526_F-IMG_R-1x1_EN_25WK21_incognito_T-ITR_A-NoAlco_1_local_DE | Perdez du poids,KR_MM_FB_526_F-IMG_R-1x1_EN_25WK21_incognito_T-ITR_A-NoAlco_1_local_DE | WK22 - Copy,SHARE,"$1,834","56,493",2025-05-31,2025-06-08,8
24,"KR_MIN_FB_466_F-IMG_R-9x16_EN_25WK18_I-Solid_UGC-Mix_A-StopSmoking_Itr-3 | Shed pounds easily | FU: quit-smoking-v1 | FB: Kure | No strict diets, no",Best interest 25+ | TOP3 | Last 7 days | 05.05 2 batch,SHARE,"$1,761","129,331",2025-05-25,2025-06-04,10
25,"KR_MIN_FB_522_F-IMG_R-9x16_EN_25WK21_Solid_T-ITR_A-StopSmoking_5 | Shed pounds easily | No strict diets, no - Copy 3",WK21 Broad 25+ | TOP4 | Last 3 days | Hypno,SHARE,"$1,713","111,415",2025-05-30,2025-06-05,6
26,KR_AS_FB_164_F-VID_R-9x16_EN_24WK53_I-sound_A-Hyponotherapy_Itr-20.mp4,CPA | iOS | AEM | US | 2025-01-07,VIDEO,"$1,705","53,504",2025-06-03,2025-06-08,5
