,Ad Name,Adset Name,Creative Type,Spend In USD,Impressions,First Ad Spend Date,Last Ad Spend Date,Days ad spending
1,RH_AK_FB_010_F-IMG_R-1X1_EN_25WK02_P-CO_ripoff-3 | 122157166934293571,WC | US | LP:US COLOSTRUM | W | 23-65+ | 1c | 010_ripoff | W03,SHARE,"$1,226","9,896",2025-01-28,2025-03-27,58
2,RH-INO_CHUB_12.30_FBPOST-OPTI_just-black_1x1_4 | LP:Colostrum,1c | All | 25-65+ | CC-125,SHARE,"$1,052","16,128",2025-01-16,2025-03-27,70
3,RH-INO_CHUB_12.30_FBPOST-OPTI_just-black_1x1_4 | LP:Colostrum,HerBodhi buyers | A+ | 1c | 25+,SHARE,$965,"14,696",2025-02-07,2025-03-25,46
4,RH-INO_CHUB_12.30_FBPOST-OPTI_just-black_1x1_4 | 122154636746293571,WC | US | LP:US COLOSTRUM | W | 23-65+ | 1c | FB post immitation Opti – Just black BG | W52,SHARE,$938,"9,305",2025-01-04,2025-03-27,82
5,RH_AK_FB_023_F-IMG_R-1X1_EN_25WK05_P-CO_black-1 | 122158826762293571,WC | US | LP:US COLOSTRUM | All | 23-65+ | 1c | 023_black | W05,SHARE,$903,"8,573",2025-02-11,2025-03-27,44
6,RH_AK_FB_025_F-IMG_R-1X1_EN_25WK05_P-CO_fbpostopti-2 | 122158826576293571,WC | US | LP:US COLOSTRUM | All | 23-65+ | 1c | 025_fbpostiopti | W05,SHARE,$890,"9,361",2025-02-11,2025-03-24,41
7,RH_AK_FB_003_F-IMG_R-1X1_EN_25WK02_P-CO_black_itr-2 | 122156725634293571,WC | US | LP:US COLOSTRUM | W | 23-65+ | 1c | 003_Black | W03,SHARE,$884,"6,643",2025-01-24,2025-03-27,62
8,RH_AK_FB_019_F-IMG_R-1X1_EN_25WK04_P-CO_fbpostcolor-3 | 122158172156293571,WC | US | LP:US COLOSTRUM | W | 23-65+ | 1c | 019_Fbpostcolor | W04,SHARE,$851,"8,118",2025-01-24,2025-03-02,37
9,RH-INO_CHUB_12.30_FBPOST-OPTI_just-black_1x1_4 | LP:Colostrum,1c | All | 25-65+ | Custom Stack 1,SHARE,$842,"7,261",2025-02-19,2025-03-27,36
10,RH-INO_CHUB_12.30_FBPOST-OPTI_just-black_1x1_4 | LP:Colostrum,CB buyers 4-5% | A+ | 1c | 25+,SHARE,$791,"9,758",2025-02-19,2025-03-07,16
11,RH_AK_FB_018_F-IMG_R-1X1_EN_25WK04_P-CO_fbpost-3 | LP:Colostrum,WC || US || LP:US || ASC+ || Scale || CC-110 || 02.12,SHARE,$781,"6,778",2025-02-12,2025-03-27,43
12,RH_AK_FB_018_F-IMG_R-1X1_EN_25WK04_P-CO_fbpost-3 | 122158172048293571,WC | US | LP:US COLOSTRUM | W | 23-65+ | 1c | 018_Fbpost | W04,SHARE,$713,"4,631",2025-01-24,2025-03-02,37
13,RH_AK_FB_040_F-IMG_R-1X1_EN_25WK08_P-CO_body-1 | 122161780652293571,WC | US | LP:US COLOSTRUM | All | 23-65+ | 1c | 040_body | W08,SHARE,$652,"4,424",2025-02-27,2025-03-27,28
14,RH_AK_FB_019_F-IMG_R-1X1_EN_25WK04_P-CO_fbpostcolor-3 | LP:Colostrum,WC || US || LP:US || ASC+ || Scale || 01.16,SHARE,$588,"4,148",2025-02-14,2025-03-01,15
15,RH-INO_CHUB_12.30_FBPOST-OPTI_just-black_1x1_4 | LP:Colostrum,CB buyers 2-3% | A+ | 1c | 25+,SHARE,$560,"5,208",2025-02-12,2025-03-09,25
16,RH_AK_FB_010_F-IMG_R-1X1_EN_25WK02_P-CO_ripoff-3 | LP:Colostrum,WC || US || LP:US || ASC+ || Scale || 01.16,SHARE,$522,"3,767",2025-02-13,2025-03-02,17
17,RH_AK_FB_025_F-IMG_R-1X1_EN_25WK05_P-CO_fbpostopti-2 | LP:Colostrum,CB buyers 4-5% | A+ | 1c | 25+,SHARE,$455,"4,493",2025-02-19,2025-03-27,36
18,RH_CHUB-KZ_FB_037_F-VID_R-9x16_EN_25WK06_P-CO_I-DogMemes_Itr-3,WC | US | LP:US COLOSTRUM | All | 23-65+ | 1c | 037_DogMemes | W06,VIDEO,$433,"2,647",2025-02-24,2025-03-01,5
19,RH_AK_FB_025_F-IMG_R-1X1_EN_25WK05_P-CO_fbpostopti-2 | LP:Colostrum,CB buyers 3-4% | A+ | 1c | 25+,SHARE,$430,"4,179",2025-02-19,2025-03-06,15
20,RH-CO_CHUB_12.31_FBPOST-OPTI_colorBG_1x1_4 | LP:Colostrum,CB Buyers | A+ | 1c | 25+,SHARE,$428,"2,317",2025-01-24,2025-02-27,34
21,RH_CHUB-AS_FB_039_F-VID_R-9x16_EN_26WK06_P-CO_I-Testimonial_Itr-1,WC | US | LP:US COLOSTRUM | All | 23-65+ | 1c | 039 Testimonial (Wish I started sooner) | W08,VIDEO,$417,"2,042",2025-02-26,2025-02-28,2
22,RH_AK_FB_018_F-IMG_R-1X1_EN_25WK04_P-CO_fbpost-3 | LP:Colostrum,CB buyers 1-2% | A+ | 1c | 25+,SHARE,$398,"3,220",2025-02-12,2025-03-27,43
23,RH-INO_CHUB_12.30_FBPOST-OPTI_just-black_1x1_4 | LP:Colostrum,CB buyers 3-4% | A+ | 1c | 25+,SHARE,$395,"4,283",2025-02-19,2025-03-06,15
24,RH_AK_FB_018_F-IMG_R-1X1_EN_25WK04_P-CO_fbpost-3 | LP:Colostrum,CB buyers 2-3% | A+ | 1c | 25+,SHARE,$384,"3,389",2025-02-12,2025-03-09,25
25,RH_AK_FB_035_F-VID_R-1X1_EN_25WK06_P-CO_gif-2,WC | US | LP:US COLOSTRUM | All | 23-65+ | 1c | 035_GIF | W06,VIDEO,$381,"2,017",2025-02-22,2025-02-27,5
