,Ad Name,Adset Name,Creative Type,Spend In USD,Impressions,First Ad Spend Date,Last Ad Spend Date,Days ad spending
1,RH-INO_CHUB_12.30_FBPOST-OPTI_just-black_1x1_4 | LP:Colostrum,WC || US || LP:US || ASC+ || Scale || 01.16,SHARE,"$1,718","7,880",2025-01-16,2025-02-21,36
2,RH-INO_CHUB_12.30_FBPOST-OPTI_just-black_1x1_4 | 122154636746293571,WC | US | LP:US COLOSTRUM | W | 23-65+ | 1c | FB post immitation Opti – Just black BG | W52,SHARE,$921,"4,796",2025-01-04,2025-03-27,82
3,RH_AK_FB_003_F-IMG_R-1X1_EN_25WK02_P-CO_black_itr-2 | 122156725634293571,WC | US | LP:US COLOSTRUM | W | 23-65+ | 1c | 003_Black | W03,SHARE,$909,"4,651",2025-01-24,2025-03-27,62
4,RH-INO_CHUB_12.30_FBPOST-OPTI_just-black_1x1_4 | LP:Colostrum,1c | All | 25-65+ | CC-125,SHARE,$884,"6,973",2025-01-16,2025-03-27,70
5,RH_AK_FB_018_F-IMG_R-1X1_EN_25WK04_P-CO_fbpost-3 | 122158172048293571,WC | US | LP:US COLOSTRUM | W | 23-65+ | 1c | 018_Fbpost | W04,SHARE,$821,"5,408",2025-01-24,2025-03-02,37
6,RH-CO_CHUB_12.31_FBPOST-OPTI_colorBG_1x1_4 | 122154636842293571,WC | US | LP:US COLOSTRUM | W | 23-65+ | 1c | FB post immitation Opti – Color BG | W52,SHARE,$774,"4,761",2025-01-03,2025-02-12,40
7,RH_AK_FB_011_F-IMG_R-1X1_EN_25WK02_P-CO_ripoff-3,WC | US | LP:US COLOSTRUM | W | 23-65+ | 1c | 011_ripoff | W03,SHARE,$634,"2,026",2025-01-28,2025-02-06,9
8,RH-CO_CHUB_12.31_FBPOST-OPTI_colorBG_1x1_4 | LP:Colostrum,CB Buyers | A+ | 1c | 25+,SHARE,$621,"3,289",2025-01-24,2025-02-27,34
9,RH_AK_FB_010_F-IMG_R-1X1_EN_25WK02_P-CO_ripoff-1,WC | US | LP:US COLOSTRUM | W | 23-65+ | 1c | 010_ripoff | W03,SHARE,$619,"3,204",2025-01-28,2025-02-02,5
10,RH-CO_CHUB_12.31_FBPOST-OPTI_colorBG_1x1_4 | LP:Colostrum,1c | All | 25-65+ | CC-115,SHARE,$526,"5,014",2025-01-16,2025-02-03,18
11,RH_AK_FB_019_F-IMG_R-1X1_EN_25WK04_P-CO_fbpostcolor-2,WC | US | LP:US COLOSTRUM | W | 23-65+ | 1c | 019_Fbpostcolor | W04,SHARE,$381,"1,854",2025-01-24,2025-02-08,15
12,RH-INO_CHUB_01.08_FBPOST-OPTI_1x1_5,WC | US | LP:US INOSITOL | W | 23-65+ | 1c | FB post | W02,SHARE,$367,"2,915",2025-01-20,2025-01-31,11
13,RH_AK_FB_018_F-IMG_R-1X1_EN_25WK04_P-CO_fbpost-3 | LP:Colostrum,1c | All | 25-65+ | CC-125,SHARE,$354,"2,875",2025-01-30,2025-03-27,56
14,RH_AK_FB_002_F-IMG_R-1X1_EN_25WK02_P-CO_2pills_itr-1,WC | US | LP:US COLOSTRUM | W | 23-65+ | 1c | 002_2pills | W03,SHARE,$330,"1,550",2025-01-24,2025-01-30,6
15,RH_AK_FB_018_F-IMG_R-1X1_EN_25WK04_P-CO_fbpost-3 | LP:Colostrum,WC || US || LP:US || ASC+ || Scale || 01.16,SHARE,$281,"1,412",2025-01-30,2025-02-13,14
16,RH_CHUB-KZ_FB_007_F-IMG_R-1x1_EN_25WK03_P-G_I-Weightlossblock_Itr-4,WC | US | LP:US COLOSTRUM | W | 23-65+ | 1c | 007_WeightBlock | W03,SHARE,$279,858,2025-01-28,2025-02-01,4
