,Ad Name,Adset Name,Spend In USD,Impressions,First Ad Spend Date,Last Ad Spend Date,Days ad spending
303,CB_2023_Jul_FB_2226_MB_V04_9x16_VID_EN_Opti_C-Testim_CTA-SMR_Pain-W_M-MIX_VL-30s_TR-None_G-F_P-None_S-Starry,US || Manual Bid || BFCM || COST CAP 71 || 1C || 15/11/24,$16,365,2024-11-15,2025-04-14,150
304,CB_2025_Mar_FB_3939_DT_V05_4x5_IMG_EN_New_C-Advertorial_Sale_CTA-65_Angle-W-B-C_M-MIX_VL-None_G-M_P-OG_S-NONE,3939 - CB Advertorial ads New Ideas || Batch 2 || Enhancements: OFF || CBV1 || 7C || 30/03/25w14,$15,590,2025-03-30,2025-04-14,15
305,CB_2025_Apr_FB_3995_DT-DP_V03_9x16_VID_EN_Opti_C-MakingOf_Evergreen_CTA-CTA_Angle-W-B_M-CRAZY_VL-45s_G-M_P-OG_S-NEW_FB3022V01,3995 - 3022 V01 opti || Batch 1 || Enhancements: OFF || CBV1 || 7C || 11/04/25w16,$14,616,2025-04-11,2025-04-14,3
306,CB_2025_Apr_FB_3969_LZ-DP_V01_4x5_IMG_EN_Opti_C-Headline_Evergreen_CTA-SALE_Angle-W_M-NONE_VL-None_G-NONE_P-OG_S-NONE_FB3924V06,3969 - writing on chest opti || Batch 1 || Enhancements: OFF || CBV1 || 7C || 07/04/25w15,$13,591,2025-04-07,2025-04-10,3
307,CB_2025_Mar_FB_3913_CHUB-AS_V01_1x1_IMG_EN_New_C-NONE_CTA-NONE_Angle-W_M-NONE_VL-None_TR-None_G-NONE_P-NONE_S-NONE_blog_moobs_cv_en,CBV1 || LP:HI | blog_moobs_cv_en || Batch 1 || 30/03/25,$13,679,2025-03-30,2025-04-07,8
308,CB_2025_Mar_FB_3957_SO-DP_V02_4x5_IMG_EN_New_C-NONE_Evergreen_CTA-NONE_Angle-W-B-C_M-NONE_VL-None_G-NONE_P-OG_S-NONE,3957 - If you're googling IMG CB V1 || Batch 1 || Enhancements: OFF || CBV1 || 7C || 07/04/25w15,$13,491,2025-04-07,2025-04-09,2
309,CB_2025_Apr_FB_3987_SO-JG_V03_4x5_IMG_EN_New_C-NONE_Evergreen_CTA-NONE_Angle-W-B-C_M-NONE_VL-None_G-NONE_P-OG_S-NONE,3987 - Tax-Wars IMG JG || Batch 1 || Enhancements: OFF || CBV1 || 7C || 09/04/25w15,$12,658,2025-04-09,2025-04-12,3
310,CB_2024_Sep_FB_3175_DA-KB_V02_1x1_IMG_EN_New_C-ADVRT_Evergreen_CTA-NONE_Angle-W_M-NONE_VL-None_G-NONE_P-CBV2_S-NONE_blog_colonbroomvsmammothhighprice3_cv_en,CBV2 || A/B test CTA button: Variaton || CBV2 vs Happy Mammoth || 7C || 26/03/25,$12,709,2025-03-26,2025-04-14,19
311,CB_2025_Mar_FB_3913_CHUB-AS_V11_1x1_IMG_EN_New_C-NONE_CTA-NONE_Angle-W_M-NONE_VL-None_TR-None_G-NONE_P-NONE_S-NONE_blog_moobs_cv_en,CBV2 || LP:HI | blog_moobs_cv_en || Batch 3 || 08/03/25,$11,328,2025-04-08,2025-04-10,2
312,CB_2025_Apr_FB_3962_VK-DP_V03_9x16_VID_EN_Opti_C-Trend_Evergreen_CTA-NONE_Angle-W-B-C_M-JANW_VL-30s_G-M_P-OG_S-NEW_FB3909V03,3962 - 3909 hook opti - DP -VK || Batch 1 || Enhancements: OFF || CBV1 || 7C || 07/04/25w15,$11,726,2025-04-07,2025-04-14,7
313,CB_2025_Mar_FB_3928_VK-DP_V03_1x1_VID_EN_Opti_C-BulletPoints_Evergreen_CTA-NONE_Angle-W-B-C_M-NONE_VL-None_G-M_P-OG_S-NONE_FB3891V05,3928 - opti 3891 kinda sorta opti with man boobs - DP-VK || Batch 1 || Enhancements: OFF || CBV1 || 7C || 24/03/25w13,$11,565,2025-03-24,2025-04-14,21
314,CB_2025_Apr_FB_3980_LZ-KB_V18_9x16_VID_EN_Opti_C-MakingOf_Evergreen_CTA-SALE_Angle-W_M-AGR_VL-45s_G-M_P-OG_S-NEW_FB3005V05,3980 - winner video man boobs opti || Batch 5 || Enhancements: OFF || CBV1 || 7C || 11/04/25w16,$11,454,2025-04-11,2025-04-13,2
315,CB_2025_Mar_FB_3931_VK-DP_V03_9x16_VID_EN_Opti_C-NONE_Evergreen_CTA-NONE_Angle-W_M-NONE_VL-30s_G-M_P-OG_S-WOOD_FB3860V03,3942 - 3860 V03 opti - DP - VK || Batch 1 || Enhancements: OFF || CBV1 || 7C || 30/03/25w14,$11,504,2025-03-30,2025-04-09,10
316,CB_2024_Oct_FB_3214_DT-KB_V08_1x1_IMG_EN_New_C-ADVRT_Evergreen_CTA-NONE_Angle-W_M-NONE_VL-None_G-NONE_P-OG_S-NONE,CA || Advantage+ || Advertorial || 7C ||  BROAD || Existing_customer_0% || 20/03/25 Ad set,$11,646,2025-03-20,2025-04-09,20
317,CB_2025_Mar_FB_3956_VK_V01_4x5_IMG_EN_OPTI_C-BulletPoints_Evergreen_CTA-65_Angle-W-B-C_M-NONE_VL-None_G-M_P-OG_S-NONE_FB3956V05,3956 - LOW T OPTI 3891 -VK || Batch 1 || Enhancements: OFF || CBV1 || 7C || 07/04/25w15,$11,316,2025-04-07,2025-04-14,7
318,CB_2025_Mar_FB_3957_SO-DP_V01_4x5_IMG_EN_New_C-NONE_Evergreen_CTA-NONE_Angle-W-B-C_M-NONE_VL-None_G-NONE_P-OG_S-NONE,3957 - If you're googling IMG CB V1 || Batch 1 || Enhancements: OFF || CBV1 || 7C || 07/04/25w15,$11,412,2025-04-07,2025-04-10,3
319,CB_2025_Apr_FB_3980_LZ-KB_V12_9x16_VID_EN_Opti_C-BulletPoints_Evergreen_CTA-SALE_Angle-W_M-MIX_VL-30s_G-MF_P-OG_S-WHAT_FB1989V08,3980 - winner video man boobs opti || Batch 4 || Enhancements: OFF || CBV1 || 7C || 11/04/25w16,$11,399,2025-04-11,2025-04-14,3
320,CB_2025_Apr_FB_3972_CHUB-KZ_V04_9x16_VID_EN_New_C-NONE_CTA-NONE_Angle-W-B-C_M-F_VL-None_TR-None_G-NONE_P-NONE_S-NONE,3972 - CHUB SingingToiletUGC || Batch 1 || Enhancements: OFF || CBV1 || 7C || 09/04/25w15,$11,549,2025-04-09,2025-04-11,2
321,CB_2025_Mar_FB_3936_SO-DP_V03_9x16_VID_EN_Opti_C-Dance_Sale_CTA-70_Angle-W_M-POW_VL-30s_G-M_P-OG_S-WOOD_FB3850V04,3936 - New hook on winner ads opti || Batch 1 || Enhancements: OFF || CBV1 || 7C || 07/04/25w15,$10,642,2025-04-07,2025-04-10,3
322,CB_2024_Jan_FB_2783_VK-RP_V02_1x1_IMG_EN_Opti_C-ADVRT_CTA-NONE_Pain-W_M-NONE_VL-None_TR-None_G-NONE_P-V2_S-NONE,CBV2 || TOP EU || Advantage+ || Advertorial |  || 0% EXISTING CAP || BROAD || 7C || 21/03/25 Ad set,$10,545,2025-03-21,2025-04-07,17
323,CB_2025_Mar_FB_3924_SO-DP_V03_1x1_IMG_EN_New_C-NONE_Evergreen_CTA-NONE_Angle-W-B-C_M-NONE_VL-None_G-NONE_P-OG_S-NONE,US || ASC+ || Website + Shop || 7DC || Existing 0% || 24.03.2025 Ad set,$10,380,2025-04-12,2025-04-14,2
324,CB_2025_Apr_FB_3987_SO-JG_V11_4x5_IMG_EN_New_C-NONE_Evergreen_CTA-NONE_Angle-W-B-C_M-NONE_VL-None_G-NONE_P-OG_S-NONE,3987 - Tax-Wars IMG JG || Batch 3 || Enhancements: OFF || CBV1 || 7C || 09/04/25w15,$10,461,2025-04-09,2025-04-13,4
325,CB_2025_Apr_FB_3980_LZ-KB_V21_9x16_VID_EN_Opti_C-BulletPoints_Evergreen_CTA-SALE_Angle-W_M-MIX_VL-45s_G-MF_P-OG_S-WHAT_FB3097V03,3980 - winner video man boobs opti || Batch 6 || Enhancements: OFF || CBV1 || 7C || 11/04/25w16,$10,485,2025-04-11,2025-04-13,2
326,CB_2025_Mar_FB_3937_LZ-DP_V03_9x16_VID_EN_New_C-Testimonial_Evergreen_CTA-NONE_Angle-W_M-MIX_VL-15s_G-MF_P-APP_S-WHAT,ASC+ || CB App || Mixed countries || 7DC || 0% existing || 12/04/2025 Ad set,$9,431,2025-04-12,2025-04-12,0
327,CB_2025_Mar_FB_3935_VK-DP_V01_9x16_VID_EN_New_C-Trend_Sale_CTA-65_Angle-W_M-POW_VL-30s_G-M_P-APP_S-NEW_FB3921V01,ASC+ || CB App || Mixed countries || 7DC || 0% existing || 12/04/2025 Ad set,$8,372,2025-04-12,2025-04-12,0
