,Ad Name,Adset Name,Creative Type,Spend In USD,Impressions,First Ad Spend Date,Last Ad Spend Date,Days ad spending
1,CB_2025_May_FB_4100_SO_V02_4x5_IMG_EN_New_C-Headline_Evergreen_CTA-NONE_Angle-W_M-NONE_VL-None_G-NONE_P-OG_S-NONE,🌶️  || ASC+ || US || 0% EXISTING CAP || 7C || 15/05/2025  Campaign Ad set,SHARE,"$19,581","924,328",2025-06-03,2025-06-09,6
2,CB_2025_May_FB_4091_LZ-VG_V01_4x5_IMG_EN_Opti_C-Sale_Sale_CTA-MEMO_Angle-None_M-NONE_VL-None_G-NONE_P-OG_S-NONE_FB3907V03,🌶️  || ASC+ || US || 0% EXISTING CAP || 7C || 15/05/2025  Campaign Ad set,SHARE,"$9,879","376,495",2025-05-26,2025-06-09,14
3,CB_2025_Feb_FB_3883_LZ-RP_V05_9x16_VID_EN_Opti_C-BulletPoints_Evergreen_CTA-SALE_Angle-W_M-JANW_VL-30s_G-M_P-OG_S-WHAT_FB2284V05,🌶️  || ASC+ || US || 0% EXISTING CAP || 7C || 15/05/2025  Campaign Ad set,VIDEO,"$9,728","361,986",2025-05-15,2025-06-09,25
4,CB_2025_Jan_FB_3751_VK-DP_V01_4x5_IMG_EN_New_C-BulletPoints_Sale_CTA-NY_Angle-W-B-C_M-NONE_VL-None_G-M_P-GLP1_S-NONE,GLP-1 💜 || ASC+ || US || 5% EXISTING CAP || 7C || 29/05/2025 Ad set,SHARE,"$8,094","363,725",2025-06-02,2025-06-09,7
5,CB_2025_Jan_FB_3723_SO_V04_4x5_IMG_EN_New_C-NONE_Evergreen_CTA-SALE_Angle-W_M-NONE_VL-None_G-NONE_P-NONE_S-NONE - Copy,🌶️  || ASC+ || US || 0% EXISTING CAP || 7C || 15/05/2025  Campaign Ad set,SHARE,"$7,117","424,581",2025-05-15,2025-06-09,25
6,Dynamic_Creative_Statics_CA_Flow,WC || CA || DYNAMIC CREATIVE Static winners || ADV+ audience || 7C || 16.02.2025,SHARE,"$7,022","468,761",2025-02-16,2025-06-09,113
7,CB_2023_May_FB_2103_MB_V02_9x16_VID_EN_Opti_C-Sale_CTA-SMR_Pain-W_M-JOG_VL-30s_TR-None_G-M-F_P-None_S-What - Copy,🌶️  || ASC+ || US || 0% EXISTING CAP || 7C || 15/05/2025  Campaign Ad set,VIDEO,"$6,103","166,524",2025-05-15,2025-06-09,25
8,CB_2025_May_FB_4080_LZ-VG_V01_4x5_IMG_EN_New_C-Headline_Evergreen_CTA-NONE_Angle-W_M-NONE_VL-None_G-M_P-OG_S-NONE,🌶️  || ASC+ || US || 0% EXISTING CAP || 7C || 15/05/2025  Campaign Ad set,SHARE,"$5,548","270,287",2025-05-30,2025-06-08,9
9,CB_2023_Jul_FB_2217_IB_V04_9x16_VID_EN_Opti_C-Pointing_CTA-SMR_Pain-W-B_M-TRC_VL-30s_TR-None_G-F_P-None_S-FRIGGA - Copy,🌶️  || ASC+ || US || 0% EXISTING CAP || 7C || 15/05/2025  Campaign Ad set,VIDEO,"$5,025","145,761",2025-05-15,2025-06-09,25
10,CB_2023_Apr_FB_1989_RS_V08_9x16_VID_EN_Opti_C-Trend_CTA-SMR_Pain-W_M-MIX_VL-30s_TR-None_G-MF_P-None,🌶️  || ASC+ || US || 0% EXISTING CAP || 7C || 15/05/2025  Campaign Ad set,VIDEO,"$4,896","153,993",2025-05-15,2025-06-09,25
11,CB_2025_Mar_FB_3909_DT-DP_V03_9x16_VID_EN_New_C-Trend_Evergreen_CTA-SMRBOD_Angle-W-B-C_M-JANW_VL-30s_G-M_P-OG_S-NEW - Copy,🌶️  || ASC+ || US || 0% EXISTING CAP || 7C || 15/05/2025  Campaign Ad set,VIDEO,"$4,609","220,024",2025-05-15,2025-06-08,24
12,CB_2025_May_FB_4093_LZ-VG_V02_4x5_IMG_EN_New_C-Headline_Sale_CTA-MEMO_Angle-W_M-NONE_VL-None_G-NONE_P-OG_S-NONE,🌶️  || ASC+ || US || 0% EXISTING CAP || 7C || 15/05/2025  Campaign Ad set,SHARE,"$3,941","135,009",2025-05-26,2025-06-09,14
13,CB_2025_Mar_FB_3914_DT-DP_V01_9x16_VID_EN_New_C-Trend_Sale_CTA-SPRNG_Angle-W-B-C_M-JOG_VL-30s_G-F_P-OG_S-NEW,🌶️  || ASC+ || US || 0% EXISTING CAP || 7C || 15/05/2025  Campaign Ad set,VIDEO,"$3,881","117,593",2025-05-15,2025-06-09,25
14,CB_2025_Jan_FB_3757_LZ-DP_V16_9x16_VID_EN_Opti_C-BulletPoints_Evergreen_CTA-NONE_Angle-W-B-C_M-KAIT_VL-30s_G-F_P-GLP1_S-WHAT_FB3592V09,GLP-1 💜 || ASC+ || US || 5% EXISTING CAP || 7C || 20/02/25 . Ad set,VIDEO,"$3,800","138,522",2025-03-13,2025-06-05,84
15,CB_2025_May_FB_4086_SO_V01_4x5_IMG_EN_New_C-NONE_Evergreen_CTA-NONE_Angle-W_M-NONE_VL-None_G-NONE_P-OG_S-NONE,⚫️ US || CBV2 || Advantage+ || 7C || BROAD || Existing_customer_0% || || 24/04/25 Ad set,SHARE,"$2,978","152,759",2025-05-20,2025-06-09,20
16,CB_2025_May_FB_4112_VK_V03_4x5_IMG_EN_New_C-BulletPoints_Evergreen_CTA-SALE_Angle-Energy_M-NONE_VL-None_G-M_P-OG_S-NONE,🌶️  || ASC+ || US || 0% EXISTING CAP || 7C || 15/05/2025  Campaign Ad set,SHARE,"$2,877","166,563",2025-05-29,2025-06-05,7
17,CB_2025_Feb_FB_3827_LZ_V04_1x1_IMG_EN_Opti_C-Headline_Evergreen_CTA-SALE_Angle-W_M-NONE_VL-None_G-M_P-CBV2_S-NONE_FB3779V02,CBV2 || US || Manual Bid: ROAS GOAL: 1.00 -> 1.1 || 7DC || 22/01/2025,SHARE,"$2,844","95,594",2025-02-18,2025-06-09,111
18,CB_2025_May_FB_4091_LZ-VG_V02_4x5_IMG_EN_Opti_C-Sale_Sale_CTA-MEMO_Angle-Cort_M-NONE_VL-None_G-NONE_P-OG_S-NONE_FB4065_V04,4091 - memorial day opti statics || Batch 1 || Enhancements: OFF || CBV1 || 7C || 24/05/25w21,SHARE,"$2,686","93,515",2025-05-24,2025-06-09,16
19,CB_2025_Apr_FB_4054_LZ-DP_V01_9x16_VID_EN_Opti_C-MakingOf_Sale_CTA-SALE_Angle-W_M-PASQ_VL-30s_G-M_P-OG_S-NEW_FB3995V01,🌶️  || ASC+ || US || 0% EXISTING CAP || 7C || 15/05/2025  Campaign Ad set,VIDEO,"$2,598","119,166",2025-05-29,2025-06-04,6
20,CB_2025_Jan_FB_3748_VK-DP_V02_4x5_IMG_EN_New_C-BulletPoints_Sale_CTA-NY_Angle-W-B-C_M-NONE_VL-None_G-M_P-OG_S-NONE.png - Copy,3748 - winner ads opti - GLP1 - VK-DP || Enhancements: OFF || GLP-1 || Batch 1 || 7C || 20/02/25w09 || Valentinas,SHARE,"$2,349","78,054",2025-02-24,2025-06-09,105
21,CB_2024_Sep_FB_3175_DA-KB_V04_1x1_IMG_EN_New_C-ADVRT_Evergreen_CTA-NONE_Angle-W_M-NONE_VL-None_G-NONE_P-CBV2_S-NONE_blog_colonbroomvsmammothhighprice3_cv_en,CBV2 || Advantage+ || Advertorial || Higher pricing || US || 0% EXISTING CAP || BROAD || 7C || 20/01/25  Campaign Ad set,SHARE,"$2,270","87,522",2025-04-16,2025-06-09,54
22,CB_2025_May_FB_4100_SO_V02_4x5_IMG_EN_New_C-Headline_Evergreen_CTA-NONE_Angle-W_M-NONE_VL-None_G-NONE_P-OG_S-NONE,CA || ASC+ || 0% EXISTING || 7DC || 12.05.2025 RESTART Ad set,SHARE,"$2,036","162,379",2025-06-05,2025-06-09,4
23,CB_2025_May_FB_4101_VK-DP_V03_4x5_IMG_EN_New_C-BulletPoints_Evergreen_CTA-SALE_Angle-Energy_M-NONE_VL-None_G-M_P-OG_S-NONE,CA || ASC+ || 0% EXISTING || 7DC || 12.05.2025 RESTART Ad set,SHARE,"$1,864","175,211",2025-05-22,2025-06-09,18
24,CB_2024_Sep_FB_3175_DA-KB_V04_1x1_IMG_EN_New_C-ADVRT_Evergreen_CTA-NONE_Angle-W_M-NONE_VL-None_G-NONE_P-CBV2_S-NONE_blog_colonbroomvsmammoth_cv_en,CBV2 || Advantage+ || Advertorial || Higher pricing || US || 0% EXISTING CAP || BROAD || 7C || 20/01/25  Campaign Ad set,SHARE,"$1,859","74,474",2025-01-20,2025-06-09,140
25,CB_2024_Apr_FB_2970_RS_V02_1x1_GIF_EN_Opti_C-WrittenTesti_CTA-CTA_Pain-W_M-NONE_VL-7s_TR-None_G-NONE_P-V2_S-NEW,CBV2 || US || Manual Bid: ROAS GOAL: 1.00 -> 1.1 || 7DC || 22/01/2025,VIDEO,"$1,772","49,223",2025-03-27,2025-06-09,74
26,CB_2025_May_FB_4091_LZ-VG_V02_4x5_IMG_EN_Opti_C-Sale_Sale_CTA-MEMO_Angle-Cort_M-NONE_VL-None_G-NONE_P-OG_S-NONE_FB4065_V04,🌶️  || ASC+ || US || 0% EXISTING CAP || 7C || 15/05/2025  Campaign Ad set,SHARE,"$1,767","66,419",2025-06-08,2025-06-09,1
27,CB_2025_Jan_FB_3739_DT_V06_9x16_VID_EN_Opti_C-Testimonial_Sale_CTA-70_Angle-W_M-MIX_VL-45s_G-MF_P-GLP1_S-MOON_FB2764V04,GLP-1 💜 || ASC+ || US || 5% EXISTING CAP || 7C || 20/02/25 . Ad set,SHARE,"$1,710","47,571",2025-02-24,2025-06-05,101
28,CB_2023_Sep_FB_2429_DT_V03_9x16_VID_EN_Opti_C-Sale_CTA-CTA_Pain-W_M-MIX_VL-45s_TR-None_G-MF_P-V2_S-WHAT - Copy,⚫️ US || CBV2 || Advantage+ || 7C || BROAD || Existing_customer_0% || || 24/04/25 Ad set,VIDEO,"$1,678","63,223",2025-04-24,2025-06-09,46
29,CB_2025_Jan_FB_3748_VK-DP_V01_4x5_IMG_EN_New_C-BulletPoints_Sale_CTA-NY_Angle-W-B-C_M-NONE_VL-None_G-M_P-OG_S-NONE,GLP-1 💜 || ASC+ || US || 5% EXISTING CAP || 7C || 29/05/2025 Ad set,SHARE,"$1,666","61,019",2025-06-02,2025-06-04,2
30,CB_2024_Aug_FB_3097_VK-DP_V03_9x16_VID_EN_Opti_C-Benefits_CTA-SMR_Pain-W-B_M-MIX_VL-45s_TR-None_G-MF_P-OG_S-WHAT_FB2516V13,🌶️  || ASC+ || US || 0% EXISTING CAP || 7C || 15/05/2025  Campaign Ad set,VIDEO,"$1,591","57,228",2025-05-15,2025-06-09,25
31,CB_2024_Aug_FB_3090_DT-DP_V02_9x16_VID_EN_Opti_C-MakingOf_CTA-CTA_Pain-W-B-C_M-POW_VL-45s_TR-None_G-M_P-OG_S-Moon_FB3029V04,⚫️ US || CBV2 || Advantage+ || 7C || BROAD || Existing_customer_0% || || 24/04/25 Ad set,VIDEO,"$1,590","58,574",2025-04-24,2025-06-09,46
32,CB_2025_Apr_FB_4040_SO_V09_4x5_IMG_EN_New_C-NONE_Evergreen_CTA-SALE_Angle-W_M-NONE_VL-None_G-NONE_P-NONE_S-NONE,CA || ASC+ || 0% EXISTING || 7DC || 12.05.2025 RESTART Ad set,SHARE,"$1,573","143,030",2025-05-19,2025-06-05,17
33,CB_2025_Apr_FB_4066_SO_V09_4x5_IMG_EN_Opti_C-NONE_Evergreen_CTA-NONE_Angle-W-B-C_M-NONE_VL-None_G-NONE_P-OG_S-NONE_FB3950V16,CA || ASC+ || 0% EXISTING || 7DC || 12.05.2025 RESTART Ad set,SHARE,"$1,565","123,793",2025-05-13,2025-06-09,27
