,Ad Name,Adset Name,Creative Type,Spend In USD,Impressions,First Ad Spend Date,Last Ad Spend Date,Days ad spending
1,HH_MIN_FB_1_F-VID_R-9x16_EN_25WK06_Itr-2.mp4,CPA | iOS | US | AEM | ABO | 2025-02-17,VIDEO,$712,"34,387",2025-02-17,2025-02-24,7
2,HH_LV_002_LV_F-25WK06_IMG_R-1x1_EN_25WK06_I-D25WK06_Irect_A-Sleep - Copy,ASC Ad set,SHARE,$313,"7,372",2025-02-15,2025-03-22,35
3,HH_MIN_FB_1_F-VID_R-9x16_EN_25WK06_Itr-2 - Copy,top 3 w 40-60,VIDEO,$307,"5,843",2025-02-19,2025-02-24,5
4,HH_MIN_FB_7_F-VID_R-9x16_EN_25WK08_Itr-1 - Copy,ASC Ad set,VIDEO,$259,"7,421",2025-02-20,2025-03-22,30
5,HH_MIN_FB_7_F-VID_R-9x16_EN_25WK08_Itr-2,LongCopy,VIDEO,$206,"5,099",2025-02-19,2025-03-25,34
6,HH_MIN_FB_7_F-VID_R-9x16_EN_25WK08_Itr-1,LongCopy,VIDEO,$171,"4,530",2025-02-19,2025-03-25,34
7,HH_MIN_FB_1_F-VID_R-9x16_EN_25WK06_Itr-3.mp4,CPA | iOS | US | AEM | ABO | 2025-02-17,VIDEO,$131,"5,818",2025-02-17,2025-02-24,7
8,HH_LV_002_LV_F-25WK06_IMG_R-1x1_EN_25WK06_I-D25WK06_Irect_A-Sleep,Angle Test -  Sleep,SHARE,$127,"3,057",2025-02-13,2025-03-24,39
9,KR_LV_FB_262_F-IMG_R-1x1_EN_25WK08_I-blog_menohyp_HG_en_A-Hypnotherapy_Itr-4,blog_menohyp_HG_en,SHARE,$88,"2,088",2025-02-21,2025-02-24,3
10,HH_LV_002_LV_F-25WK06_IMG_R-4x5_EN_25WK06_I-Recommended_A-Sleep - Copy,ASC Ad set,SHARE,$82,"2,153",2025-02-15,2025-03-21,34
11,HH_MIN_FB_12_F-VID_R-9x16_EN_25WK08_Itr-6,LongCopy 02/21 2,VIDEO,$79,"1,581",2025-02-21,2025-02-26,5
12,HH_MIN_FB_1_F-VID_R-9x16_EN_25WK06_Itr-2 - Copy,ASC Ad set,VIDEO,$66,"1,097",2025-02-15,2025-02-17,2
13,HH_MIN_FB_6_F-VID_R-9x16_EN_25WK08_Itr-3,Eyes,VIDEO,$53,935,2025-02-19,2025-02-20,1
14,HH_MIN_FB_12_F-VID_R-9x16_EN_25WK08_Itr-1,LongCopy 02/21 b1,VIDEO,$45,797,2025-02-21,2025-02-22,1
15,HH_MIN_FB_1_F-VID_R-9x16_EN_25WK06_Itr-2.mp4,CPA | iOS | US | Purchase | AEM | ABO | 2025-02-13,VIDEO,$38,700,2025-02-14,2025-02-17,3
16,HH_011_MIM_F-VID_R-9x16_EN_I-Calm_A-Sleep_Itr-1,Calm A-Sleep,VIDEO,$37,661,2025-02-21,2025-02-22,1
17,HH_MIN_FB_1_F-VID_R-9x16_EN_25WK06_Itr-4.mp4,CPA | iOS | US | AEM | ABO | 2025-02-17,VIDEO,$37,"1,440",2025-02-17,2025-02-24,7
18,HH_MIN_FB_12_F-VID_R-9x16_EN_25WK08_Itr-4,LongCopy 02/21 2,VIDEO,$36,597,2025-02-21,2025-02-26,5
19,HH_MIN_FB_5_F-VID_R-9x16_EN_25WK06_Itr-2,Head,VIDEO,$31,430,2025-02-13,2025-02-17,4
20,HH_MIN_FB_5_F-VID_R-9x16_EN_25WK06_Itr-2 - Copy,ASC Ad set,VIDEO,$29,565,2025-02-15,2025-03-21,34
21,HH_MIN_FB_3_F-VID_R-9x16_EN_25WK06_Itr-3 - Copy,ASC Ad set,VIDEO,$26,562,2025-02-15,2025-02-19,4
22,HH_MIN_FB_7_F-VID_R-9x16_EN_25WK08_Itr-3,LongCopy,VIDEO,$24,483,2025-02-19,2025-03-25,34
23,HH_LV_002_LV_F-25WK06_IMG_R-1x1_EN_25WK06_I-Recommended_A-Body.jpg,CPA | iOS | US | AEM | ABO | 2025-02-17,SHARE,$24,903,2025-02-17,2025-02-24,7
24,HH_LV_002_LV_F-25WK06_IMG_R-4x5_EN_25WK06_I-Recommended_A-Age.jpg,CPA | iOS | US | AEM | ABO | 2025-02-17,SHARE,$23,"1,256",2025-02-17,2025-02-24,7
25,HH_LV_009_MIM_F-IMG_R-9x16_EN_I-MetaStatic_A-Sleep_Itr-1,MetaStatic A-Sleep,SHARE,$23,446,2025-02-20,2025-02-21,1
26,HH_MIN_FB_1_F-VID_R-9x16_EN_25WK06_Itr-1.mp4,CPA | iOS | US | AEM | ABO | 2025-02-17,VIDEO,$19,727,2025-02-17,2025-02-24,7
27,HH_LV_009_MIM_F-IMG_R-9x16_EN_I-MetaStatic_A-Sleep_Itr-2,MetaStatic A-Sleep,SHARE,$17,252,2025-02-20,2025-02-21,1
28,HH_010_MIM_F-IMG_R-9x16_EN_I-MetaEmotion_A-Sleep_Itr-4,MetaEmotions A-Sleep,SHARE,$17,460,2025-02-20,2025-02-20,0
29,HH_MIN_FB_3_F-VID_R-9x16_EN_25WK06_Itr-3 - Copy,top 3 w 40-60,VIDEO,$15,438,2025-02-19,2025-02-26,7
30,1,posts,PHOTO,$11,"54,307",2025-02-13,2025-02-17,4
31,HH_MIN_FB_12_F-VID_R-9x16_EN_25WK08_Itr-5,LongCopy 02/21 2,VIDEO,$11,238,2025-02-21,2025-02-26,5
32,HH_LV_002_LV_F-25WK06_IMG_R-1x1_EN_25WK06_I-Test25WK06_Imon25WK06_Ial_A-Sleep,Angle Test -  Sleep,SHARE,$11,292,2025-02-13,2025-03-24,39
33,HH_LV_009_MIM_F-IMG_R-9x16_EN_I-MetaStatic_A-Sleep_Itr-9,MetaStatic A-Sleep,SHARE,$11,300,2025-02-20,2025-02-21,1
34,HH_LV_002_LV_F-25WK06_IMG_R-1x1_EN_25WK06_I-Look25WK06_Ing_A-Age.jpg,CPA | iOS | US | AEM | ABO | 2025-02-17,SHARE,$11,613,2025-02-17,2025-02-24,7
35,HH_MIN_FB_5_F-VID_R-9x16_EN_25WK06_Itr-2 - Copy,top 3 w 40-60,VIDEO,$11,182,2025-02-19,2025-02-26,7
36,HH_011_MIM_F-VID_R-9x16_EN_I-Calm_A-Sleep_Itr-2,Calm A-Sleep,VIDEO,$10,189,2025-02-21,2025-02-22,1
37,HH_LV_002_LV_F-25WK06_IMG_R-1x1_EN_25WK06_I-D25WK06_Irect_A-Age.jpg,CPA | iOS | US | AEM | ABO | 2025-02-17,SHARE,$10,246,2025-02-17,2025-02-24,7
38,HH_LV_009_MIM_F-IMG_R-9x16_EN_I-MetaStatic_A-Sleep_Itr-3,MetaStatic A-Sleep,SHARE,$9,229,2025-02-20,2025-02-21,1
39,HH_LV_002_LV_F-25WK06_IMG_R-4x5_EN_25WK06_I-Recommended_A-Sleep,Angle Test -  Sleep,SHARE,$9,280,2025-02-13,2025-02-19,6
40,HH_MIN_FB_12_F-VID_R-9x16_EN_25WK08_Itr-2,LongCopy 02/21 b1,VIDEO,$9,161,2025-02-21,2025-02-22,1
41,HH_LV_009_MIM_F-IMG_R-9x16_EN_I-MetaStatic_A-Sleep_Itr-8,MetaStatic A-Sleep,SHARE,$9,152,2025-02-20,2025-02-21,1
42,HH_LV_002_LV_F-25WK06_IMG_R-1x1_EN_25WK06_I-D25WK06_Irect_A-Sleep - Copy,top 3 w 40-60,SHARE,$9,279,2025-02-19,2025-02-26,7
43,KR_LV_FB_262_F-IMG_R-9x16_EN_25WK08_I-blog_menohyp_HG_en_A-Hypnotherapy_Itr-3,blog_menohyp_HG_en,SHARE,$8,190,2025-02-21,2025-02-24,3
44,HH_LV_002_LV_F-25WK06_IMG_R-1x1_EN_25WK06_I-D25WK06_Irect_A-Body.jpg,CPA | iOS | US | AEM | ABO | 2025-02-17,SHARE,$8,335,2025-02-17,2025-02-24,7
45,HH_LV_010_LV_F-IMG_R-9x16_EN_I-MenoInso_A-Sleep_Itr-3,Menopause Insomnia A-Sleep,SHARE,$8,189,2025-02-20,2025-02-20,0
46,HH_MIN_FB_6_F-VID_R-9x16_EN_25WK08_Itr-2,Eyes,VIDEO,$7,111,2025-02-19,2025-02-20,1
47,HH_011_MIM_F-VID_R-9x16_EN_I-Calm_A-Sleep_Itr-3,Calm A-Sleep,VIDEO,$7,137,2025-02-21,2025-02-22,1
48,KR_LV_FB_262_F-IMG_R-1x1_EN_25WK08_I-blog_menohyp_HG_en_A-Hypnotherapy_Itr-5,blog_menohyp_HG_en,SHARE,$7,150,2025-02-21,2025-02-24,3
49,HH_LV_002_LV_F-25WK06_IMG_R-1x1_EN_25WK06_I-Look25WK06_Ing_A-Sleep,Angle Test -  Sleep,SHARE,$7,200,2025-02-13,2025-02-19,6
50,HH_MIN_FB_6_F-VID_R-9x16_EN_25WK08_Itr-1,Eyes,VIDEO,$6,131,2025-02-19,2025-02-20,1
51,HH_LV_010_LV_F-IMG_R-9x16_EN_I-MenoInso_A-Sleep_Itr-2,Menopause Insomnia A-Sleep,SHARE,$5,143,2025-02-20,2025-02-20,0
52,KR_LV_FB_262_F-IMG_R-9x16_EN_25WK08_I-blog_menohyp_HG_en_A-Hypnotherapy_Itr-2,blog_menohyp_HG_en,SHARE,$5,119,2025-02-21,2025-02-24,3
53,HH_MIN_FB_7_F-VID_R-9x16_EN_25WK08_Itr-1 - Copy,top 3 w 40-60,VIDEO,$5,167,2025-02-20,2025-02-26,6
54,HH_LV_002_LV_F-25WK06_IMG_R-1x1_EN_25WK06_I-Test25WK06_Imon25WK06_Ial_A-Conf25WK06_Idence.jpg,CPA | iOS | US | AEM | ABO | 2025-02-17,SHARE,$4,146,2025-02-17,2025-02-24,7
55,HH_LV_002_LV_F-25WK06_IMG_R-1x1_EN_25WK06_I-Look25WK06_Ing_A-Conf25WK06_Idence.jpg,CPA | iOS | US | AEM | ABO | 2025-02-17,SHARE,$4,190,2025-02-17,2025-02-24,7
56,HH_LV_002_LV_F-25WK06_IMG_R-1x1_EN_25WK06_I-Test25WK06_Imon25WK06_Ial_A-Age.jpg,CPA | iOS | US | AEM | ABO | 2025-02-17,SHARE,$4,60,2025-02-17,2025-02-24,7
57,HH_MIN_FB_12_F-VID_R-9x16_EN_25WK08_Itr-3,LongCopy 02/21 b1,VIDEO,$3,60,2025-02-21,2025-02-22,1
58,HH_LV_002_LV_F-25WK06_IMG_R-1x1_EN_25WK06_I-Test25WK06_Imon25WK06_Ial_A-Body.jpg,CPA | iOS | US | AEM | ABO | 2025-02-17,SHARE,$3,118,2025-02-17,2025-02-23,6
59,HH_MIN_FB_1_F-VID_R-9x16_EN_25WK06_Itr-1.mp4,CPA | iOS | US | Purchase | AEM | ABO | 2025-02-13,VIDEO,$3,59,2025-02-14,2025-02-17,3
60,HH_LV_010_LV_F-IMG_R-9x16_EN_I-MenoInso_A-Sleep_Itr-1,Menopause Insomnia A-Sleep,SHARE,$3,96,2025-02-20,2025-02-20,0
61,HH_LV_009_MIM_F-IMG_R-9x16_EN_I-MetaStatic_A-Sleep_Itr-5,MetaStatic A-Sleep,SHARE,$3,63,2025-02-20,2025-02-21,1
62,HH_LV_010_LV_F-IMG_R-9x16_EN_I-MenoInso_A-Sleep_Itr-4,Menopause Insomnia A-Sleep,SHARE,$3,62,2025-02-20,2025-02-20,0
63,KR_LV_FB_262_F-IMG_R-9x16_EN_25WK08_I-blog_menohyp_HG_en_A-Hypnotherapy_Itr-1,blog_menohyp_HG_en,SHARE,$2,31,2025-02-21,2025-02-24,3
64,HH_MIN_FB_1_F-VID_R-9x16_EN_25WK06_Itr-4.mp4,CPA | iOS | US | Purchase | AEM | ABO | 2025-02-13,VIDEO,$2,50,2025-02-14,2025-02-17,3
65,HH_LV_002_LV_F-25WK06_IMG_R-1x1_EN_25WK06_I-Test25WK06_Imon25WK06_Ial_A-Sleep - Copy,top 3 w 40-60,SHARE,$2,65,2025-02-20,2025-02-26,6
66,HH_010_MIM_F-IMG_R-9x16_EN_I-MetaEmotion_A-Sleep_Itr-1,MetaEmotions A-Sleep,SHARE,$2,16,2025-02-20,2025-02-20,0
67,HH_010_MIM_F-IMG_R-9x16_EN_I-MetaEmotion_A-Sleep_Itr-8,MetaEmotions A-Sleep,SHARE,$2,7,2025-02-20,2025-02-20,0
68,HH_LV_002_LV_F-25WK06_IMG_R-1x1_EN_25WK06_I-Recommended_A-Conf25WK06_Idence.jpg,CPA | iOS | US | AEM | ABO | 2025-02-17,SHARE,$2,90,2025-02-17,2025-02-24,7
69,HH_LV_002_LV_F-25WK06_IMG_R-1x1_EN_25WK06_I-Look25WK06_Ing_A-Body.jpg,CPA | iOS | US | AEM | ABO | 2025-02-17,SHARE,$1,110,2025-02-17,2025-02-24,7
70,HH_MIN_FB_1_F-VID_R-9x16_EN_25WK06_Itr-3.mp4,CPA | iOS | US | Purchase | AEM | ABO | 2025-02-13,VIDEO,$1,17,2025-02-14,2025-02-17,3
71,HH_LV_002_LV_F-25WK06_IMG_R-1x1_EN_25WK06_I-D25WK06_Irect_A-Conf25WK06_Idence.jpg,CPA | iOS | US | AEM | ABO | 2025-02-17,SHARE,$1,44,2025-02-17,2025-02-24,7
72,HH_LV_002_LV_F-25WK06_IMG_R-1x1_EN_25WK06_I-Look25WK06_Ing_A-Conf25WK06_Idence.jpg,CPA | iOS | US | Purchase | AEM | ABO | 2025-02-13,SHARE,$1,6,2025-02-14,2025-02-17,3
73,3,posts,PHOTO,$0,"1,801",2025-02-13,2025-02-17,4
74,HH_LV_010_LV_F-IMG_R-9x16_EN_I-MenoInso_A-Sleep_Itr-5,Menopause Insomnia A-Sleep,SHARE,$0,15,2025-02-20,2025-02-20,0
75,HH_010_MIM_F-IMG_R-9x16_EN_I-MetaEmotion_A-Sleep_Itr-7,MetaEmotions A-Sleep,SHARE,$0,3,2025-02-20,2025-02-20,0
76,HH_010_MIM_F-IMG_R-9x16_EN_I-MetaEmotion_A-Sleep_Itr-3,MetaEmotions A-Sleep,SHARE,$0,16,2025-02-20,2025-02-20,0
77,4,posts,PHOTO,$0,906,2025-02-13,2025-02-17,4
78,5,posts,PHOTO,$0,853,2025-02-13,2025-02-17,4
