,Ad Name,Adset Name,Creative Type,Spend In USD,Impressions,First Ad Spend Date,Last Ad Spend Date,Days ad spending
1,HH_MIN_FB_023_F-VID_R-4x5_EN_25WK10_Itr-2 - Copy,ASC WL 03.19 Ad set,VIDEO,"$2,074","30,576",2025-03-19,2025-03-31,12
2,HH_MIN_FB_023_F-VID_R-4x5_EN_25WK10_Itr-2 - Copy,top 3 w 40-60,VIDEO,"$1,258","26,361",2025-03-12,2025-03-30,18
3,HH_MIN_FB_023_F-VID_R-4x5_EN_25WK10_Itr-2 - Copy,ASC Ad set,VIDEO,$262,"7,508",2025-03-07,2025-03-22,15
4,HH_MIN_FB_023_F-VID_R-4x5_EN_25WK10_Itr-1 - Copy,ASC WL 03.19 Ad set,VIDEO,$255,"4,315",2025-03-19,2025-03-31,12
5,KR_MIN_FB_034_F-VID_R-4x5_EN_25WK12_I-Guilt_A-WL_Itr-2,05. Guilt WL,VIDEO,$94,"1,479",2025-03-20,2025-03-22,2
6,KR_MIN_FB_034_F-VID_R-4x5_EN_25WK12_I-Sadness-_A-WL_Itr-6,09. Sadness WL,VIDEO,$91,"1,430",2025-03-22,2025-03-27,5
7,KR_MIN_FB_034_F-VID_R-4x5_EN_25WK12_I-Guilt_A-WL_Itr-2,06. Hopelessness WL,VIDEO,$86,"1,056",2025-03-20,2025-03-23,3
8,HH_MIN_FB_023_F-VID_R-4x5_EN_25WK10_Itr-1 - Copy,top 3 w 40-60,VIDEO,$74,"1,264",2025-03-12,2025-03-30,18
9,HH_MIN_FB_023_F-VID_R-4x5_EN_25WK10_Itr-2,03. Video WL,VIDEO,$62,870,2025-03-05,2025-03-24,19
10,KR_MIN_FB_035_F-IMG_R-1x1_EN_25WK12_I-Hopelessness_A-WL_Itr-3,06. Hopelessness WL,SHARE,$62,"1,089",2025-03-20,2025-03-23,3
11,HH_MIN_FB_036_F-VID_R-4x5_EN_25WK12_A-WL_Itr-1,10. How A-WL,VIDEO,$61,914,2025-03-22,2025-03-23,1
12,KR_MIN_FB_034_F-VID_R-4x5_EN_25WK12_I-Shame_A-WL_Itr-1,04. Shame WL,VIDEO,$56,"1,016",2025-03-20,2025-03-22,2
